Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1432,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,30,1989,25.6,0,8,4,50,0.31,0.16,0,0,19.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1433,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,30,1989,1.4,0,1,0,0,0.73,0,0,,34.1,0,0,0,0,0,0.02,0,0
1434,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,23,1996,30.5,0,18,1,5.6,0.59,0.03,0,0,11.8,0,0,0,2.3,2.3,0.13,-2.3,-2.3
1435,Damien Le Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,30,1990,13.6,0,13,3,23.1,0.95,0.22,0,0,11,0,0,0,1.5,1.5,0.12,-1.5,-1.5
1436,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,24,1996,2.8,0,6,1,16.7,2.12,0.35,0,0,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1437,Rafael Leão,pt POR,FW,Milan,it Serie A,21,1999,21.4,6,43,20,46.5,2.01,0.94,0.14,0.3,16.4,0,0,0,6,6,0.14,0,0
1438,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,34,1985,36.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1439,Mathew Leckie,au AUS,FWDF,Hertha BSC,de Bundesliga,29,1991,5.6,0,2,1,50,0.36,0.18,0,0,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1440,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,29,1991,28,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1441,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,27,1993,32,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1442,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,27,1993,22.9,4,42,12,28.6,1.83,0.52,0.07,0.25,21.8,0,1,1,4.7,3.9,0.1,-0.7,-0.9
1443,Lucas Leiva,br BRA,MF,Lazio,it Serie A,33,1987,23.7,0,12,3,25,0.51,0.13,0,0,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1444,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,33.5,1,23,6,26.1,0.69,0.18,0.04,0.17,18.6,5,0,0,2.4,2.4,0.13,-1.4,-1.4
1445,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,7.2,0,2,1,50,0.28,0.14,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1446,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,24,1995,15.2,1,23,10,43.5,1.52,0.66,0.04,0.1,21.9,2,0,0,1.6,1.6,0.07,-0.6,-0.6
1447,Mario Lemina,ga GAB,MF,Fulham,eng Premier League,26,1993,18.9,1,19,2,10.5,1,0.11,0.05,0.5,24.2,0,0,0,0.7,0.7,0.04,+0.3,+0.3
1448,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,33,1987,21.5,1,16,2,12.5,0.74,0.09,0.06,0.5,23,1,0,0,0.9,0.9,0.05,+0.1,+0.1
1449,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,27.5,1,11,5,45.5,0.4,0.18,0.09,0.2,12,0,0,0,1.8,1.8,0.17,-0.8,-0.8
1450,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28,1992,34.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1451,Christopher Lenz,de GER,DFFW,Union Berlin,de Bundesliga,25,1994,25,0,16,6,37.5,0.64,0.24,0,0,21.5,0,0,0,1,1,0.06,-1,-1
1452,Pedro León,es ESP,MFFW,Eibar,es La Liga,33,1986,10.4,1,19,5,26.3,1.83,0.48,0.05,0.2,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3
1453,Sergio León,es ESP,FW,Levante,es La Liga,31,1989,8.3,2,19,5,26.3,2.29,0.6,0.11,0.4,14.4,1,0,0,2.5,2.5,0.13,-0.5,-0.5
1454,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,27,1993,12.9,0,4,2,50,0.31,0.16,0,0,17,0,0,0,0.6,0.6,0.16,-0.6,-0.6
1455,Mehdi Léris,dz ALG,DFMF,Sampdoria,it Serie A,22,1998,4.3,0,2,1,50,0.47,0.23,0,0,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1456,Khanya Leshabela,za RSA,MF,Leicester City,eng Premier League,20,1999,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1457,Karlo Letica,hr CRO,GK,Sampdoria,it Serie A,23,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1458,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,17.4,3,13,7,53.8,0.75,0.4,0.23,0.43,22.7,0,0,0,0.4,0.4,0.03,+2.6,+2.6
1459,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,31,1988,27.3,41,128,56,43.8,4.69,2.05,0.26,0.59,13.8,5,8,9,31.3,24.2,0.2,+9.7,+8.8
1460,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,22,1998,20.4,0,3,1,33.3,0.15,0.05,0,0,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1461,Aaron Leya Iseka,be BEL,FW,Metz,fr Ligue 1,22,1997,11.2,4,17,6,35.3,1.52,0.54,0.12,0.33,15.5,0,2,3,4.8,2.5,0.14,-0.8,-0.5
1462,Yanis Lhery,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2003,0.3,0,1,0,0,3,0,0,,26,0,0,0,0,0,0.05,0,0
1463,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,32,1988,20.3,2,28,8,28.6,1.38,0.39,0.04,0.13,28.1,8,1,2,2.8,1.1,0.04,-0.8,-0.1
1464,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,24,1996,33.3,4,10,4,40,0.3,0.12,0.4,1,8.5,0,0,0,1.9,1.9,0.19,+2.1,+2.1
1465,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,20,1999,24.7,1,19,6,31.6,0.77,0.24,0.05,0.17,12.1,0,0,0,1.3,1.3,0.07,-0.3,-0.3
1466,Isaac Lihadji,fr FRA,MFFW,Lille,fr Ligue 1,18,2002,2.2,0,4,2,50,1.84,0.92,0,0,13.5,0,0,0,0.7,0.7,0.18,-0.7,-0.7
1467,Dimitris Limnios,gr GRE,MFFW,Köln,de Bundesliga,22,1998,4.2,0,6,2,33.3,1.43,0.48,0,0,18.8,1,0,0,0.4,0.4,0.06,-0.4,-0.4
1468,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,26,1994,28.7,1,4,1,25,0.14,0.03,0.25,1,6.4,0,0,0,0.6,0.6,0.15,+0.4,+0.4
1469,Karol Linetty,pl POL,MF,Torino,it Serie A,25,1995,20.4,1,7,3,42.9,0.34,0.15,0.14,0.33,18.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1
1470,Jesse Lingard,eng ENG,MFFW,West Ham,eng Premier League,27,1992,15.8,9,40,20,50,2.53,1.27,0.2,0.4,21.4,1,1,2,4.5,2.8,0.07,+4.5,+5.2
1471,Pol Lirola,es ESP,DFFW,Fiorentina,it Serie A,22,1997,5.5,0,2,0,0,0.36,0,0,,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1472,Pol Lirola,es ESP,DFFW,Marseille,fr Ligue 1,22,1997,17.3,2,10,4,40,0.58,0.23,0.2,0.5,14.5,0,0,0,1.3,1.3,0.13,+0.7,+0.7
1473,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,30,1989,13.8,0,5,0,0,0.36,0,0,,19.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1474,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,26,1993,13.4,1,8,3,37.5,0.6,0.22,0.13,0.33,17.4,0,0,0,0.8,0.8,0.1,+0.2,+0.2
1475,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,26,1993,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1476,Fernando Llorente,es ESP,FW,Udinese,it Serie A,35,1985,7.9,1,11,5,45.5,1.39,0.63,0.09,0.2,9.7,0,0,0,1.8,1.8,0.17,-0.8,-0.8
1477,Fernando Llorente,es ESP,FWMF,Napoli,it Serie A,35,1985,0.6,0,2,0,0,3.46,0,0,,8.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1478,Marcos Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,25,1995,32.8,12,49,22,44.9,1.49,0.67,0.24,0.55,18.6,0,0,0,3.4,3.4,0.07,+8.6,+8.6
1479,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33,1986,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1480,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,24,1996,10.5,1,15,5,33.3,1.43,0.48,0.07,0.2,19,1,0,0,1.4,1.4,0.09,-0.4,-0.4
1481,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,25,1994,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1482,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,22,1998,32,4,39,7,17.9,1.22,0.22,0.05,0.29,23.2,6,2,2,3.7,2.1,0.05,+0.3,-0.1
1483,Renan Lodi,br BRA,DFFW,Atlético Madrid,es La Liga,22,1998,12.5,1,11,3,27.3,0.88,0.24,0.09,0.33,18.6,0,0,0,0.8,0.8,0.07,+0.2,+0.2
1484,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,eng Premier League,24,1996,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1485,Ruben Loftus-Cheek,eng ENG,MFFW,Fulham,eng Premier League,24,1996,21.2,1,35,8,22.9,1.65,0.38,0.03,0.13,16.6,0,0,0,3.4,3.4,0.1,-2.4,-2.4
1486,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,27,1993,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1487,Kevin Long,ie IRL,DF,Burnley,eng Premier League,29,1990,7.1,0,2,0,0,0.28,0,0,,9.3,0,0,0,0.4,0.4,0.2,-0.4,-0.4
1488,Shane Long,ie IRL,FW,Southampton,eng Premier League,33,1987,2.3,0,2,1,50,0.86,0.43,0,0,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1489,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,2000,4.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1490,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,22,1997,15.7,0,15,5,33.3,0.96,0.32,0,0,19.8,1,0,0,1.4,1.4,0.09,-1.4,-1.4
1491,Ademola Lookman,ng NGA,FWMF,Fulham,eng Premier League,22,1997,30.5,4,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4,0,1,6.3,5.5,0.08,-2.3,-1.5
1492,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29,1990,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1493,Rony Lopes,pt POR,FWMF,Nice,fr Ligue 1,24,1995,19.8,3,41,16,39,2.07,0.81,0.07,0.19,19.1,3,0,0,2.9,2.9,0.07,+0.1,+0.1
1494,Adrián López,es ESP,FWMF,Osasuna,es La Liga,32,1988,5.3,1,10,2,20,1.87,0.37,0.1,0.5,14.2,0,0,0,1.4,1.4,0.14,-0.4,-0.4
1495,Javi López,es ESP,DFMF,Alavés,es La Liga,18,2002,2.8,0,1,1,100,0.36,0.36,0,0,15.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1
1496,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,22,1997,20.7,2,10,4,40,0.48,0.19,0.2,0.5,19.4,0,0,0,1.2,1.2,0.12,+0.8,+0.8
1497,Maxime Lopez,fr FRA,FWMF,Marseille,fr Ligue 1,22,1997,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1498,Pedro López Muñoz,es ESP,DF,Huesca,es La Liga,36,1983,11.9,0,3,0,0,0.25,0,0,,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1499,Pau López,es ESP,GK,Roma,it Serie A,25,1994,20.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1500,Roberto López,es ESP,MFFW,Real Sociedad,es La Liga,20,2000,5.6,3,14,5,35.7,2.5,0.89,0.21,0.6,24.4,2,0,0,0.5,0.5,0.04,+2.5,+2.5
1501,Unai López,es ESP,MF,Athletic Club,es La Liga,24,1995,15.8,3,25,10,40,1.58,0.63,0.12,0.3,25.2,5,0,0,1.1,1.1,0.05,+1.9,+1.9
1502,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,18,2002,2.8,0,3,0,0,1.05,0,0,,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1503,Jordan Lotomba,ch SUI,DFMF,Nice,fr Ligue 1,21,1998,23.6,1,8,2,25,0.34,0.08,0.13,0.5,20.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1504,Adrien Louveau,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1505,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,21,1999,26.4,7,31,9,29,1.17,0.34,0.06,0.22,28.6,4,5,5,5.8,1.9,0.06,+1.2,+0.1
1506,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,20,2000,15.4,0,1,0,0,0.06,0,0,,7.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1507,Max Lowe,eng ENG,DF,Sheffield Utd,eng Premier League,23,1997,6.1,0,2,1,50,0.33,0.16,0,0,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1508,Eduard Löwen,de GER,MFDF,Hertha BSC,de Bundesliga,23,1997,0.9,0,1,0,0,1.06,0,0,,16.9,0,0,0,0,0,0.04,0,0
1509,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,31,1989,34,1,21,4,19,0.62,0.12,0.05,0.25,24.9,0,0,0,0.8,0.8,0.04,+0.2,+0.2
1510,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,27,1993,16.9,3,35,14,40,2.07,0.83,0.09,0.21,13.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7
1511,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,25,1995,21.8,11,59,27,45.8,2.7,1.24,0.19,0.41,15.5,0,0,0,9.3,9.3,0.16,+1.7,+1.7
1512,Jan Luca Schuler,de GER,FW,Schalke 04,de Bundesliga,21,1999,0.4,0,1,0,0,2.25,0,0,,14.9,0,0,0,0,0,0.05,0,0
1513,Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,22,1998,1.9,0,5,0,0,2.62,0,0,,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1514,Jean Lucas,br BRA,MFFW,Brest,fr Ligue 1,22,1998,11.2,0,20,5,25,1.78,0.45,0,0,25.4,5,0,0,1.2,1.2,0.06,-1.2,-1.2
1515,Anderson Lucoqui,ao ANG,DF,Arminia,de Bundesliga,23,1997,17.8,0,8,1,12.5,0.45,0.06,0,0,29.5,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1516,Jeison Lucumí,co COL,MF,Elche,es La Liga,25,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1517,Kilian Ludewig,de GER,DFFW,Schalke 04,de Bundesliga,20,2000,5.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1518,Florentino Luís,pt POR,MF,Monaco,fr Ligue 1,20,1999,2.7,0,1,0,0,0.37,0,0,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1519,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,1995,31.6,1,24,5,20.8,0.76,0.16,0.04,0.2,18.5,2,0,0,2.6,2.6,0.11,-1.6,-1.6
1520,José Luis Morales,es ESP,MFFW,Levante,es La Liga,33,1987,27.1,13,57,26,45.6,2.1,0.96,0.23,0.5,16.6,1,0,1,7.2,6.5,0.11,+5.8,+6.5
1521,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,30,1990,27,1,4,1,25,0.15,0.04,0.25,1,25.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7
1522,Luisinho,pt POR,DF,Huesca,es La Liga,35,1985,2,0,1,0,0,0.5,0,0,,32.2,0,0,0,0,0,0.02,0,0
1523,Luismi,es ESP,MFDF,Elche,es La Liga,28,1992,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1524,David Luiz,br BRA,DF,Arsenal,eng Premier League,33,1987,15.5,1,15,2,13.3,0.97,0.13,0.07,0.5,19,3,0,0,0.9,0.9,0.06,+0.1,+0.1
1525,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,22,1998,30.9,0,26,8,30.8,0.84,0.26,0,0,23.9,1,0,0,1.2,1.2,0.05,-1.2,-1.2
1526,Romelu Lukaku,be BEL,FW,Inter,it Serie A,27,1993,32,24,90,42,46.7,2.81,1.31,0.2,0.43,14.5,1,6,6,23,18.2,0.21,+1.0,-0.2
1527,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,de Bundesliga,22,1997,20.6,5,40,17,42.5,1.94,0.82,0.08,0.18,16.2,1,2,2,6.9,5.3,0.13,-1.9,-2.3
1528,Saša Lukić,rs SRB,MF,Torino,it Serie A,23,1996,23.4,3,19,7,36.8,0.81,0.3,0.16,0.43,16.8,0,0,0,1.8,1.8,0.1,+1.2,+1.2
1529,Senad Lulić,ba BIH,DF,Lazio,it Serie A,34,1986,8,0,6,3,50,0.75,0.38,0,0,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1530,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,26,1994,22.6,0,19,4,21.1,0.84,0.18,0,0,23.8,1,0,1,1.9,1.1,0.06,-1.9,-1.1
1531,Sebastiano Luperto,it ITA,DF,Crotone,it Serie A,23,1996,20.9,0,5,1,20,0.24,0.05,0,0,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1532,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33,1987,30.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1533,Lyanco,br BRA,DF,Torino,it Serie A,23,1997,21.8,0,12,3,25,0.55,0.14,0,0,19.7,0,0,0,1,1,0.08,-1,-1
1534,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,26,1993,26.9,4,28,7,25,1.04,0.26,0.14,0.57,21,9,0,0,2.1,2.1,0.08,+1.9,+1.9
1535,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,1990,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1536,Alexis Mac Allister,ar ARG,MFFW,Brighton,eng Premier League,21,1998,12.4,1,24,3,12.5,1.94,0.24,0.04,0.33,22.5,1,0,0,1.3,1.3,0.05,-0.3,-0.3
1537,Darwin Machís,ve VEN,FWMF,Granada,es La Liga,27,1993,22.5,5,47,20,42.6,2.09,0.89,0.11,0.25,21.4,5,0,1,5.1,4.3,0.1,-0.1,+0.7
1538,Tim Maciejewski,de GER,FW,Union Berlin,de Bundesliga,19,2001,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1539,Luca Mack,de GER,MF,Stuttgart,de Bundesliga,20,2000,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1540,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,1998,6,1,2,2,100,0.33,0.33,0.5,0.5,27.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9
1541,James Maddison,eng ENG,MF,Leicester City,eng Premier League,23,1996,23.3,8,75,23,30.7,3.22,0.99,0.11,0.35,24.7,13,0,0,3.8,3.8,0.05,+4.2,+4.2
1542,Mikail Maden,no NOR,FW,Schalke 04,de Bundesliga,18,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1543,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,1997,21.8,1,11,5,45.5,0.5,0.23,0.09,0.2,18.8,0,0,0,0.7,0.7,0.06,+0.3,+0.3
1544,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,1993,24.2,1,8,2,25,0.33,0.08,0.13,0.5,8.5,0,0,0,1.2,1.2,0.15,-0.2,-0.2
1545,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,1982,3.3,0,2,0,0,0.61,0,0,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1546,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,1998,24.6,3,38,14,36.8,1.54,0.57,0.08,0.21,16.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7
1547,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,1984,4.9,0,2,0,0,0.41,0,0,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1548,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,1995,16.8,0,13,2,15.4,0.77,0.12,0,0,18.6,0,0,0,1,1,0.08,-1,-1
1549,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,1998,6.7,0,9,1,11.1,1.34,0.15,0,0,27.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1550,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,1993,33.9,2,36,9,25,1.06,0.27,0.06,0.22,12.8,0,0,0,2.3,2.2,0.06,-0.3,-0.2
1551,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,2000,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1552,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,1999,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1553,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,1991,21.7,9,58,22,37.9,2.68,1.02,0.16,0.41,17,3,0,0,4.7,4.7,0.08,+4.3,+4.3
1554,Arne Maier,de GER,MF,Arminia,de Bundesliga,21,1999,11.5,0,11,2,18.2,0.96,0.17,0,0,20.2,2,0,0,0.6,0.6,0.05,-0.6,-0.6
1555,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,1999,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1556,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,1996,29.9,1,26,5,19.2,0.87,0.17,0.04,0.2,19.7,1,0,0,2.1,2.1,0.08,-1.1,-1.1
1557,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,1995,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1558,Ainsley Maitland-Niles,eng ENG,MFDF,Arsenal,eng Premier League,22,1997,5.4,0,2,1,50,0.37,0.18,0,0,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1559,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,1997,13.7,0,10,3,30,0.73,0.22,0,0,23.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1560,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,1998,9,3,20,7,35,2.22,0.78,0.1,0.29,14.3,0,1,1,4.5,3.7,0.19,-1.5,-1.7
1561,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,1998,8.9,2,19,9,47.4,2.13,1.01,0.11,0.22,15.1,0,0,0,2.4,2.4,0.12,-0.4,-0.4
1562,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1563,Abdul Majeed Waris,gh GHA,FWMF,Strasbourg,fr Ligue 1,28,1991,6.1,1,9,2,22.2,1.47,0.33,0,0,18.9,0,1,1,1.9,1.1,0.13,-0.9,-1.1
1564,Marco Majouga,fr FRA,FWMF,Nîmes,fr Ligue 1,19,2001,1.4,0,5,1,20,3.63,0.73,0,0,25,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1565,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,1998,5.8,0,4,0,0,0.69,0,0,,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1566,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,1995,30.3,1,17,4,23.5,0.56,0.13,0.06,0.25,15.6,0,0,0,2,2,0.12,-1,-1
1567,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,0,5,1,20,0.37,0.07,0,0,8.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6
1568,Filip Malbašić,rs SRB,FWMF,Cádiz,es La Liga,27,1992,9.6,0,9,1,11.1,0.94,0.1,0,0,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1569,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,1991,2.3,0,2,0,0,0.87,0,0,,23,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1570,Kévin Malcuit,ma MAR,FWMF,Napoli,it Serie A,29,1991,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1571,Daniel Maldini,it ITA,FWDF,Milan,it Serie A,18,2001,0.3,0,1,1,100,3.1,3.1,0,0,17.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1572,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,27,1993,20.8,8,66,20,30.3,3.17,0.96,0.11,0.35,22.1,12,1,1,5.6,4.9,0.07,+2.4,+2.1
1573,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,1992,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1574,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,3,20,11,55,0.69,0.38,0.15,0.27,14.2,0,0,0,2.6,2.6,0.13,+0.4,+0.4
1575,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,1995,26,1,24,7,29.2,0.92,0.27,0.04,0.14,23.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6
1576,Dennis Man,ro ROU,FWMF,Parma,it Serie A,21,1998,7.8,2,19,6,31.6,2.45,0.77,0.11,0.33,15.5,0,0,0,2.5,2.5,0.13,-0.5,-0.5
1577,Hianga Mananga Mbock,fr FRA,MFFW,Brest,fr Ligue 1,20,1999,5.1,0,4,1,25,0.79,0.2,0,0,25.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1578,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,0,6,2,33.3,0.23,0.08,0,0,22.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1579,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,4,28,11,39.3,0.88,0.35,0.14,0.36,13.6,0,0,0,2.8,2.8,0.1,+1.2,+1.2
1580,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,1985,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1581,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,0,4,0,0,0.17,0,0,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1582,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,3,8,7,87.5,0.3,0.26,0.38,0.43,6.3,0,0,0,2.1,2.1,0.26,+0.9,+0.9
1583,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,1997,4.4,0,9,4,44.4,2.04,0.9,0,0,22.9,1,0,0,1,1,0.11,-1,-1
