Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
644,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,17,13,1198,13.3
645,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,31,1990,34,30,2754,30.6
646,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,30,1991,30,25,2201,24.5
647,Konrad De La Fuente,us USA,FWMF,Marseille,fr Ligue 1,20,2001,16,9,785,8.7
648,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,1987,2,2,180,2
1115,Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,21,2000,24,21,1911,21.2
650,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,27,1994,36,24,2151,23.9
651,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,1992,20,13,1168,13
652,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33,1988,31,27,2294,25.5
653,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,1992,1,0,9,0.1
1236,Danny Ings,eng ENG,FW,Aston Villa,eng Premier League,29,1992,30,22,1898,21.1
1008,Olivier Giroud,fr FRA,FW,Milan,it Serie A,34,1986,29,22,1892,21
656,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,25,1995,33,28,2129,23.7
657,Romain Del Castillo,fr FRA,MFFW,Rennes,fr Ligue 1,25,1996,3,0,28,0.3
658,Romain Del Castillo,fr FRA,MFFW,Brest,fr Ligue 1,25,1996,19,13,975,10.8
659,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,29,1992,29,26,2316,25.7
660,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,29,1991,26,15,1549,17.2
661,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,29,1991,1,0,18,0.2
1278,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,24,1997,28,21,1877,20.9
663,Sacha Delaye,fr FRA,MFFW,Montpellier,fr Ligue 1,19,2002,11,3,262,2.9
664,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,5,3,334,3.7
2880,Mattia Zaccagni,it ITA,FW,Lazio,it Serie A,26,1995,29,21,1876,20.8
1372,Kike,es ESP,FW,Osasuna,es La Liga,31,1989,33,18,1862,20.7
667,Fabian Delph,eng ENG,MF,Everton,eng Premier League,31,1989,11,8,662,7.4
2351,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,1999,36,22,1865,20.7
1751,Memphis,nl NED,FW,Barcelona,es La Liga,27,1994,28,20,1851,20.6
2801,Dušan Vlahović,rs SRB,FW,Fiorentina,it Serie A,21,2000,21,21,1857,20.6
671,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,28,22,1917,21.3
672,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,28,1993,29,23,2049,22.8
65,Mohamed Ali Cho,fr FRA,FW,Angers,fr Ligue 1,17,2004,32,21,1837,20.4
674,Diego Demme,de GER,MF,Napoli,it Serie A,29,1991,19,7,692,7.7
675,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,1995,15,12,1002,11.1
676,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,1995,30,21,1950,21.7
677,Emmanuel Dennis,ng NGA,FWMF,Watford,eng Premier League,23,1997,33,30,2581,28.7
678,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,1997,18,7,703,7.8
679,Fabio Depaoli,it ITA,MFDF,Sampdoria,it Serie A,24,1997,6,1,112,1.2
680,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,1992,1,0,14,0.2
681,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,1994,15,15,1304,14.5
682,Sergiño Dest,us USA,DFFW,Barcelona,es La Liga,20,2000,21,17,1512,16.8
2584,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,35,20,1835,20.4
684,Gerard Deulofeu,es ESP,FWMF,Udinese,it Serie A,27,1994,34,31,2616,29.1
685,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,1998,28,23,2105,23.4
686,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,1992,1,0,16,0.2
1805,Rafa Mir,es ESP,FW,Sevilla,es La Liga,24,1997,34,18,1808,20.1
688,Federico Di Francesco,it ITA,FWMF,Empoli,it Serie A,27,1994,26,17,1367,15.2
689,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,1993,33,33,2869,31.9
2752,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,34,1987,25,20,1806,20.1
966,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,35,24,1802,20
692,Francesco Di Tacchio,it ITA,MF,Salernitana,it Serie A,31,1990,18,14,1255,13.9
2375,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,29,22,1803,20
694,Moussa Diaby,fr FRA,FWMF,Leverkusen,de Bundesliga,22,1999,32,32,2760,30.7
695,Yadaly Diaby,fr FRA,FWMF,Clermont Foot,fr Ligue 1,20,2000,5,0,67,0.7
696,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,1996,29,21,1948,21.6
697,Ibrahim Diakité,gn GUI,MF,Reims,fr Ligue 1,17,2003,1,0,4,0
698,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,1996,12,10,877,9.7
813,Sepe Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,18,2003,33,21,1786,19.8
700,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,1999,23,10,1023,11.4
701,Mouhamadou Diarra,sn SEN,MF,Strasbourg,fr Ligue 1,17,2004,4,1,109,1.2
702,Stéphane Diarra,fr FRA,MFFW,Lorient,fr Ligue 1,22,1998,15,5,525,5.8
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,1997,29,27,2402,26.7
704,Krépin Diatta,sn SEN,MFDF,Monaco,fr Ligue 1,22,1999,8,3,285,3.2
705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1997,4,2,170,1.9
706,Brahim Díaz,es ESP,MF,Milan,it Serie A,21,1999,31,25,1855,20.6
707,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1997,1,1,90,1
1453,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,30,1991,30,20,1782,19.8
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,1988,22,18,1500,16.7
710,Daniel Didavi,de GER,MFFW,Stuttgart,de Bundesliga,31,1990,10,2,277,3.1
1629,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,30,19,1768,19.6
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,1994,35,35,3071,34.1
713,Elhadji Dieye,sn SEN,FWMF,Saint-Étienne,fr Ligue 1,19,2002,5,0,34,0.4
714,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,1993,16,16,1269,14.1
715,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,1993,13,13,1170,13
716,Mitchell Dijks,nl NED,DFFW,Bologna,it Serie A,28,1993,16,7,694,7.7
717,Javairô Dilrosun,nl NED,MFFW,Bordeaux,fr Ligue 1,23,1998,32,19,1732,19.2
2602,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,33,20,1763,19.6
719,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,1997,32,13,1430,15.9
720,Landry Dimata,be BEL,FWMF,Espanyol,es La Liga,23,1997,17,4,541,6
721,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,1993,31,30,2772,30.8
722,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,fr Ligue 1,20,2000,10,4,316,3.5
723,Tristan Dingomé,cm CMR,MFFW,Troyes,fr Ligue 1,30,1991,25,12,1077,12
724,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,2001,11,5,579,6.4
725,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,1997,13,10,963,10.7
726,Sofiane Diop,fr FRA,MFFW,Monaco,fr Ligue 1,21,2000,30,24,1948,21.6
727,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,18,2003,5,0,14,0.2
728,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,23,1997,4,0,23,0.3
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,1998,32,30,2721,30.2
683,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,1991,27,21,1744,19.4
731,Matías Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,1987,38,38,3420,38
732,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,2000,28,26,2329,25.9
733,Djené,tg TOG,DF,Getafe,es La Liga,29,1991,35,35,3115,34.6
734,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,23,1998,12,5,457,5.1
735,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,1992,25,21,1735,19.3
736,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,1994,31,30,2694,29.9
737,Bryan Djile Nokoué,cm CMR,DFMF,Saint-Étienne,fr Ligue 1,19,2002,2,0,57,0.6
738,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,1993,31,25,2256,25.1
739,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,23,1998,24,23,2116,23.5
740,Naïs Djouahra,fr FRA,FWMF,Real Sociedad,es La Liga,21,1999,7,1,219,2.4
741,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,29,1992,6,6,540,6
742,Lewis Dobbin,eng ENG,FWMF,Everton,eng Premier League,18,2003,3,0,32,0.4
743,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,29,1992,15,9,875,9.7
744,Jeremy Doku,be BEL,FWMF,Rennes,fr Ligue 1,19,2002,14,4,469,5.2
389,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,30,1991,28,20,1738,19.3
746,Jaume Doménech,es ESP,GK,Valencia,es La Liga,30,1990,4,3,343,3.8
747,Brandon Domingues,fr FRA,MFFW,Troyes,fr Ligue 1,21,2000,11,1,231,2.6
748,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,20,2001,8,3,344,3.8
2891,Duván Zapata,co COL,FW,Atalanta,it Serie A,30,1991,24,20,1722,19.1
750,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,23,1998,28,23,2015,22.4
751,John Donald,es ESP,DF,Elche,es La Liga,20,2000,2,2,180,2
752,Lee Dongjun,kr KOR,MFFW,Hertha BSC,de Bundesliga,24,1997,4,1,118,1.3
753,Anastasios Donis,gr GRE,FWMF,Reims,fr Ligue 1,24,1996,13,3,370,4.1
754,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,1999,17,17,1530,17
755,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,23,1998,30,27,2324,25.8
756,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,23,1997,35,35,3063,34
360,Lucas Boyé,ar ARG,FW,Elche,es La Liga,25,1996,24,22,1713,19
758,Lohann Doucet,fr FRA,MFDF,Nantes,fr Ligue 1,18,2002,2,0,6,0.1
759,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,28,1993,30,29,2537,28.2
760,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,21,2000,34,33,2946,32.7
761,Fodé Doucouré,ml MLI,DFFW,Reims,fr Ligue 1,20,2001,3,1,154,1.7
762,Ismaël Doukouré,fr FRA,DF,Strasbourg,fr Ligue 1,18,2003,1,0,17,0.2
763,Kamory Doumbia,ml MLI,MFFW,Reims,fr Ligue 1,18,2003,8,2,352,3.9
1076,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,30,1991,32,20,1710,19
765,Souleyman Doumbia,ci CIV,DFFW,Angers,fr Ligue 1,24,1996,27,27,2219,24.7
766,Kieran Dowell,eng ENG,FWMF,Norwich City,eng Premier League,23,1997,19,11,912,10.1
767,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,23,1997,7,7,556,6.2
768,Radu Drăgușin,ro ROU,DF,Sampdoria,it Serie A,19,2002,13,4,620,6.9
769,Radu Drăgușin,ro ROU,DF,Salernitana,it Serie A,19,2002,7,5,488,5.4
770,Cody Drameh,eng ENG,DFMF,Leeds United,eng Premier League,19,2001,3,1,128,1.4
771,Julian Draxler,de GER,FWMF,Paris S-G,fr Ligue 1,27,1993,18,5,548,6.1
772,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,1989,16,16,1440,16
773,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,1995,21,19,1687,18.7
774,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,1989,23,20,1773,19.7
775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,1995,34,31,2621,29.1
776,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,26,1994,23,20,1742,19.4
777,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,1989,26,26,2340,26
778,Ondrej Duda,sk SVK,MFFW,Köln,de Bundesliga,26,1994,31,20,1611,17.9
779,Jeremy Dudziak,tn TUN,MFFW,Greuther Fürth,de Bundesliga,25,1995,22,15,1134,12.6
780,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,1992,18,15,1436,16
781,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1999,1,1,90,1
782,Denzel Dumfries,nl NED,DF,Inter,it Serie A,25,1996,33,21,2028,22.5
783,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,29,1991,3,2,198,2.2
784,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,1993,33,21,1931,21.5
785,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,1991,29,29,2573,28.6
786,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,29,1992,7,7,474,5.3
787,Hugo Duro,es ESP,DFMF,Getafe,es La Liga,21,1999,1,0,12,0.1
788,Hugo Duro,es ESP,FWMF,Valencia,es La Liga,21,1999,30,22,1834,20.4
789,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,1997,37,33,3007,33.4
790,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,27,1993,29,26,2061,22.9
1623,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,27,20,1684,18.7
792,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,22,1999,27,21,1890,21
793,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,1995,19,12,1138,12.6
794,Ederson,br BRA,GK,Manchester City,eng Premier League,27,1993,37,37,3330,37
795,Éderson,br BRA,MF,Salernitana,it Serie A,22,1999,15,13,1147,12.7
2188,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,38,1983,33,19,1664,18.5
797,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,2003,1,0,4,0
798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,1996,31,26,2194,24.4
799,Lilian Egloff,de GER,MFDF,Stuttgart,de Bundesliga,18,2002,4,0,31,0.3
800,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,1995,16,6,681,7.6
801,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,2004,1,1,45,0.5
802,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,1989,26,19,1637,18.2
690,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,33,1988,26,19,1645,18.3
804,Jurgen Ekkelenkamp,nl NED,MFFW,Hertha BSC,de Bundesliga,21,2000,21,6,718,8
805,Caleb Ekuban,gh GHA,FWMF,Genoa,it Serie A,27,1994,30,18,1716,19.1
2150,Matteo Politano,it ITA,FW,Napoli,it Serie A,27,1993,33,20,1650,18.3
807,Alberth Elis,hn HON,FWMF,Bordeaux,fr Ligue 1,25,1996,20,16,1409,15.7
808,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,2003,6,4,346,3.8
809,Elif Elmas,mk MKD,FWMF,Napoli,it Serie A,21,1999,37,12,1620,18
810,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,1992,14,8,806,9
811,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,1994,30,22,2105,23.4
812,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,24,1996,28,28,2430,27
250,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,26,17,1636,18.2
814,Mohamed Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,26,1994,30,23,2042,22.7
815,Adri Embarba,es ESP,FWMF,Espanyol,es La Liga,29,1992,32,24,1986,22.1
816,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,24,1997,29,24,2166,24.1
817,Emerson,br BRA,DFMF,Tottenham,eng Premier League,22,1999,31,26,2286,25.4
818,Emerson,br BRA,DF,Barcelona,es La Liga,22,1999,3,1,91,1
819,Renaud Emond,be BEL,FWMF,Nantes,fr Ligue 1,29,1991,6,2,190,2.1
1569,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,30,20,1613,17.9
821,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,23,1997,4,0,55,0.6
822,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,1993,33,33,2899,32.2
823,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,1992,11,10,939,10.4
824,Martin Erlic,hr CRO,DF,Spezia,it Serie A,23,1998,30,30,2576,28.6
825,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,1993,1,0,9,0.1
826,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,1993,17,15,1300,14.4
827,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,1995,4,3,284,3.2
828,Sergio Escudero,es ESP,DFMF,Granada,es La Liga,31,1989,27,15,1434,15.9
829,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37,37,3329,37
830,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3,3,270,3
1297,Willian José,br BRA,FW,Betis,es La Liga,29,1991,32,19,1604,17.8
832,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,24,20,1857,20.6
833,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,28,17,1575,17.5
834,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,9,4,401,4.5
835,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,18,16,1348,15
836,Eberechi Eze,eng ENG,MFFW,Crystal Palace,eng Premier League,23,1998,13,6,605,6.7
1578,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,26,16,1589,17.7
838,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,1985,37,37,3330,37
839,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,29,26,2314,25.7
840,Fábio,br BRA,DF,Nantes,fr Ligue 1,31,1990,27,21,1667,18.5
841,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,34,1987,2,0,38,0.4
842,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37,37,3330,37
1931,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,22,1999,26,20,1582,17.6
844,Romain Faivre,fr FRA,FWMF,Lyon,fr Ligue 1,23,1998,14,9,889,9.9
845,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,21,20,1795,19.9
1222,Borja Iglesias,es ESP,FW,Betis,es La Liga,28,1993,33,18,1573,17.5
1671,Omar Marmoush,eg EGY,FW,Stuttgart,de Bundesliga,22,1999,21,19,1571,17.5
848,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,10,9,855,9.5
849,Fali,es ESP,DFMF,Cádiz,es La Liga,27,1993,28,23,1803,20
850,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,1993,1,0,16,0.2
796,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,23,1998,28,18,1564,17.4
852,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,32,30,2572,28.6
853,Mohamed Fares,dz ALG,DFFW,Genoa,it Serie A,25,1996,9,6,587,6.5
854,Diego Farias,br BRA,MFFW,Cagliari,it Serie A,31,1990,4,0,66,0.7
855,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,13,11,1105,12.3
856,Ömer Faruk Beyaz,tr TUR,DFMF,Stuttgart,de Bundesliga,17,2003,4,0,71,0.8
857,Noah Fatar,fr FRA,DFMF,Angers,fr Ligue 1,19,2002,3,0,5,0.1
2832,Wout Weghorst,nl NED,FW,Wolfsburg,de Bundesliga,28,1992,18,17,1553,17.3
859,Julien Faussurier,fr FRA,MFDF,Brest,fr Ligue 1,34,1987,16,4,489,5.4
699,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,1995,31,16,1541,17.1
861,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,16,16,1434,15.9
862,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,4,1,117,1.3
863,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,3,0,32,0.4
864,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,34,33,2794,31
865,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,26,15,1504,16.7
866,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,31,28,2491,27.7
867,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,21,1999,24,13,1263,14
868,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,13,8,787,8.7
869,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,27,26,2142,23.8
870,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,1,0,23,0.3
871,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,1,0,9,0.1
872,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,36,35,3111,34.6
873,Edimilson Fernandes,ch SUI,MFFW,Arminia,de Bundesliga,25,1996,7,2,283,3.1
874,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13,13,1166,13
875,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,32,22,2051,22.8
876,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12,12,1080,12
877,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,7,5,523,5.8
878,Fernandinho,br BRA,MFDF,Manchester City,eng Premier League,36,1985,19,10,964,10.7
879,Fernando,br BRA,MFDF,Sevilla,es La Liga,34,1987,24,21,1850,20.6
880,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,23,20,1643,18.3
881,Salvador Ferrer,es ESP,DFMF,Spezia,it Serie A,23,1998,27,14,1495,16.6
882,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,34,33,2911,32.3
883,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,10,7,620,6.9
884,Fidel,es ESP,MF,Elche,es La Liga,31,1989,33,29,2261,25.1
885,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,16,7,560,6.2
2060,Leonardo Pavoletti,it ITA,FW,Cagliari,it Serie A,32,1988,33,14,1518,16.9
887,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,15,5,661,7.3
888,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1,1,90,1
2295,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,2001,33,17,1523,16.9
890,Junior Firpo,es ESP,DFMF,Leeds United,eng Premier League,24,1996,24,19,1711,19
891,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32,32,2880,32
745,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,23,1997,26,19,1492,16.6
893,Alexis Flips,fr FRA,MFDF,Reims,fr Ligue 1,21,2000,25,13,1056,11.7
894,Alessandro Florenzi,it ITA,DFFW,Milan,it Serie A,30,1991,24,12,1152,12.8
1607,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,1991,28,15,1498,16.6
896,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,1,0,33,0.4
897,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,38,38,3357,37.3
898,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7,7,630,7
899,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,33,23,2190,24.3
900,Thomas Foket,be BEL,DFFW,Reims,fr Ligue 1,26,1994,29,26,2235,24.8
901,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,2,2,167,1.9
902,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,9,3,276,3.1
903,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38,38,3420,38
904,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,31,1990,4,0,58,0.6
905,Pablo Fornals,es ESP,FWMF,West Ham,eng Premier League,25,1996,36,32,2795,31.1
906,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,31,20,1706,19
907,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,22,17,1530,17
908,Marcus Forss,fi FIN,FWMF,Brentford,eng Premier League,22,1999,7,1,209,2.3
909,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19,19,1710,19
910,Philipp Förster,de GER,MFFW,Stuttgart,de Bundesliga,26,1995,20,11,967,10.7
68,Jim Allevinah,ga GAB,FW,Clermont Foot,fr Ligue 1,26,1995,30,13,1488,16.5
912,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1,1,90,1
913,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26,26,2340,26
914,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,1,0,17,0.2
915,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,6,0,145,1.6
916,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2,2,180,2
917,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,29,25,2342,26
918,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,25,22,1924,21.4
919,Gianluca Frabotta,it ITA,DFMF,Hellas Verona,it Serie A,22,1999,2,0,20,0.2
920,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,23,9,848,9.4
921,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,37,28,2448,27.2
922,Enric Franquesa,es ESP,DFFW,Levante,es La Liga,24,1997,16,6,625,6.9
923,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,26,14,1258,14
924,Ryan Fraser,sct SCO,FWMF,Newcastle Utd,eng Premier League,27,1994,27,18,1465,16.3
925,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,36,35,2854,31.7
926,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,28,24,2028,22.5
927,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,7,3,307,3.4
928,Morten Frendrup,dk DEN,DFMF,Genoa,it Serie A,20,2001,10,6,695,7.7
929,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,29,28,2369,26.3
930,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,1995,8,7,600,6.7
