Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
1341,Andrea La Mantia,it ITA,FW,Lecce,it Serie A,28,1991,12,6,553,6.1
1342,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,28,27,2237,24.9
1343,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,28,1991,30,22,1874,20.8
1344,Riccardo Ladinetti,it ITA,MF,Cagliari,it Serie A,18,2000,3,1,127,1.4
1345,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27,27,2430,27
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,31,31,2654,29.5
1347,Jack Lahne,se SWE,FW,Amiens,fr Ligue 1,17,2001,1,0,9,0.1
1348,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,29,26,2115,23.5
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,31,31,2710,30.1
1350,Diego Lainez,mx MEX,MFFW,Betis,es La Liga,19,2000,15,2,348,3.9
1351,Kenny Lala,fr FRA,DFMF,Strasbourg,fr Ligue 1,27,1991,25,22,2043,22.7
1352,Adam Lallana,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,15,3,382,4.2
1353,Érik Lamela,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,25,12,1215,13.5
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,1,0,32,0.4
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,8,7,588,6.5
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,11,10,929,10.3
1357,Michael Lang,ch SUI,DFFW,Werder Bremen,de Bundesliga,28,1991,9,6,544,6
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,5,3,314,3.5
1359,Henri Lansbury,eng ENG,MF,Aston Villa,eng Premier League,28,1990,10,2,195,2.2
1360,Manuel Lanzini,ar ARG,MFFW,West Ham,eng Premier League,26,1993,24,14,1379,15.3
1361,Gianluca Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,25,20,1784,19.8
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,15,14,1097,12.2
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,30,30,2638,29.3
1364,Larra,es ESP,FWMF,Athletic Club,es La Liga,21,1997,10,2,250,2.8
1365,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,27,27,2397,26.6
1366,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,36,28,2569,28.5
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,24,24,2076,23.1
1368,Paul Lasne,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,19,14,1224,13.6
1369,Toni Lato,es ESP,DFMF,Osasuna,es La Liga,21,1997,8,6,470,5.2
1370,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,23,15,1373,15.3
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,15,10,884,9.8
1372,Wesley Lautoa,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,23,21,1869,20.8
1373,Diego Laxalt,uy URU,DFMF,Torino,it Serie A,26,1993,16,4,596,6.6
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,4,1,172,1.9
1375,Valentino Lazaro,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,13,4,480,5.3
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,6,3,323,3.6
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,38,37,3239,36
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,32,29,2548,28.3
1379,Mickaël Le Bihan,fr FRA,FWDF,Nice,fr Ligue 1,29,1990,2,1,100,1.1
1380,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,22,1996,31,25,2394,26.6
1381,Damien Le Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,28,28,2458,27.3
1382,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,23,1996,20,12,1079,12
1383,Rafael Leão,pt POR,FW,Milan,it Serie A,20,1999,31,12,1404,15.6
1384,Adrien Lebeau,fr FRA,MFFW,Strasbourg,fr Ligue 1,20,1999,2,0,13,0.1
1385,Mathew Leckie,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,7,1,195,2.2
1386,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,28,2520,28
1387,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,26,25,2252,25
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,10,8,842,9.4
1389,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,27,1991,33,21,1719,19.1
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,13,11,1012,11.2
1391,Moritz Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,9,7,685,7.6
1392,Lucas Leiva,br BRA,MF,Lazio,it Serie A,32,1987,25,23,1808,20.1
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,6,4,442,4.9
1394,Iñigo Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,14,6,623,6.9
1395,Nicolas Lemaître,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,1,90,1
1396,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,22,10,925,10.3
1397,Tim Lemperle,de GER,MF,Köln,de Bundesliga,17,2002,1,0,16,0.2
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,28,28,2424,26.9
1399,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,16,4,496,5.5
1400,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,30,30,2649,29.4
1401,Christopher Lenz,de GER,DFMF,Union Berlin,de Bundesliga,24,1994,26,26,2267,25.2
1402,Donovan Léon,gf GUF,GK,Brest,fr Ligue 1,26,1992,2,1,123,1.4
1403,Pedro León,es ESP,MFFW,Eibar,es La Liga,32,1986,31,23,1896,21.1
1404,Sergio León,es ESP,FW,Levante,es La Liga,30,1989,22,6,672,7.5
1405,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,21,15,1387,15.4
1406,Mehdi Léris,dz ALG,MFFW,Sampdoria,it Serie A,21,1998,15,3,509,5.7
1407,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,33,31,2703,30
1408,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,10,900,10
1409,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,31,31,2759,30.7
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,28,25,2304,25.6
1411,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,22,6,777,8.6
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,20,17,1343,14.9
1413,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,22,16,1489,16.5
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,22,20,1817,20.2
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,29,26,2450,27.2
1416,Isaac Lihadji,fr FRA,MF,Marseille,fr Ligue 1,17,2002,2,0,25,0.3
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,4,2,195,2.2
1418,Anderson Lima,br BRA,MFDF,Lazio,it Serie A,19,1999,6,0,62,0.7
1419,Lucas Lima,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3,3,270,3
1420,Anthony Limbombe,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,4,2,151,1.7
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,35,35,3092,34.4
1422,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,28,22,2019,22.4
1423,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,26,1992,22,9,935,10.4
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,35,30,2648,29.4
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,29,27,2327,25.9
1426,Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,17,3,501,5.6
1427,Marcos Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,24,1995,29,16,1368,15.2
1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3,3,270,3
1429,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,21,21,1807,20.1
1430,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,23,1996,28,15,1492,16.6
1431,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,14,9,752,8.4
1432,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,17,17,1383,15.4
1433,Jürgen Locadia,nl NED,FWMF,Brighton,eng Premier League,25,1993,2,1,86,1
1434,Jürgen Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,11,5,530,5.9
1435,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,33,31,2586,28.7
1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,32,28,2396,26.6
1437,Ruben Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,7,2,208,2.3
1438,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,5,2,192,2.1
1439,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,8,6,564,6.3
1440,Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,26,15,1395,15.5
1441,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,9,6,575,6.4
1442,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,23,14,1378,15.3
1443,Ademola Lookman,ng NGA,FWMF,RB Leipzig,de Bundesliga,21,1997,11,1,309,3.4
1444,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,26,2340,26
1445,Rony Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,5,2,134,1.5
1446,Rony Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,1,1,80,0.9
1447,Adrián López,es ESP,FW,Osasuna,es La Liga,31,1988,26,17,1443,16
1448,David López,es ESP,DFMF,Espanyol,es La Liga,29,1989,32,29,2455,27.3
1449,Diego López,es ESP,GK,Espanyol,es La Liga,37,1981,36,36,3232,35.9
1450,Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1,1,90,1
1451,Javi López,es ESP,DF,Espanyol,es La Liga,33,1986,17,16,1384,15.4
1452,Lluis López,es ESP,DF,Espanyol,es La Liga,22,1997,4,3,300,3.3
1453,Maxime Lopez,fr FRA,MFFW,Marseille,fr Ligue 1,21,1997,23,13,1110,12.3
1454,Pau López,es ESP,GK,Roma,it Serie A,24,1994,32,32,2880,32
1455,Roberto López,es ESP,FWMF,Real Sociedad,es La Liga,19,2000,3,0,51,0.6
1456,Unai López,es ESP,MF,Athletic Club,es La Liga,23,1995,26,24,1787,19.9
1457,Losada,es ESP,MFFW,Celta Vigo,es La Liga,17,2001,2,0,13,0.1
1458,Albert Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,1,1,45,0.5
1459,Imran Louza,ma MAR,MFFW,Nantes,fr Ligue 1,20,1999,24,22,2009,22.3
1460,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,1,0,9,0.1
1461,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,10,9,777,8.6
1462,Eduard Löwen,de GER,MF,Augsburg,de Bundesliga,22,1997,16,7,671,7.5
1463,Eduard Löwen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,7,2,314,3.5
1464,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17,17,1530,17
1465,Hirving Lozano,mx MEX,FWMF,Napoli,it Serie A,24,1995,26,10,1025,11.4
1466,Pol Lozano,es ESP,MF,Espanyol,es La Liga,19,1999,5,2,173,1.9
1467,Jan Luca Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1,1,90,1
1468,Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,21,1998,11,1,200,2.2
1469,Fabio Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,36,36,3132,34.8
1470,José Luis Gayà,es ESP,DF,Valencia,es La Liga,24,1995,24,23,1988,22.1
1471,José Luis Morales,es ESP,FWMF,Levante,es La Liga,32,1987,38,29,2519,28
1472,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,30,28,2480,27.6
1473,José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1998,1,0,22,0.2
1474,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,33,32,2809,31.2
1475,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,36,28,2612,29
1476,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,13,1,396,4.4
1477,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,36,33,2979,33.1
1478,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,de Bundesliga,21,1997,30,24,2031,22.6
1479,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,30,20,1861,20.7
1480,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,20,20,1573,17.5
1481,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,34,26,2458,27.3
1482,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,9,5,529,5.9
1483,Arnaud Lusamba,cd COD,MFFW,Nice,fr Ligue 1,22,1997,15,11,982,10.9
1484,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,10,900,10
1485,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,17,15,1176,13.1
1486,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,20,14,1338,14.9
1487,Yann M'Vila,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1990,23,21,1942,21.6
1488,Alexis Mac Allister,ar ARG,MFFW,Brighton,eng Premier League,20,1998,9,4,352,3.9
1489,Darwin Machís,ve VEN,FWMF,Granada,es La Liga,26,1993,36,20,2129,23.7
1490,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,2,2,95,1.1
1491,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,31,29,2624,29.2
1492,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,17,13,1197,13.3
1493,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,22,15,1397,15.5
1494,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,2,1,115,1.3
1495,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,8,1,145,1.6
1496,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,8,2,236,2.6
1497,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38,38,3420,38
1498,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,3,1,152,1.7
1499,Riyad Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,28,1991,33,21,1944,21.6
1500,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,3,0,48,0.5
1501,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,14,5,535,5.9
1502,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,26,26,2266,25.2
1503,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28,28,2520,28
1504,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,20,15,1386,15.4
1505,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,21,6,735,8.2
1506,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,7,4,371,4.1
1507,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,27,19,1664,18.5
1508,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,19,12,988,11
1509,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,35,33,2895,32.2
1510,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,22,20,1799,20
1511,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,4,3,256,2.8
1512,Daniel Maldini,it ITA,FWMF,Milan,it Serie A,17,2001,2,0,27,0.3
1513,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,26,1993,34,12,1535,17.1
1514,Yunus Mallı,tr TUR,MFFW,Union Berlin,de Bundesliga,27,1992,13,9,673,7.5
1515,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,27,22,1965,21.8
1516,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,24,18,1521,16.9
1517,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,2,1,141,1.6
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22,22,1980,22
1519,Gianluca Mancini,it ITA,DFMF,Roma,it Serie A,23,1996,32,31,2740,30.4
1520,Marco Mancosu,it ITA,MFFW,Lecce,it Serie A,30,1988,33,28,2440,27.1
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,27,27,2370,26.3
1522,Reinildo Mandava,mz MOZ,DFMF,Lille,fr Ligue 1,25,1994,16,12,1110,12.3
1523,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,29,29,2576,28.6
1524,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,26,24,2050,22.8
1525,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,35,31,2747,30.5
1526,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,8,8,673,7.5
1527,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,24,21,1871,20.8
1528,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,13,11,972,10.8
1529,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,26,25,2176,24.2
1530,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,21,18,1599,17.8
1531,Giacomo Manzari,it ITA,FWMF,Sassuolo,it Serie A,18,2000,3,0,16,0.2
1532,Myziane Maolida,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,18,7,675,7.5
1533,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,23,23,1803,20
1534,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,11,11,829,9.2
1535,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,15,15,1296,14.4
1536,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,17,17,1503,16.7
1537,Solly March,eng ENG,FWMF,Brighton,eng Premier League,25,1994,19,11,1143,12.7
1538,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,23,21,1897,21.1
1539,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,30,1989,13,6,541,6
1540,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1,1,90,1
1541,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,1,0,6,0.1
1542,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,2,2,113,1.3
1543,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,21,19,1755,19.5
1544,Mariano,do DOM,FWMF,Real Madrid,es La Liga,25,1993,5,0,45,0.5
1545,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,20,15,1513,16.8
1546,Jordan Marié,fr FRA,MFFW,Dijon,fr Ligue 1,27,1991,8,1,201,2.2
1547,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,2,0,24,0.3
1548,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,12,9,852,9.5
1549,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1,1,90,1
1550,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,20,20,1753,19.5
1551,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,23,21,1818,20.2
1552,Omar Marmoush,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,5,0,81,0.9
1553,Gonzalo Maroni,ar ARG,MFFW,Sampdoria,it Serie A,20,1999,5,1,181,2
1554,Marquinhos,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,19,15,1476,16.4
1555,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,1992,24,13,1270,14.1
1556,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,36,26,2267,25.2
1557,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,32,31,2624,29.2
1558,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,1997,22,21,1792,19.9
1559,Daniel Martín,es ESP,GK,Betis,es La Liga,21,1998,6,5,531,5.9
1560,David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,5,4,436,4.8
1561,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,3,1,113,1.3
1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,3,3,247,2.7
1563,Josh Martin,eng ENG,FWMF,Norwich City,eng Premier League,17,2001,5,0,37,0.4
1564,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,14,6,663,7.4
1565,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1990,1,0,15,0.2
1566,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,9,8,771,8.6
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,33,2970,33
1568,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,1,0,10,0.1
1569,Javi Martínez,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,16,6,675,7.5
1570,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,20,13,1191,13.2
1571,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,35,29,2452,27.2
1572,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,5,0,33,0.4
1573,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,26,2339,26
1574,Gelson Martins,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,21,20,1674,18.6
1575,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,1992,15,10,942,10.5
1576,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,23,23,2026,22.5
1577,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,15,15,1324,14.7
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,7,7,543,6
1579,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,26,20,1821,20.2
1580,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,35,3150,35
1581,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,17,10,937,10.4
1582,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,34,33,2747,30.5
1583,Juan Mata,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,19,8,758,8.4
1584,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,31,28,2548,28.3
1585,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,18,12,1053,11.7
1586,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,21,18,1581,17.6
1587,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,9,8,703,7.8
1588,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,18,2000,20,14,1162,12.9
1589,Alessandro Matri,it ITA,FWMF,Brescia,it Serie A,34,1984,8,0,89,1
1590,Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,18,9,930,10.3
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,35,23,2237,24.9
1592,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,37,30,2766,30.7
1593,Stephy Mavididi,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,24,16,1391,15.5
1594,Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,31,31,2706,30.1
1595,Alexandru Maxim,ro ROU,MFDF,Mainz 05,de Bundesliga,29,1990,5,0,117,1.3
1596,Eric Maxim Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,9,5,451,5
1597,Kévin Mayi,ga GAB,FWMF,Brest,fr Ligue 1,26,1993,2,0,4,0
1598,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,34,24,2140,23.8
1599,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,1,0,12,0.1
1600,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,20,18,1696,18.8
1601,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,20,17,1513,16.8
1602,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,20,16,1507,16.7
1603,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,1,1,58,0.6
1604,Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,3,1,84,0.9
1605,Nathanael Mbuku,fr FRA,FWMF,Reims,fr Ligue 1,17,2002,11,3,395,4.4
1606,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,37,37,3090,34.3
1607,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,36,24,2113,23.5
1608,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,28,2520,28
1609,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,33,16,1680,18.7
1610,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,28,27,2312,25.7
1611,David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,28,22,1815,20.2
1612,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,2,1,159,1.8
1613,Weston McKennie,us USA,MFDF,Schalke 04,de Bundesliga,20,1998,28,24,2074,23
1614,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,37,32,2968,33
1615,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,38,38,3338,37.1
1616,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,27,20,1772,19.7
1617,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,14,8,768,8.5
1618,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,23,22,1784,19.8
1619,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,32,2880,32
1620,Joshua Mees,de GER,MFFW,Union Berlin,de Bundesliga,23,1996,15,1,325,3.6
1621,Admir Mehmedi,ch SUI,MFFW,Wolfsburg,de Bundesliga,28,1991,21,14,1200,13.3
1622,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,33,23,2201,24.5
1623,Farid El Melali,dz ALG,MFFW,Angers,fr Ligue 1,22,1997,8,4,306,3.4
