Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
1261,Kenedy,br BRA,MF,Getafe,es La Liga,23,1996,6.5,9,5,3,3,3,10,0,10,11,20,4,0
1262,Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,49,29,24,19,6,45,10,35,26,75,79,0
1263,Franck Kessié,ci CIV,MF,Milan,it Serie A,22,1996,32.3,54,29,28,18,8,34,5,29,34,88,32,2
1264,Saîf-Eddine Khaoui,tn TUN,MFFW,Marseille,fr Ligue 1,24,1995,1.2,3,1,0,3,0,2,0,2,1,4,4,0
1265,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,12.8,17,9,5,7,5,11,0,11,4,21,0,0
1266,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,25,1994,29.4,60,36,21,35,4,47,12,35,48,108,62,0
1267,Sami Khedira,de GER,MF,Juventus,it Serie A,32,1987,7.6,14,7,3,8,3,12,1,11,3,17,13,0
1268,Kike,es ESP,FW,Eibar,es La Liga,29,1989,19.6,13,7,0,5,8,15,1,14,1,14,9,0
1269,Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,14,33,24,27,6,0,20,9,11,12,45,67,0
1270,Max Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,2.1,4,2,1,3,0,1,1,0,4,8,7,0
1271,Joshua Kimmich,de GER,MFDF,Bayern Munich,de Bundesliga,24,1995,31.3,52,29,21,20,11,38,9,29,29,81,29,0
1272,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,33,25,25,8,0,7,3,4,21,54,33,1
1273,Joshua King,no NOR,FWMF,Bournemouth,eng Premier League,27,1992,22.3,16,6,4,8,4,20,3,17,8,24,9,0
1274,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,9,6,1,8,0,5,4,1,7,16,10,1
1275,Simon Kjær,dk DEN,DF,Milan,it Serie A,30,1989,13.8,22,13,17,5,0,20,16,4,15,37,52,0
1276,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,26,1993,32.6,55,43,19,23,13,46,18,28,38,93,45,2
1277,Felix Klaus,de GER,MFFW,Wolfsburg,de Bundesliga,26,1992,7.4,24,16,4,13,7,10,2,8,3,27,5,0
1278,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,29,16,20,9,0,29,19,10,25,54,118,1
1279,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,8,2,5,2,1,6,6,0,7,15,29,0
1280,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,45,26,24,16,5,34,16,18,26,71,101,2
1281,Justin Kluivert,nl NED,FW,Roma,it Serie A,20,1999,16.8,17,11,4,8,5,15,0,15,6,23,7,0
1282,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,44,31,26,16,2,16,4,12,27,71,61,1
1283,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,27,1992,17.7,29,14,24,5,0,19,11,8,27,56,77,1
1284,Robin Koch,de GER,DFMF,Freiburg,de Bundesliga,23,1996,30.1,34,20,20,13,1,30,22,8,45,79,94,4
1285,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,20,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,Jonathan Kodjia,ci CIV,FW,Aston Villa,eng Premier League,29,1989,1.3,0,0,0,0,0,0,0,0,0,0,1,0
1287,Kenan Kodro,ba BIH,FWMF,Athletic Club,es La Liga,25,1993,4,1,0,0,0,1,1,0,1,0,1,4,0
1288,Dominik Kohr,de GER,MF,Eint Frankfurt,de Bundesliga,25,1994,16.1,44,35,15,25,4,31,11,20,30,74,16,0
1289,Koke,es ESP,MF,Atlético Madrid,es La Liga,27,1992,30,70,42,27,30,13,33,8,25,29,99,28,2
1290,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,37,28,16,16,5,20,9,11,31,68,57,0
1291,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,29,16,18,6,5,14,4,10,25,54,34,1
1292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,17,10,13,4,0,8,3,5,30,47,44,2
1293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,43,26,28,14,1,13,3,10,24,67,34,0
1294,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,11,6,10,1,0,9,4,5,5,16,35,1
1295,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,26,1993,6.8,3,0,0,3,0,2,0,2,1,4,1,0
1296,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,26,1993,20.1,63,40,40,18,5,25,6,19,57,120,36,2
1297,Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,18,2001,9.7,35,20,17,14,4,15,1,14,19,54,10,1
1298,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,31,21,20,10,1,8,5,3,25,56,47,1
1299,Moussa Koné,sn SEN,FWMF,Nîmes,fr Ligue 1,22,1996,1.6,2,0,1,1,0,1,0,1,1,3,0,0
1300,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,22,14,17,3,2,2,1,1,8,30,15,0
1301,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,18,9,12,6,0,34,24,10,25,43,70,2
1302,Pascal Köpke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,1.3,0,0,0,0,0,0,0,0,0,0,0,0
1303,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,28,13,24,4,0,23,19,4,26,54,104,0
1304,Filip Kostić,rs SRB,DFFW,Eint Frankfurt,de Bundesliga,26,1992,32.9,59,38,30,20,9,45,2,43,23,82,16,0
1305,Christian Kouamé,ci CIV,FWMF,Fiorentina,it Serie A,21,1997,3.3,3,2,0,3,0,5,1,4,1,4,1,0
1306,Christian Kouamé,ci CIV,FW,Genoa,it Serie A,21,1997,10.2,2,1,0,1,1,8,2,6,1,3,13,0
1307,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24,3,2,3,0,0,1,0,1,1,4,23,3
1308,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,51,33,30,17,4,28,16,12,31,82,61,1
1309,Efthimis Koulouris,gr GRE,FW,Toulouse,fr Ligue 1,23,1996,17.1,13,8,5,5,3,8,4,4,3,16,16,0
1310,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,23,12,14,5,4,16,12,4,23,46,91,2
1311,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1,1,1,0,0,1,1,1,0,1,2,6,0
1312,Cheikhou Kouyaté,sn SEN,MFDF,Crystal Palace,eng Premier League,29,1989,28.1,67,32,43,20,4,35,11,24,43,110,58,1
1313,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,25,1994,23,63,38,29,32,2,15,1,14,22,85,16,1
1314,Dawid Kownacki,pl POL,FWMF,Düsseldorf,de Bundesliga,22,1997,12.1,13,8,5,7,1,13,2,11,6,19,8,0
1315,İsmail Köybaşı,tr TUR,DFFW,Granada,es La Liga,30,1989,2.6,4,4,3,1,0,4,0,4,5,9,2,0
1316,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,31,1988,4,0,0,0,0,0,0,0,0,1,1,0,0
1317,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,18,12,15,2,1,11,8,3,8,26,45,0
1318,Andrej Kramarić,hr CRO,FWMF,Hoffenheim,de Bundesliga,28,1991,15.8,2,1,1,0,1,6,0,6,3,5,4,0
1319,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,28,1991,16.3,45,29,19,21,5,22,3,19,14,59,19,0
1320,Tom Krauß,de GER,MF,RB Leipzig,de Bundesliga,18,2001,0,1,1,0,1,0,0,0,0,0,1,0,0
1321,Ladislav Krejčí,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,15,10,6,7,2,7,4,3,10,25,23,0
1322,Rene Krhin,si SVN,DFMF,Nantes,fr Ligue 1,29,1990,3.6,4,3,1,3,0,1,0,1,6,10,17,0
1323,Felix Kroos,de GER,MFDF,Union Berlin,de Bundesliga,28,1991,4.2,17,9,9,6,2,6,3,3,3,20,13,1
1324,Toni Kroos,de GER,MF,Real Madrid,es La Liga,29,1990,29.5,56,28,18,29,9,27,0,27,23,79,15,0
1325,Tim Krul,nl NED,GK,Norwich City,eng Premier League,31,1988,36,0,0,0,0,0,2,0,2,1,1,13,1
1326,Rade Krunić,ba BIH,MFFW,Milan,it Serie A,25,1993,6,16,8,8,5,3,5,0,5,9,25,5,0
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,1,1,0,1,0,2,0,2,1,2,6,0
1328,Takefusa Kubo,jp JPN,MFFW,Mallorca,es La Liga,18,2001,25.7,34,22,16,12,6,19,1,18,23,57,10,0
1329,Juraj Kucka,sk SVK,MFFW,Parma,it Serie A,32,1987,21.5,43,22,21,16,6,21,4,17,29,72,36,0
1330,Dejan Kulusevski,se SWE,FWMF,Parma,it Serie A,19,2000,32.6,41,21,10,24,7,25,1,24,23,64,17,0
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,40,24,21,17,2,33,24,9,50,90,86,3
1332,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,20.7,34,17,15,18,1,16,4,12,26,60,55,0
1333,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,30,1989,15.7,20,7,8,8,4,14,2,12,10,30,20,1
1334,Jasmin Kurtić,si SVN,MFFW,Parma,it Serie A,30,1989,18.5,32,23,19,10,3,19,5,14,15,47,27,2
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,23,16,5,14,4,12,1,11,18,41,24,1
1336,Dereck Kutesa,ch SUI,FWMF,Reims,fr Ligue 1,21,1997,5.9,6,5,3,2,1,5,0,5,1,7,1,0
1337,Ahmed Kutucu,tr TUR,FWMF,Schalke 04,de Bundesliga,19,2000,7.5,11,7,3,6,2,5,0,5,2,13,5,0
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,36,22,17,17,2,16,6,10,22,58,41,0
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,35,18,22,7,6,19,6,13,18,53,41,0
1340,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,23,1996,2.1,0,0,0,0,0,0,0,0,0,0,1,0
1341,Andrea La Mantia,it ITA,FW,Lecce,it Serie A,28,1991,6.1,1,0,1,0,0,3,0,3,7,8,11,0
1342,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,24.9,21,12,4,10,7,21,0,21,7,28,32,1
1343,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,28,1991,20.8,31,16,8,21,2,14,0,14,7,38,15,0
1344,Riccardo Ladinetti,it ITA,MF,Cagliari,it Serie A,18,2000,1.4,2,2,0,2,0,0,0,0,4,6,0,1
1345,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27,1,1,1,0,0,0,0,0,0,1,12,0
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,21,15,15,6,0,24,18,6,37,58,131,1
1347,Jack Lahne,se SWE,FW,Amiens,fr Ligue 1,17,2001,0.1,1,1,0,0,1,0,0,0,0,1,0,0
1348,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,23.5,91,45,30,46,15,51,8,43,34,125,14,0
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,51,30,25,19,7,38,7,31,29,80,71,0
1350,Diego Lainez,mx MEX,MFFW,Betis,es La Liga,19,2000,3.9,6,5,2,4,0,6,0,6,1,7,1,0
1351,Kenny Lala,fr FRA,DFMF,Strasbourg,fr Ligue 1,27,1991,22.7,29,16,17,11,1,14,5,9,20,49,40,1
1352,Adam Lallana,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,4.2,19,9,7,9,3,7,0,7,5,24,3,0
1353,Érik Lamela,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,13.5,24,20,9,13,2,12,3,9,8,32,10,0
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,0.4,2,2,1,1,0,0,0,0,0,2,0,0
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,6.5,7,6,6,1,0,6,0,6,16,23,17,0
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,16,9,12,3,1,12,9,3,17,33,34,0
1357,Michael Lang,ch SUI,DFFW,Werder Bremen,de Bundesliga,28,1991,6,8,5,3,5,0,5,1,4,7,15,22,0
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,3,2,3,0,0,5,3,2,3,6,11,1
1359,Henri Lansbury,eng ENG,MF,Aston Villa,eng Premier League,28,1990,2.2,6,2,3,1,2,4,0,4,0,6,3,0
1360,Manuel Lanzini,ar ARG,MFFW,West Ham,eng Premier League,26,1993,15.3,14,9,6,6,2,9,1,8,10,24,3,0
1361,Gianluca Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,19.8,15,8,6,8,1,2,0,2,1,16,14,0
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,13,6,6,7,0,6,5,1,20,33,26,1
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,34,17,19,15,0,54,39,15,30,64,99,0
1364,Larra,es ESP,FWMF,Athletic Club,es La Liga,21,1997,2.8,2,2,0,1,1,1,0,1,0,2,0,0
1365,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,26.6,2,1,2,0,0,1,0,1,4,6,14,3
1366,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,28.5,27,14,7,13,7,23,1,22,10,37,18,1
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,14,3,10,4,0,23,20,3,28,42,116,1
1368,Paul Lasne,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,13.6,25,13,13,11,1,7,2,5,7,32,5,0
1369,Toni Lato,es ESP,DFMF,Osasuna,es La Liga,21,1997,5.2,22,15,11,8,3,9,1,8,8,30,13,1
1370,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,15.3,33,19,15,17,1,22,5,17,17,50,24,0
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,26,22,11,11,4,10,3,7,11,37,29,0
1372,Wesley Lautoa,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,20.8,54,29,24,28,2,31,16,15,42,96,48,2
1373,Diego Laxalt,uy URU,DFMF,Torino,it Serie A,26,1993,6.6,19,10,10,6,3,12,4,8,6,25,20,0
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,3,3,3,0,0,4,0,4,0,3,3,0
1375,Valentino Lazaro,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,5.3,13,9,11,2,0,2,0,2,3,16,4,0
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,6,5,3,2,1,5,0,5,1,7,8,1
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36,26,16,14,8,4,15,4,11,23,49,53,0
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,20,11,10,7,3,11,1,10,8,28,34,0
1379,Mickaël Le Bihan,fr FRA,FWDF,Nice,fr Ligue 1,29,1990,1.1,0,0,0,0,0,0,0,0,0,0,2,0
1380,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,22,1996,26.6,48,27,33,15,0,20,7,13,20,68,99,0
1381,Damien Le Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,27.3,52,27,20,28,4,38,18,20,38,90,59,0
1382,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,23,1996,12,28,16,19,9,0,15,4,11,12,40,12,0
1383,Rafael Leão,pt POR,FW,Milan,it Serie A,20,1999,15.6,7,4,2,5,0,4,0,4,0,7,5,0
1384,Adrien Lebeau,fr FRA,MFFW,Strasbourg,fr Ligue 1,20,1999,0.1,1,1,1,0,0,1,0,1,0,1,0,0
1385,Mathew Leckie,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,2.2,3,1,1,2,0,6,0,6,2,5,2,1
1386,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,0,0,0,0,0,1,0,1,0,0,10,5
1387,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,25,63,27,34,21,8,38,12,26,32,95,43,0
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,3,2,2,1,0,4,1,3,9,12,29,0
1389,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,27,1991,19.1,13,8,5,6,2,32,1,31,15,28,19,1
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,19,12,10,9,0,16,7,9,32,51,57,0
1391,Moritz Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,16,9,8,7,1,14,4,10,9,25,10,1
1392,Lucas Leiva,br BRA,MF,Lazio,it Serie A,32,1987,20.1,60,35,25,31,4,29,6,23,47,107,34,1
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,8,2,6,2,0,6,2,4,10,18,15,2
1394,Iñigo Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,6.9,22,12,14,6,2,7,0,7,3,25,11,0
1395,Nicolas Lemaître,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,0,0,0,0,0,0,0,0,1,1,1,1
1396,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,12,8,4,5,3,14,1,13,6,18,6,0
1397,Tim Lemperle,de GER,MF,Köln,de Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,44,31,29,15,0,29,15,14,35,79,79,1
1399,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,14,8,7,4,3,6,1,5,8,22,3,0
1400,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,0,0,0,0,0,0,0,0,0,0,9,2
1401,Christopher Lenz,de GER,DFMF,Union Berlin,de Bundesliga,24,1994,25.2,63,37,37,20,6,46,11,35,43,106,65,0
1402,Donovan Léon,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,0,0,0,0,0,1,0,1,0,0,0,0
1403,Pedro León,es ESP,MFFW,Eibar,es La Liga,32,1986,21.1,28,20,8,9,11,18,1,17,19,47,7,0
1404,Sergio León,es ESP,FW,Levante,es La Liga,30,1989,7.5,3,3,0,3,0,3,0,3,1,4,2,0
1405,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,29,19,13,12,4,20,5,15,8,37,15,1
1406,Mehdi Léris,dz ALG,MFFW,Sampdoria,it Serie A,21,1998,5.7,13,11,4,2,7,12,4,8,6,19,6,0
1407,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,30,54,32,17,31,6,28,12,16,57,111,54,1
1408,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,0,0,0,0,0,0,0,0,0,0,4,3
1409,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,18,9,3,9,6,13,1,12,7,25,13,0
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,51,35,42,6,3,27,12,15,25,76,68,0
1411,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,8.6,2,0,0,2,0,5,0,5,1,3,7,0
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,23,14,16,5,2,15,7,8,16,39,35,0
1413,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,16.5,37,24,10,22,5,18,4,14,17,54,25,0
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,11,4,10,1,0,24,17,7,28,39,86,0
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,25,15,14,10,1,30,23,7,25,50,101,2
1416,Isaac Lihadji,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,4,2,2,2,0,2,1,1,2,6,8,0
1418,Anderson Lima,br BRA,MFDF,Lazio,it Serie A,19,1999,0.7,4,0,3,1,0,4,0,4,0,4,0,0
1419,Lucas Lima,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3,7,2,4,3,0,2,0,2,1,8,3,0
1420,Anthony Limbombe,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,1.7,3,2,1,2,0,1,0,1,0,3,3,0
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,29,15,16,12,1,25,16,9,26,55,129,0
1422,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,22.4,61,32,24,25,12,26,3,23,26,87,17,0
1423,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,26,1992,10.4,15,8,6,4,5,5,0,5,3,18,0,0
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,34,20,18,10,6,16,4,12,26,60,52,0
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,30,14,20,9,1,14,7,7,28,58,101,5
1426,Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,5.6,0,0,0,0,0,4,0,4,1,1,3,0
1427,Marcos Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,24,1995,15.2,29,15,7,16,6,24,4,20,14,43,9,0
1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3,5,3,5,0,0,3,3,0,2,7,11,0
1429,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,20.1,0,0,0,0,0,0,0,0,1,1,3,2
1430,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,23,1996,16.6,51,29,12,33,6,20,4,16,9,60,19,0
1431,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,11,9,3,5,3,3,1,2,9,20,2,0
1432,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,19,11,13,5,1,8,2,6,8,27,7,0
1433,Jürgen Locadia,nl NED,FWMF,Brighton,eng Premier League,25,1993,1,0,0,0,0,0,0,0,0,0,0,0,0
1434,Jürgen Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,5,4,0,4,1,1,0,1,0,5,3,0
1435,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,76,50,35,37,4,42,14,28,33,109,36,0
1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,73,46,28,35,10,28,7,21,38,111,56,0
1437,Ruben Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,2.3,0,0,0,0,0,1,1,0,2,2,2,0
1438,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,6,4,1,4,1,2,0,2,2,8,1,0
1439,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,7,5,6,1,0,9,7,2,4,11,31,0
1440,Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,19,10,5,8,6,12,0,12,4,23,16,0
1441,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,3,1,2,1,0,4,1,3,5,8,3,0
1442,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,35,19,17,16,2,23,5,18,19,54,20,2
1443,Ademola Lookman,ng NGA,FWMF,RB Leipzig,de Bundesliga,21,1997,3.4,6,4,3,1,2,3,0,3,1,7,0,1
1444,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,0,0,0,0,0,0,0,0,1,1,11,0
1445,Rony Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,1.5,0,0,0,0,0,0,0,0,2,2,0,0
1446,Rony Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,1,0,0,1,0,0,0,0,0,1,0,0
1447,Adrián López,es ESP,FW,Osasuna,es La Liga,31,1988,16,7,5,1,5,1,6,2,4,4,11,8,0
1448,David López,es ESP,DFMF,Espanyol,es La Liga,29,1989,27.3,38,20,15,20,3,28,13,15,35,73,63,3
1449,Diego López,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,2,2,2,0,0,0,0,0,2,4,8,1
1450,Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1,6,5,4,2,0,1,1,0,1,7,5,0
1451,Javi López,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,47,34,23,18,6,12,6,6,21,68,38,2
1452,Lluis López,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,4,2,3,1,0,4,0,4,1,5,6,1
1453,Maxime Lopez,fr FRA,MFFW,Marseille,fr Ligue 1,21,1997,12.3,16,10,5,8,3,8,2,6,8,24,1,0
1454,Pau López,es ESP,GK,Roma,it Serie A,24,1994,32,1,0,1,0,0,0,0,0,1,2,10,3
1455,Roberto López,es ESP,FWMF,Real Sociedad,es La Liga,19,2000,0.6,4,2,1,1,2,0,0,0,0,4,0,0
1456,Unai López,es ESP,MF,Athletic Club,es La Liga,23,1995,19.9,30,22,8,18,4,13,2,11,18,48,12,1
1457,Losada,es ESP,MFFW,Celta Vigo,es La Liga,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1458,Albert Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,0.5,2,0,2,0,0,0,0,0,2,4,2,0
1459,Imran Louza,ma MAR,MFFW,Nantes,fr Ligue 1,20,1999,22.3,53,27,18,27,8,18,2,16,17,70,7,0
1460,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,1,0
1461,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,13,8,10,3,0,9,6,3,10,23,42,0
1462,Eduard Löwen,de GER,MF,Augsburg,de Bundesliga,22,1997,7.5,10,8,6,2,2,11,2,9,5,15,7,0
1463,Eduard Löwen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,3.5,9,6,3,6,0,2,1,1,7,16,2,0
1464,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17,41,22,20,18,3,20,6,14,27,68,57,1
1465,Hirving Lozano,mx MEX,FWMF,Napoli,it Serie A,24,1995,11.4,6,4,1,5,0,13,0,13,5,11,5,0
1466,Pol Lozano,es ESP,MF,Espanyol,es La Liga,19,1999,1.9,5,3,3,2,0,3,0,3,1,6,2,0
