Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
970,Amine Gouiri,fr FRA,FWMF,Lyon,fr Ligue 1,17,2000,7,0,83,0.9
971,Yoann Gourcuff,fr FRA,MFFW,Rennes,fr Ligue 1,31,1986,10,5,426,4.7
972,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26,1991,27,27,2385,26.5
973,Julio Gracia,es ESP,DFFW,Betis,es La Liga,19,1998,2,0,23,0.3
974,Max Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,29,1987,29,27,2415,26.8
975,Samuel Grandsir,fr FRA,FWMF,Troyes,fr Ligue 1,20,1996,36,29,2603,28.9
976,Álex Granell,es ESP,MF,Girona,es La Liga,28,1988,34,33,2848,31.6
977,Esteban Granero,es ESP,MF,Espanyol,es La Liga,30,1987,25,11,1230,13.7
978,Lee Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3,3,270,3
979,Alberto Grassi,it ITA,MF,SPAL,it Serie A,22,1995,28,26,2253,25
980,Andrew Gravillon,gp GLP,DF,Benevento,it Serie A,19,1998,2,1,82,0.9
981,Andre Gray,jm JAM,FW,Watford,eng Premier League,26,1991,31,16,1498,16.6
982,Demarai Gray,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,35,17,1697,18.9
983,Michael Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,23,1994,32,30,2527,28.1
984,Clément Grenier,fr FRA,MF,Guingamp,fr Ligue 1,26,1991,15,14,1208,13.4
985,Clément Grenier,fr FRA,FW,Lyon,fr Ligue 1,26,1991,1,0,5,0.1
986,Anto Grgić,ch SUI,MF,Stuttgart,de Bundesliga,20,1996,1,0,7,0.1
987,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,es La Liga,26,1991,32,30,2519,28
988,Vincenzo Grifo,it ITA,MFFW,M'Gladbach,de Bundesliga,24,1993,17,9,786,8.7
989,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,21,1995,25,21,1888,21
990,Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,30,1987,23,7,808,9
991,Pascal Groß,de GER,FWMF,Brighton,eng Premier League,26,1991,38,35,2928,32.5
992,Marko Grujić,rs SRB,MFDF,Liverpool,eng Premier League,21,1996,3,0,16,0.2
993,Vicente Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33,33,2970,33
994,Andrés Guardado,mx MEX,MF,Betis,es La Liga,30,1986,29,25,2264,25.2
995,Karim Guédé,sk SVK,FW,Freiburg,de Bundesliga,32,1985,2,1,60,0.7
996,Gonçalo Guedes,pt POR,MF,Valencia,es La Liga,20,1996,33,27,2439,27.1
997,Gonçalo Guedes,pt POR,FW,Paris S-G,fr Ligue 1,20,1996,1,0,5,0.1
998,Ramiro Guerra,uy URU,MF,Villarreal,es La Liga,20,1997,4,0,71,0.8
999,Raphaël Guerreiro,pt POR,DFMF,Dortmund,de Bundesliga,23,1993,9,6,547,6.1
1000,Francis Guerrero,es ESP,DFMF,Betis,es La Liga,21,1996,14,10,993,11
1001,John Guidetti,se SWE,FW,Alavés,es La Liga,25,1992,17,15,1222,13.6
1002,John Guidetti,se SWE,FWMF,Celta Vigo,es La Liga,25,1992,8,0,115,1.3
1003,Josuha Guilavogui,fr FRA,MF,Wolfsburg,de Bundesliga,26,1990,29,27,2404,26.7
1004,Frederic Guilbert,fr FRA,DF,Caen,fr Ligue 1,22,1994,36,36,3240,36
1005,Guilherme,br BRA,MFFW,Benevento,it Serie A,26,1991,12,11,944,10.5
1006,Guilherme,br BRA,MF,La Coruña,es La Liga,26,1991,31,31,2639,29.3
1007,Baptiste Guillaume,be BEL,FWMF,Angers,fr Ligue 1,22,1995,16,3,458,5.1
1008,Sehrou Guirassy,gn GUI,FW,Köln,de Bundesliga,21,1996,15,8,851,9.5
1009,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,27,1990,33,33,2970,33
1010,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,26,1991,17,17,1530,17
1011,Gerard Gumbau,es ESP,MF,Leganés,es La Liga,22,1994,25,16,1434,15.9
1012,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,26,1990,30,15,1517,16.9
1013,Christian Günter,de GER,DFMF,Freiburg,de Bundesliga,24,1993,34,34,3060,34
1014,Jon Guridi,es ESP,MF,Real Sociedad,es La Liga,22,1995,4,0,54,0.6
1015,Régis Gurtner,fr FRA,GK,Amiens,fr Ligue 1,30,1986,37,37,3330,37
1016,Samuel Gustafson,se SWE,MFFW,Torino,it Serie A,22,1995,4,0,77,0.9
1017,Luiz Gustavo,br BRA,MFDF,Marseille,fr Ligue 1,30,1987,34,34,3019,33.5
1018,Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,es La Liga,22,1995,1,0,45,0.5
1019,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,de Bundesliga,29,1987,16,12,1092,12.1
1020,Bright Gyamfi,gh GHA,DF,Benevento,it Serie A,21,1996,9,2,326,3.6
1021,Nicolas Haas,ch SUI,MF,Atalanta,it Serie A,21,1996,9,1,171,1.9
1022,Janik Haberer,de GER,MFFW,Freiburg,de Bundesliga,23,1994,33,31,2748,30.5
1023,Hacen,mr MTN,FWMF,Levante,es La Liga,19,1997,2,1,81,0.9
1024,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,23,1993,15,14,1287,14.3
1025,Robin Hack,de GER,FWMF,Hoffenheim,de Bundesliga,18,1998,3,1,69,0.8
1026,Munir El Haddadi,ma MAR,FW,Alavés,es La Liga,21,1995,33,28,2444,27.2
1027,Oussama Haddadi,tn TUN,DF,Dijon,fr Ligue 1,25,1992,33,27,2503,27.8
1028,Florent Hadergjonaj,xk KVX,DFMF,Huddersfield,eng Premier League,23,1994,23,19,1674,18.6
1029,André Hahn,de GER,FW,Hamburger SV,de Bundesliga,26,1990,23,14,1358,15.1
1030,Massadio Haïdara,ml MLI,FW,Newcastle Utd,eng Premier League,24,1992,1,0,4,0
1031,Oualid El Hajjam,ma MAR,DF,Amiens,fr Ligue 1,26,1991,26,24,2198,24.4
1032,Izet Hajrović,ba BIH,MFFW,Werder Bremen,de Bundesliga,25,1991,9,0,189,2.1
1033,Achraf Hakimi,ma MAR,DF,Real Madrid,es La Liga,18,1998,9,8,757,8.4
1034,Alen Halilović,hr CRO,FWMF,Las Palmas,es La Liga,21,1996,20,16,1304,14.5
1035,Sébastien Haller,ci CIV,FW,Eint Frankfurt,de Bundesliga,23,1994,31,26,2347,26.1
1036,Emil Hallfreðsson,is ISL,MF,Udinese,it Serie A,33,1984,19,8,764,8.5
1037,Marcel Halstenberg,de GER,DF,RB Leipzig,de Bundesliga,25,1991,15,14,1178,13.1
1038,Ben Hamer,eng ENG,GK,Leicester City,eng Premier League,29,1987,4,3,275,3.1
1039,Romain Hamouma,fr FRA,FW,Saint-Étienne,fr Ligue 1,30,1987,29,22,1846,20.5
1040,Marek Hamšík,sk SVK,MF,Napoli,it Serie A,30,1987,38,32,2371,26.3
1041,Samir Handanović,si SVN,GK,Inter,it Serie A,33,1984,38,38,3420,38
1042,Tim Handwerker,de GER,MFDF,Köln,de Bundesliga,19,1998,11,3,396,4.4
1043,Genki Haraguchi,jp JPN,FW,Hertha BSC,de Bundesliga,26,1991,7,2,211,2.3
1044,Amine Harit,ma MAR,MFFW,Schalke 04,de Bundesliga,20,1997,31,23,2043,22.7
1045,Martin Harnik,at AUT,FWMF,Hannover 96,de Bundesliga,30,1987,30,21,1888,21
1046,Rekeem Harper,eng ENG,MF,West Brom,eng Premier League,17,2000,1,0,21,0.2
1047,Joe Hart,eng ENG,GK,West Ham,eng Premier League,30,1987,19,19,1710,19
1048,Makoto Hasebe,jp JPN,DFMF,Eint Frankfurt,de Bundesliga,33,1984,24,23,2090,23.2
1049,Hans Hateboer,nl NED,DF,Atalanta,it Serie A,23,1994,33,26,2398,26.6
1050,Kai Havertz,de GER,MFFW,Leverkusen,de Bundesliga,18,1999,30,22,2144,23.8
1051,Isaac Hayden,eng ENG,MF,Newcastle Utd,eng Premier League,22,1995,26,15,1374,15.3
1052,Eden Hazard,be BEL,FWMF,Chelsea,eng Premier League,26,1991,34,28,2422,26.9
1053,Thorgan Hazard,be BEL,MFFW,M'Gladbach,de Bundesliga,24,1993,34,33,2939,32.7
1054,Tom Heaton,eng ENG,GK,Burnley,eng Premier League,31,1986,4,4,305,3.4
1055,Jonas Hector,de GER,DFMF,Köln,de Bundesliga,27,1990,20,20,1759,19.5
1056,Michael Hefele,de GER,DF,Huddersfield,eng Premier League,26,1990,2,0,33,0.4
1057,Ahmed Hegazi,eg EGY,DF,West Brom,eng Premier League,26,1991,38,38,3386,37.6
1058,Gauthier Hein,fr FRA,FW,Metz,fr Ligue 1,20,1996,3,1,82,0.9
1059,Dominique Heintz,de GER,DF,Köln,de Bundesliga,23,1993,31,31,2790,31
1060,Filip Helander,se SWE,DF,Bologna,it Serie A,24,1993,29,27,2499,27.8
1061,Marcel Heller,de GER,FWMF,Augsburg,de Bundesliga,31,1986,24,14,1299,14.4
1062,Tomer Hemed,il ISR,FW,Brighton,eng Premier League,30,1987,16,9,849,9.4
1063,Jordan Henderson,eng ENG,MF,Liverpool,eng Premier League,27,1990,27,25,2171,24.1
1064,Jeff Hendrick,ie IRL,FWMF,Burnley,eng Premier League,25,1992,34,29,2331,25.9
1065,Wayne Hennessey,wls WAL,GK,Crystal Palace,eng Premier League,30,1987,27,27,2430,27
1066,Benjamin Henrichs,de GER,DF,Leverkusen,de Bundesliga,20,1997,23,11,1268,14.1
1067,Dalbert Henrique,br BRA,DF,Inter,it Serie A,23,1993,13,5,531,5.9
1068,Christophe Hérelle,mq MTQ,DF,Troyes,fr Ligue 1,24,1992,34,34,2957,32.9
1069,Mario Hermoso,es ESP,DF,Espanyol,es La Liga,22,1995,22,22,1928,21.4
1070,Hernán,es ESP,MF,Las Palmas,es La Liga,26,1990,7,4,351,3.9
1071,Héctor Hernández,es ESP,DF,Alavés,es La Liga,26,1991,1,0,16,0.2
1072,Javier Hernández,mx MEX,FW,West Ham,eng Premier League,29,1988,28,16,1548,17.2
1073,Lucas Hernández,fr FRA,DF,Atlético Madrid,es La Liga,21,1996,27,24,2116,23.5
1074,Luis Hernández,es ESP,DF,Málaga,es La Liga,28,1989,36,36,3240,36
1075,Pablo Hernández,cl CHI,MF,Celta Vigo,es La Liga,30,1986,30,18,1819,20.2
1076,Theo Hernández,fr FRA,DF,Real Madrid,es La Liga,19,1997,13,10,963,10.7
1077,Hernani,br BRA,MFFW,Saint-Étienne,fr Ligue 1,23,1994,14,5,544,6
1078,Ander Herrera,es ESP,MF,Manchester Utd,eng Premier League,27,1989,26,13,1268,14.1
1079,Borja Herrera,es ESP,DF,Las Palmas,es La Liga,24,1993,3,3,241,2.7
1080,Iago Herrerín,es ESP,GK,Athletic Club,es La Liga,29,1988,8,8,720,8
1081,Patrick Herrmann,de GER,MFFW,M'Gladbach,de Bundesliga,26,1991,23,12,1124,12.5
1082,Përparim Hetemaj,fi FIN,MF,Chievo,it Serie A,30,1986,32,27,2415,26.8
1083,Son Heung-min,kr KOR,FW,Tottenham,eng Premier League,25,1992,37,27,2317,25.7
1084,Thomas Heurtaux,fr FRA,DF,Hellas Verona,it Serie A,29,1988,17,16,1392,15.5
1085,Gonzalo Higuaín,ar ARG,FW,Juventus,it Serie A,29,1987,35,32,2815,31.3
1086,Oscar Hiljemark,se SWE,MF,Genoa,it Serie A,25,1992,15,15,1279,14.2
1087,Vitorino Hilton,br BRA,DF,Montpellier,fr Ligue 1,39,1977,27,27,2430,27
1088,Kaylen Hinds,eng ENG,FW,Wolfsburg,de Bundesliga,19,1998,1,1,90,1
1089,Martin Hinteregger,at AUT,DF,Augsburg,de Bundesliga,24,1992,30,29,2655,29.5
1090,Marwin Hitz,ch SUI,GK,Augsburg,de Bundesliga,29,1987,32,32,2880,32
1091,Andrew Hjulsager,dk DEN,DFMF,Celta Vigo,es La Liga,22,1995,2,0,14,0.2
1092,Wesley Hoedt,nl NED,DF,Southampton,eng Premier League,23,1994,28,28,2520,28
1093,Nicolas Höfler,de GER,MF,Freiburg,de Bundesliga,27,1990,27,24,2259,25.1
1094,Jonas Hofmann,de GER,MFFW,M'Gladbach,de Bundesliga,25,1992,23,12,1033,11.5
1095,Marco Höger,de GER,MF,Köln,de Bundesliga,27,1989,23,20,1674,18.6
1096,Jonathan Hogg,eng ENG,MF,Huddersfield,eng Premier League,28,1988,30,29,2398,26.6
1097,Rob Holding,eng ENG,DF,Arsenal,eng Premier League,21,1995,12,9,822,9.1
1098,José Holebas,gr GRE,DF,Watford,eng Premier League,33,1984,28,26,2382,26.5
1099,Lucas Höler,de GER,FWMF,Freiburg,de Bundesliga,23,1994,14,12,906,10.1
1100,Mason Holgate,eng ENG,DF,Everton,eng Premier League,20,1996,15,13,1184,13.2
1101,Lewis Holtby,de GER,MFFW,Hamburger SV,de Bundesliga,26,1990,16,13,1196,13.3
1102,Gerrit Holtmann,ph PHI,FWDF,Mainz 05,de Bundesliga,22,1995,17,10,901,10
1103,Jannes Horn,de GER,DF,Köln,de Bundesliga,20,1997,11,10,825,9.2
1104,Timo Horn,de GER,GK,Köln,de Bundesliga,24,1993,34,34,3060,34
1105,Benedikt Höwedes,de GER,DF,Juventus,it Serie A,29,1988,3,3,247,2.7
1106,Lukáš Hrádecký,fi FIN,GK,Eint Frankfurt,de Bundesliga,27,1989,34,34,3060,34
1107,Branimir Hrgota,se SWE,MFFW,Eint Frankfurt,de Bundesliga,24,1993,6,2,196,2.2
1108,Timo Hübers,de GER,DF,Hannover 96,de Bundesliga,21,1996,5,5,450,5
1109,Benjamin Hübner,de GER,DF,Hoffenheim,de Bundesliga,28,1989,27,27,2315,25.7
1110,Florian Hübner,de GER,DF,Hannover 96,de Bundesliga,26,1991,9,4,327,3.6
1111,Tomáš Hubočan,sk SVK,DF,Marseille,fr Ligue 1,31,1985,1,1,90,1
1112,Callum Hudson-Odoi,eng ENG,FWDF,Chelsea,eng Premier League,16,2000,2,0,29,0.3
1113,Will Hughes,eng ENG,MF,Watford,eng Premier League,22,1995,15,11,990,11
1114,Jordan Hugill,eng ENG,FW,West Ham,eng Premier League,25,1992,3,0,25,0.3
1115,Vitor Hugo,br BRA,DF,Fiorentina,it Serie A,26,1991,19,13,1208,13.4
1116,Mats Hummels,de GER,DF,Bayern Munich,de Bundesliga,28,1988,26,25,2213,24.6
1117,Uwe Hünemeier,de GER,DF,Brighton,eng Premier League,31,1986,1,0,18,0.2
1118,Adrien Hunou,fr FRA,FWMF,Rennes,fr Ligue 1,23,1994,24,17,1458,16.2
1119,Aaron Hunt,de GER,MFFW,Hamburger SV,de Bundesliga,30,1986,28,26,2081,23.1
1120,Emerson Hyndman,us USA,MF,Bournemouth,eng Premier League,21,1996,1,1,58,0.6
1121,Elseid Hysaj,al ALB,DF,Napoli,it Serie A,23,1994,35,35,3125,34.7
1122,Suk Hyun-jun,kr KOR,FW,Troyes,fr Ligue 1,26,1991,26,13,1195,13.3
1123,Pierre Højbjerg,dk DEN,MF,Southampton,eng Premier League,21,1995,23,19,1670,18.6
1124,Jordon Ibe,eng ENG,MFFW,Bournemouth,eng Premier League,21,1995,32,22,1995,22.2
1125,Vedad Ibišević,ba BIH,FW,Hertha BSC,de Bundesliga,32,1984,27,18,1452,16.1
1126,Vicente Iborra,es ESP,MF,Leicester City,eng Premier League,29,1988,19,17,1410,15.7
1127,Zlatan Ibrahimović,se SWE,MFFW,Manchester Utd,eng Premier League,35,1981,5,1,106,1.2
1128,Mauro Icardi,ar ARG,FW,Inter,it Serie A,24,1993,34,34,2958,32.9
1129,Brown Ideye,ng NGA,FW,Málaga,es La Liga,28,1988,13,8,733,8.1
1130,Edgar Ié,pt POR,DF,Lille,fr Ligue 1,23,1994,35,35,3146,35
1131,Julien Ielsch,fr FRA,MFDF,Amiens,fr Ligue 1,34,1983,11,7,616,6.8
1132,Pietro Iemmello,it ITA,FW,Benevento,it Serie A,25,1992,16,12,880,9.8
1133,Kelechi Iheanacho,ng NGA,FWMF,Leicester City,eng Premier League,20,1996,21,7,830,9.2
1134,Jordan Ikoko,cd COD,DF,Guingamp,fr Ligue 1,23,1994,28,26,2420,26.9
1135,Jonathan Ikone,fr FRA,MFFW,Montpellier,fr Ligue 1,19,1998,18,12,998,11.1
1136,Josip Iličić,si SVN,MFFW,Atalanta,it Serie A,29,1988,31,21,2002,22.2
1137,Asier Illarramendi,es ESP,MF,Real Sociedad,es La Liga,27,1990,36,35,3163,35.1
1138,Jules Iloki,fr FRA,MFFW,Nantes,fr Ligue 1,25,1992,26,14,1421,15.8
1139,Stefan Ilsanker,at AUT,DFMF,RB Leipzig,de Bundesliga,28,1989,21,14,1289,14.3
1140,Giannelli Imbula,cd COD,MF,Toulouse,fr Ligue 1,24,1992,28,28,2243,24.9
1141,Ciro Immobile,it ITA,FW,Lazio,it Serie A,27,1990,33,33,2683,29.8
1142,Emmanuel Imorou,bj BEN,DF,Caen,fr Ligue 1,28,1988,1,0,34,0.4
1143,Tom Ince,eng ENG,MFFW,Huddersfield,eng Premier League,25,1992,33,27,2452,27.2
1144,Svante Ingelsson,se SWE,MF,Udinese,it Serie A,19,1998,7,3,325,3.6
1145,Roberto Inglese,it ITA,FW,Chievo,it Serie A,25,1991,34,33,2782,30.9
1146,Danny Ings,eng ENG,FW,Liverpool,eng Premier League,25,1992,8,3,267,3
1147,Andrés Iniesta,es ESP,MF,Barcelona,es La Liga,33,1984,30,25,1824,20.3
1148,Lorenzo Insigne,it ITA,FW,Napoli,it Serie A,26,1991,37,36,3090,34.3
1149,Emiliano Insúa,ar ARG,DF,Stuttgart,de Bundesliga,28,1989,25,24,2106,23.4
1150,Pablo Insua,es ESP,DF,Schalke 04,de Bundesliga,23,1993,1,0,27,0.3
1151,Takashi Inui,jp JPN,MFFW,Eibar,es La Liga,29,1988,34,31,2631,29.2
1152,Artur Ioniță,md MDA,MF,Cagliari,it Serie A,26,1990,36,31,2669,29.7
1153,Gorka Iraizoz,es ESP,GK,Girona,es La Liga,36,1981,9,8,765,8.5
1154,Stephen Ireland,ie IRL,MFFW,Stoke City,eng Premier League,30,1986,4,1,131,1.5
1155,Carlos Isaac,es ESP,DF,Atlético Madrid,es La Liga,19,1998,1,1,63,0.7
1156,Alexander Isak,se SWE,FWMF,Dortmund,de Bundesliga,17,1999,5,1,119,1.3
1157,Isco,es ESP,MF,Real Madrid,es La Liga,25,1992,30,21,1774,19.7
1158,Tatsuya Ito,jp JPN,MFFW,Hamburger SV,de Bundesliga,20,1997,20,12,1012,11.2
1159,Gian-Luca Itter,de GER,DF,Wolfsburg,de Bundesliga,18,1999,5,5,412,4.6
1160,Manuel Iturra,cl CHI,MF,Málaga,es La Liga,33,1984,20,18,1583,17.6
1161,Ander Iturraspe,es ESP,MF,Athletic Club,es La Liga,28,1989,30,20,1904,21.2
1162,Ivi,es ESP,MFFW,Levante,es La Liga,23,1994,29,17,1762,19.6
1163,Alex Iwobi,ng NGA,MFFW,Arsenal,eng Premier League,21,1996,26,22,1830,20.3
1164,José Izquierdo,co COL,MFFW,Brighton,eng Premier League,25,1992,32,23,1984,22
1165,Armando Izzo,it ITA,DF,Genoa,it Serie A,25,1992,16,16,1387,15.4
1166,Koo Ja-cheol,kr KOR,MF,Augsburg,de Bundesliga,28,1989,28,23,2046,22.7
1167,Paul Jaeckel,de GER,DF,Wolfsburg,de Bundesliga,19,1998,3,3,270,3
1168,Phil Jagielka,eng ENG,DF,Everton,eng Premier League,34,1982,25,23,2065,22.9
1169,Kilian Jakob,de GER,FW,Augsburg,de Bundesliga,19,1998,1,1,50,0.6
1170,Eldin Jakupović,ch SUI,GK,Leicester City,eng Premier League,32,1984,2,2,180,2
1171,Christophe Jallet,fr FRA,DF,Nice,fr Ligue 1,33,1983,15,13,1174,13
1172,Ablie Jallow,gm GAM,FW,Metz,fr Ligue 1,18,1998,2,2,129,1.4
1173,Matty James,eng ENG,MF,Leicester City,eng Premier League,26,1991,13,11,993,11
1174,Vasilije Janjicic,ch SUI,MF,Hamburger SV,de Bundesliga,18,1998,7,3,320,3.6
1175,Christoph Janker,de GER,DFMF,Augsburg,de Bundesliga,32,1985,5,0,78,0.9
1176,Saidy Janko,gm GAM,DF,Saint-Étienne,fr Ligue 1,21,1995,21,16,1422,15.8
1177,Jakub Jankto,cz CZE,MFFW,Udinese,it Serie A,21,1996,36,28,2654,29.5
1178,Daryl Janmaat,nl NED,DF,Watford,eng Premier League,28,1989,23,21,1820,20.2
1179,Vincent Janssen,nl NED,DF,Tottenham,eng Premier League,23,1994,1,0,1,0
1180,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,27,1990,13,8,727,8.1
1181,Adnan Januzaj,be BEL,FW,Real Sociedad,es La Liga,22,1995,28,18,1573,17.5
1182,Nicolas Janvier,fr FRA,MF,Rennes,fr Ligue 1,18,1998,3,1,76,0.8
1183,Paweł Jaroszyński,pl POL,DF,Chievo,it Serie A,22,1994,11,9,809,9
1184,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,32,1984,31,31,2790,31
1185,Jason,es ESP,FWMF,Levante,es La Liga,23,1994,27,22,1786,19.8
1186,Bakery Jatta,gm GAM,MFFW,Hamburger SV,de Bundesliga,19,1998,10,3,297,3.3
1187,Corentin Jean,fr FRA,FWMF,Toulouse,fr Ligue 1,22,1995,33,18,1688,18.8
1188,Benjamin Jeannot,fr FRA,FW,Dijon,fr Ligue 1,25,1992,24,14,1407,15.6
1189,Tin Jedvaj,hr CRO,DF,Leverkusen,de Bundesliga,21,1995,10,6,599,6.7
1190,Jemerson,br BRA,DF,Monaco,fr Ligue 1,24,1992,33,33,2855,31.7
1191,Jesé,es ESP,FWMF,Stoke City,eng Premier League,24,1993,13,8,614,6.8
1192,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,20,1997,29,19,1668,18.5
1193,Juan Jesus,br BRA,DF,Roma,it Serie A,26,1991,22,18,1658,18.4
1194,Álvaro Jiménez,es ESP,MFFW,Getafe,es La Liga,22,1995,13,5,529,5.9
1195,Joaquín,es ESP,MFFW,Betis,es La Liga,36,1981,35,29,2479,27.5
1196,Aron Jóhannsson,us USA,MFFW,Werder Bremen,de Bundesliga,26,1990,12,2,276,3.1
1197,Fabian Johnson,us USA,MFDF,M'Gladbach,de Bundesliga,29,1987,10,5,465,5.2
1198,Glen Johnson,eng ENG,DF,Stoke City,eng Premier League,32,1984,9,7,547,6.1
1199,Karl-Johan Johnsson,se SWE,GK,Guingamp,fr Ligue 1,27,1990,38,38,3420,38
1200,Miloš Jojić,rs SRB,MF,Köln,de Bundesliga,25,1992,25,17,1459,16.2
1201,Jonathas,br BRA,FW,Hannover 96,de Bundesliga,28,1989,12,7,634,7
1202,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,25,1992,23,23,1973,21.9
1203,Nigel de Jong,nl NED,MF,Mainz 05,de Bundesliga,32,1984,11,10,737,8.2
1204,Jony,es ESP,FWMF,Málaga,es La Liga,26,1991,5,1,217,2.4
1205,Joan Jordán,es ESP,MF,Eibar,es La Liga,23,1994,35,25,2427,27
1206,Jorge,br BRA,DF,Monaco,fr Ligue 1,21,1996,22,22,1920,21.3
1207,Jorginho,it ITA,MF,Napoli,it Serie A,25,1991,33,33,2650,29.4
1208,Willian José,br BRA,FW,Real Sociedad,es La Liga,25,1991,34,32,2770,30.8
1209,Joselu,es ESP,FW,Newcastle Utd,eng Premier League,27,1990,30,19,1712,19
1210,Yann Jouffre,fr FRA,FWMF,Metz,fr Ligue 1,33,1984,4,3,275,3.1
1211,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,16,16,1440,16
1212,Stevan Jovetić,me MNE,FW,Monaco,fr Ligue 1,27,1989,15,7,753,8.4
1213,Luka Jović,rs SRB,FW,Eint Frankfurt,de Bundesliga,19,1997,22,9,936,10.4
1214,Jozabed,es ESP,MF,Celta Vigo,es La Liga,26,1991,24,18,1473,16.4
1215,Juanfran,es ESP,DF,La Coruña,es La Liga,28,1988,35,34,3057,34
1216,Juanfran,es ESP,DF,Atlético Madrid,es La Liga,32,1985,17,15,1307,14.5
1217,Juankar,es ESP,DF,Málaga,es La Liga,27,1990,10,9,784,8.7
1218,Juanmi,es ESP,FWMF,Real Sociedad,es La Liga,24,1993,30,18,1489,16.5
1219,Juanpe,es ESP,DF,Girona,es La Liga,26,1991,35,34,3065,34.1
1220,Juanpi,ve VEN,MFFW,Málaga,es La Liga,23,1994,16,5,610,6.8
1221,Mariano Julio Izco,ar ARG,MF,Crotone,it Serie A,34,1983,5,2,178,2
1222,Christopher Jullien,fr FRA,DF,Toulouse,fr Ligue 1,24,1993,30,30,2605,28.9
1223,David Juncà,es ESP,DF,Eibar,es La Liga,23,1993,15,10,901,10
1224,Gideon Jung,de GER,MFDF,Hamburger SV,de Bundesliga,22,1994,30,29,2570,28.6
1225,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,27,1990,2,1,78,0.9
1226,Zlatko Junuzović,at AUT,MFFW,Werder Bremen,de Bundesliga,29,1987,24,17,1633,18.1
1227,Mathias Jørgensen,dk DEN,DF,Huddersfield,eng Premier League,27,1990,38,38,3420,38
1228,Christian Kabasele,be BEL,DF,Watford,eng Premier League,26,1991,28,27,2330,25.9
1229,Younès Kaboul,fr FRA,DF,Watford,eng Premier League,31,1986,2,2,150,1.7
1230,Alexander Kačaniklić,se SWE,MFFW,Nantes,fr Ligue 1,25,1991,9,3,316,3.5
1231,Gojko Kačar,rs SRB,DF,Augsburg,de Bundesliga,30,1987,6,3,228,2.5
1232,Elias Kachunga,cd COD,FWMF,Huddersfield,eng Premier League,25,1992,19,17,1329,14.8
1233,Pavel Kadeřábek,cz CZE,FWDF,Hoffenheim,de Bundesliga,25,1992,28,24,2199,24.4
1234,Shinji Kagawa,jp JPN,MF,Dortmund,de Bundesliga,28,1989,19,12,1166,13
1235,Sullay Kaikai,sl SLE,MF,Crystal Palace,eng Premier League,21,1995,1,0,14,0.2
1236,Florian Kainz,at AUT,MFFW,Werder Bremen,de Bundesliga,24,1992,30,19,1712,19
1237,Dominik Kaiser,de GER,MFFW,RB Leipzig,de Bundesliga,28,1988,10,3,277,3.1
1238,Gaël Kakuta,cd COD,MFFW,Amiens,fr Ligue 1,26,1991,36,36,3083,34.3
1239,Nikola Kalinić,hr CRO,FW,Milan,it Serie A,29,1988,31,20,1812,20.1
1240,Salomon Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,31,1985,31,27,2207,24.5
1241,Daichi Kamada,jp JPN,MFFW,Eint Frankfurt,de Bundesliga,20,1996,3,2,144,1.6
1242,François Kamano,gn GUI,FW,Bordeaux,fr Ligue 1,21,1996,35,23,2014,22.4
1243,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,20,1996,19,19,1691,18.8
1244,Boubacar Kamara,fr FRA,DFMF,Marseille,fr Ligue 1,17,1999,6,5,455,5.1
1245,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,25,1992,23,12,1138,12.6
1246,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,26,22,2019,22.4
1247,Kevin Kampl,si SVN,MF,Leverkusen,de Bundesliga,26,1990,1,0,30,0.3
1248,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,24,1993,37,35,3076,34.2
1249,Wilfried Kanga,ci CIV,FWMF,Angers,fr Ligue 1,19,1998,9,1,175,1.9
1250,Mamadou Kanouté,sn SEN,FWMF,Benevento,it Serie A,23,1993,2,0,32,0.4
