Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1473,José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,0,1,1,100,4.09,4.09,0,0,22.6,0,0,0,0,0,0.04,0,0
1474,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,2,23,8,34.8,0.74,0.26,0.09,0.25,20.4,7,0,0,1.6,1.6,0.07,+0.4,+0.4
1475,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29,3,38,12,31.6,1.31,0.41,0.08,0.25,24,3,0,0,2.6,2.6,0.07,+0.4,+0.4
1476,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,0,2,0,0,0.45,0,0,,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1477,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,23,93,41,44.1,2.81,1.24,0.18,0.41,14.9,1,6,6,19,14.3,0.15,+4.0,+2.7
1478,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,de Bundesliga,21,1997,22.6,7,40,18,45,1.77,0.8,0.18,0.39,16.5,2,0,0,7.5,7.5,0.19,-0.5,-0.5
1479,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,20.7,1,17,4,23.5,0.82,0.19,0.06,0.25,19.7,0,0,0,1.1,1.1,0.07,-0.1,-0.1
1480,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,0,15,3,20,0.86,0.17,0,0,16.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2
1481,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,5,43,10,23.3,1.57,0.37,0.12,0.5,17.6,0,0,0,5.3,5.3,0.12,-0.3,-0.3
1482,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,0,1,0,0,0.17,0,0,,29.1,0,0,0,0,0,0.02,0,0
1483,Arnaud Lusamba,cd COD,MFFW,Nice,fr Ligue 1,22,1997,10.9,1,6,3,50,0.55,0.27,0.17,0.33,18.2,0,0,0,0.4,0.4,0.07,+0.6,+0.6
1484,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1485,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,0,5,0,0,0.38,0,0,,33.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1486,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,0,14,3,21.4,0.94,0.2,0,0,27.4,4,0,0,0.6,0.6,0.04,-0.6,-0.6
1487,Yann M'Vila,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1990,21.6,0,9,3,33.3,0.42,0.14,0,0,23,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1488,Alexis Mac Allister,ar ARG,MFFW,Brighton,eng Premier League,20,1998,3.9,0,7,1,14.3,1.79,0.26,0,0,22.5,1,0,0,0.5,0.5,0.07,-0.5,-0.5
1489,Darwin Machís,ve VEN,FWMF,Granada,es La Liga,26,1993,23.7,7,71,26,36.6,3,1.1,0.08,0.23,20.6,2,1,1,6.7,5.9,0.08,+0.3,+0.1
1490,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,0,1,1,100,0.95,0.95,0,0,29.1,0,0,0,0,0,0.03,0,0
1491,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,6,74,18,24.3,2.54,0.62,0.08,0.33,22,14,0,0,5.3,5.3,0.07,+0.7,+0.7
1492,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,1,6,2,33.3,0.45,0.15,0.17,0.5,10.1,0,0,0,0.8,0.8,0.13,+0.2,+0.2
1493,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,0,9,0,0,0.58,0,0,,27.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1494,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,0,2,1,50,1.57,0.78,0,0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1495,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,1,2,2,100,1.24,1.24,0.5,0.5,5.1,0,0,0,0.8,0.8,0.39,+0.2,+0.2
1496,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,0,6,2,33.3,2.29,0.76,0,0,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1497,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38,1,31,8,25.8,0.82,0.21,0.03,0.13,12.7,0,0,0,2.1,2.1,0.07,-1.1,-1.1
1498,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1499,Riyad Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,28,1991,21.6,11,73,30,41.1,3.38,1.39,0.14,0.33,17,6,1,1,7.8,7,0.1,+3.2,+3.0
1500,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1501,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,0,6,3,50,1.01,0.5,0,0,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1502,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,1,29,9,31,1.15,0.36,0.03,0.11,22.5,0,0,0,1.6,1.6,0.05,-0.6,-0.6
1503,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28,0,1,0,0,0.04,0,0,,13.5,0,0,0,0,0,0.04,0,0
1504,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,0,4,1,25,0.26,0.06,0,0,18,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1505,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,6,18,12,66.7,2.2,1.47,0.33,0.5,16.4,0,0,0,3.5,3.5,0.2,+2.5,+2.5
1506,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,2,6,2,33.3,1.46,0.49,0.33,1,15.5,0,0,0,1.1,1.1,0.19,+0.9,+0.9
1507,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,1,20,8,40,1.08,0.43,0.05,0.13,21.4,1,0,0,1.8,1.8,0.09,-0.8,-0.8
1508,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,11,2,14,4,28.6,1.28,0.36,0.14,0.5,24.9,0,0,0,0.8,0.8,0.06,+1.2,+1.2
1509,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,2,34,11,32.4,1.06,0.34,0.06,0.18,14.4,0,0,0,3,3,0.09,-1,-1
1510,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20,1,4,1,25,0.2,0.05,0.25,1,11.3,0,0,0,0.4,0.4,0.1,+0.6,+0.6
1511,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,0,2,0,0,0.7,0,0,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1512,Daniel Maldini,it ITA,FWMF,Milan,it Serie A,17,2001,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1513,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,26,1993,17.1,8,78,27,34.6,4.57,1.58,0.1,0.3,24.8,12,0,1,4.4,3.6,0.05,+3.6,+4.4
1514,Yunus Mallı,tr TUR,MFFW,Union Berlin,de Bundesliga,27,1992,7.5,0,12,4,33.3,1.6,0.53,0,0,17,0,0,0,1.2,1.2,0.1,-1.2,-1.2
1515,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,0,6,3,50,0.27,0.14,0,0,18,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1516,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,5,23,10,43.5,1.36,0.59,0.22,0.5,16.4,0,0,0,4.6,4.6,0.2,+0.4,+0.4
1517,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,1,4,1,25,2.55,0.64,0.25,1,23.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22,0,8,2,25,0.36,0.09,0,0,20.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1519,Gianluca Mancini,it ITA,DFMF,Roma,it Serie A,23,1996,30.4,1,21,5,23.8,0.69,0.16,0.05,0.2,11.5,0,0,0,2.6,2.6,0.13,-1.6,-1.6
1520,Marco Mancosu,it ITA,MFFW,Lecce,it Serie A,30,1988,27.1,14,73,22,30.1,2.69,0.81,0.07,0.23,21.4,10,9,11,15.5,6.9,0.09,-1.5,-1.9
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1522,Reinildo Mandava,mz MOZ,DFMF,Lille,fr Ligue 1,25,1994,12.3,0,2,0,0,0.16,0,0,,27.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1523,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,0,11,3,27.3,0.38,0.1,0,0,11.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5
1524,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,0,55,8,14.5,2.41,0.35,0,0,21.2,5,0,0,3.6,3.6,0.07,-3.6,-3.6
1525,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,18,77,36,46.8,2.52,1.18,0.23,0.5,13.5,0,0,0,13.2,13.2,0.18,+4.8,+4.8
1526,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,0,1,0,0,0.13,0,0,,10.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1
1527,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,2,30,6,20,1.44,0.29,0.07,0.33,23,4,0,0,1.7,1.7,0.06,+0.3,+0.3
1528,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,0,3,0,0,0.28,0,0,,9.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1529,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,4,17,7,41.2,0.7,0.29,0.24,0.57,11.4,0,0,0,1.6,1.6,0.1,+2.4,+2.4
1530,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,0,1,0,0,0.06,0,0,,11.8,0,0,0,0,0,0.04,0,0
1531,Giacomo Manzari,it ITA,FWMF,Sassuolo,it Serie A,18,2000,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1532,Myziane Maolida,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,7.5,1,15,5,33.3,2,0.67,0.07,0.2,16.4,0,0,0,1.5,1.5,0.1,-0.5,-0.5
1533,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20,3,12,7,58.3,0.6,0.35,0.25,0.43,22.9,0,0,0,0.6,0.6,0.05,+2.4,+2.4
1534,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,0,4,1,25,0.43,0.11,0,0,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1535,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,1,17,5,29.4,1.18,0.35,0.06,0.2,22.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
1536,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,0,8,2,25,0.48,0.12,0,0,10.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1537,Solly March,eng ENG,FWMF,Brighton,eng Premier League,25,1994,12.7,0,21,8,38.1,1.65,0.63,0,0,18.5,1,0,0,1.4,1.4,0.07,-1.4,-1.4
1538,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,0,12,2,16.7,0.57,0.09,0,0,9,0,0,0,1.3,1.3,0.11,-1.3,-1.3
1539,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,30,1989,6,0,1,0,0,0.17,0,0,,17.8,0,0,0,0,0,0.05,0,0
1540,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1541,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1542,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1543,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,0,11,2,18.2,0.56,0.1,0,0,12.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9
1544,Mariano,do DOM,FWMF,Real Madrid,es La Liga,25,1993,0.5,1,6,2,33.3,12,4,0.17,0.5,11.6,0,0,0,0.9,0.9,0.15,+0.1,+0.1
1545,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,0,3,0,0,0.18,0,0,,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1546,Jordan Marié,fr FRA,MFFW,Dijon,fr Ligue 1,27,1991,2.2,0,1,0,0,0.45,0,0,,30.3,0,0,0,0,0,0.04,0,0
1547,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1548,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,0,3,0,0,0.32,0,0,,14.3,0,0,0,0.7,0.7,0.23,-0.7,-0.7
1549,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1550,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,2,12,4,33.3,0.62,0.21,0.17,0.5,13.8,0,0,0,1.9,1.9,0.16,+0.1,+0.1
1551,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,0,4,1,25,0.2,0.05,0,0,15.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7
1552,Omar Marmoush,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,0.9,0,1,1,100,1.11,1.11,0,0,10.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1553,Gonzalo Maroni,ar ARG,MFFW,Sampdoria,it Serie A,20,1999,2,0,4,1,25,1.99,0.5,0,0,27.5,1,0,1,1,0.2,0.05,-1,-0.2
1554,Marquinhos,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,16.4,3,11,3,27.3,0.67,0.18,0.27,1,10,0,0,0,1.9,1.9,0.17,+1.1,+1.1
1555,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,1992,14.1,0,10,2,20,0.71,0.14,0,0,23.9,1,0,0,0.3,0.3,0.03,-0.3,-0.3
1556,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,25.2,11,53,20,37.7,2.1,0.79,0.13,0.35,17.6,0,4,4,10.5,7.4,0.14,+0.5,-0.4
1557,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,17,79,38,48.1,2.71,1.3,0.22,0.45,16.5,0,0,1,12.1,11.3,0.14,+4.9,+5.7
1558,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,0,9,3,33.3,0.45,0.15,0,0,23.8,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1559,Daniel Martín,es ESP,GK,Betis,es La Liga,21,1998,5.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1560,David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1561,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,0,1,0,0,0.8,0,0,,10.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1
1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,0,1,0,0,0.36,0,0,,22.9,0,0,1,0.8,0,0.05,-0.8,0
1563,Josh Martin,eng ENG,FWMF,Norwich City,eng Premier League,17,2001,0.4,0,1,1,100,2.43,2.43,0,0,13,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1564,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,3,12,5,41.7,1.63,0.68,0.25,0.6,12.9,0,0,0,2.2,2.2,0.18,+0.8,+0.8
1565,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1990,0.2,0,1,0,0,6,0,0,,20.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
1566,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,1,27,4,14.8,0.82,0.12,0.04,0.25,15.5,4,0,0,2.3,2.3,0.09,-1.3,-1.3
1568,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1569,Javi Martínez,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,7.5,0,1,0,0,0.13,0,0,,3.6,0,0,0,0.2,0.2,0.23,-0.2,-0.2
1570,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,13.2,0,2,0,0,0.15,0,0,,14.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1571,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,14,122,41,33.6,4.48,1.5,0.1,0.29,15.9,1,2,3,14.6,12.3,0.1,-0.6,-0.3
1572,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,0.4,0,1,0,0,2.73,0,0,,23,1,0,0,0.1,0.1,0.07,-0.1,-0.1
1573,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,2,13,3,23.1,0.5,0.12,0.15,0.67,15.6,0,0,0,1.1,1.1,0.08,+0.9,+0.9
1574,Gelson Martins,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,18.6,4,28,10,35.7,1.51,0.54,0.14,0.4,15.5,0,0,0,5,5,0.18,-1,-1
1575,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,1992,10.5,2,11,6,54.5,1.05,0.57,0.18,0.33,12.6,0,0,0,1.9,1.9,0.17,+0.1,+0.1
1576,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,0,10,2,20,0.44,0.09,0,0,24.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1577,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,0,7,1,14.3,0.48,0.07,0,0,22.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1579,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,1,15,3,20,0.74,0.15,0.07,0.33,21.1,1,0,0,0.9,0.9,0.06,+0.1,+0.1
1580,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1581,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,0,5,2,40,0.48,0.19,0,0,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1582,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,11,54,20,37,1.77,0.66,0.15,0.4,14.1,0,3,4,11,7.9,0.15,0,+0.1
1583,Juan Mata,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,8.4,0,10,2,20,1.19,0.24,0,0,18.5,2,0,0,1.1,1.1,0.11,-1.1,-1.1
1584,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,0,6,4,66.7,0.21,0.14,0,0,14.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1585,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,3,34,11,32.4,2.91,0.94,0.06,0.18,12.3,0,1,1,5.9,5.2,0.15,-2.9,-3.2
1586,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,0,7,2,28.6,0.4,0.11,0,0,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1587,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,1,4,1,25,0.51,0.13,0.25,1,10.2,0,0,0,0.3,0.3,0.09,+0.7,+0.7
1588,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,18,2000,12.9,2,23,7,30.4,1.78,0.54,0.09,0.29,18,0,0,0,3.2,3.2,0.14,-1.2,-1.2
1589,Alessandro Matri,it ITA,FWMF,Brescia,it Serie A,34,1984,1,0,6,1,16.7,6.07,1.01,0,0,16,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1590,Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,0,7,2,28.6,0.68,0.19,0,0,21.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,0,14,6,42.9,0.56,0.24,0,0,20,0,0,0,0.9,0.9,0.06,-0.9,-0.9
1592,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,10,94,36,38.3,3.06,1.17,0.1,0.25,15.5,0,1,2,13.4,11.8,0.13,-3.4,-2.8
1593,Stephy Mavididi,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,15.5,5,26,9,34.6,1.68,0.58,0.19,0.56,16.1,0,0,0,2.9,2.9,0.11,+2.1,+2.1
1594,Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,8,35,12,34.3,1.16,0.4,0.2,0.58,24.5,14,1,1,3.6,2.8,0.08,+4.4,+4.2
1595,Alexandru Maxim,ro ROU,MFDF,Mainz 05,de Bundesliga,29,1990,1.3,0,3,0,0,2.31,0,0,,21.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1596,Eric Maxim Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,5,3,18,8,44.4,3.59,1.6,0.17,0.38,12,0,0,0,2.6,2.6,0.14,+0.4,+0.4
1597,Kévin Mayi,ga GAB,FWMF,Brest,fr Ligue 1,26,1993,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1598,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,8,47,20,42.6,1.98,0.84,0.17,0.4,13.4,0,0,0,10.1,10.1,0.21,-2.1,-2.1
1599,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1600,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,3,11,3,27.3,0.58,0.16,0.27,1,11.3,0,0,0,1.7,1.7,0.16,+1.3,+1.3
1601,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,18,87,49,56.3,5.18,2.91,0.21,0.37,14.2,0,0,0,15.6,15.6,0.18,+2.4,+2.4
1602,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,0,6,1,16.7,0.36,0.06,0,0,11.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7
1603,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1604,Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,0,4,1,25,4.29,1.07,0,0,23.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2
1605,Nathanael Mbuku,fr FRA,FWMF,Reims,fr Ligue 1,17,2002,4.4,0,8,1,12.5,1.82,0.23,0,0,15.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1606,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,0,28,6,21.4,0.82,0.17,0,0,18.5,0,0,0,2,2,0.07,-2,-2
1607,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,6,50,24,48,2.13,1.02,0.12,0.25,10.3,0,0,0,7.7,7.7,0.15,-1.7,-1.7
1608,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1609,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,0,12,3,25,0.64,0.16,0,0,22.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5
1610,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,3,55,20,36.4,2.14,0.78,0.05,0.15,21.3,1,0,0,3.9,3.9,0.07,-0.9,-0.9
1611,David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,2,46,20,43.5,2.28,0.99,0.04,0.1,14.5,0,0,0,8,8,0.17,-6,-6
1612,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1613,Weston McKennie,us USA,MFDF,Schalke 04,de Bundesliga,20,1998,23,3,32,8,25,1.39,0.35,0.09,0.38,18.8,0,0,0,2.7,2.7,0.08,+0.3,+0.3
1614,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,33,1,30,10,33.3,0.91,0.3,0.03,0.1,21.6,2,0,0,1.4,1.4,0.05,-0.4,-0.4
1615,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,2,48,14,29.2,1.29,0.38,0.04,0.14,24,10,0,0,2.3,2.3,0.05,-0.3,-0.3
1616,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,4,29,10,34.5,1.47,0.51,0.14,0.4,20.9,0,0,0,2.2,2.2,0.08,+1.8,+1.8
1617,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,1,6,2,33.3,0.7,0.23,0.17,0.5,15.1,0,0,0,0.4,0.4,0.07,+0.6,+0.6
1618,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,0,5,1,20,0.25,0.05,0,0,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1619,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,1,17,6,35.3,0.53,0.19,0.06,0.17,9,0,0,0,1.7,1.7,0.1,-0.7,-0.7
1620,Joshua Mees,de GER,MFFW,Union Berlin,de Bundesliga,23,1996,3.6,0,9,3,33.3,2.49,0.83,0,0,22.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1621,Admir Mehmedi,ch SUI,MFFW,Wolfsburg,de Bundesliga,28,1991,13.3,2,23,9,39.1,1.72,0.68,0.09,0.22,17.1,0,0,0,1.6,1.6,0.07,+0.4,+0.4
1622,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,0,23,3,13,0.94,0.12,0,0,23.7,0,0,0,1.2,1.2,0.05,-1.2,-1.2
