Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2172,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,32,1986,6,0,10,5,50,1.67,0.84,0,0,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2173,Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,0,12,3,25,0.62,0.16,0,0,18.4,0,0,0,1,1,0.08,-1,-1
2174,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,3,31,10,32.3,3.64,1.17,0.1,0.3,14.8,2,0,1,5.1,4.3,0.14,-2.1,-1.3
2175,Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9,2,16,1,6.3,1.78,0.11,0.06,1,12.1,1,1,1,3.3,2.5,0.16,-1.3,-1.5
2176,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,1,17,4,23.5,2.65,0.62,0.06,0.25,20.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1
2177,Alexis Sánchez,cl CHI,FWMF,Manchester Utd,eng Premier League,29,1988,9.8,1,17,9,52.9,1.74,0.92,0.06,0.11,16.9,1,0,0,1.5,1.5,0.09,-0.5,-0.5
2178,Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,0,3,0,0,1.1,0,0,,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2179,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1,14,3,21.4,0.65,0.14,0.07,0.33,9.7,0,0,0,1.4,1.4,0.1,-0.4,-0.4
2180,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2181,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,0,12,2,16.7,0.85,0.14,0,0,22.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2182,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,18,2000,27.3,12,40,21,52.5,1.46,0.77,0.3,0.57,14.6,0,0,0,7,7,0.18,+5.0,+5.0
2183,Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,0,8,1,12.5,1.21,0.15,0,0,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2184,Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,0,5,1,20,0.63,0.13,0,0,24.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2185,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,1,22,8,36.4,0.83,0.3,0.05,0.13,15,0,0,0,1.5,1.5,0.07,-0.5,-0.5
2186,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,10,56,24,42.9,2.7,1.16,0.18,0.42,16.9,5,0,0,6.7,6.7,0.12,+3.3,+3.3
2187,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29,2,19,3,15.8,0.65,0.1,0.11,0.67,15.5,0,0,0,1.6,1.6,0.09,+0.4,+0.4
2188,Luca Sangalli,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,11.1,1,11,5,45.5,0.99,0.45,0.09,0.2,19,0,0,0,1.5,1.5,0.14,-0.5,-0.5
2189,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1,37,6,16.2,1.35,0.22,0.03,0.17,23.7,1,0,0,2.3,2.3,0.06,-1.3,-1.3
2190,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,1,17,3,17.6,1.04,0.18,0.06,0.33,17.3,0,0,0,2,2,0.12,-1,-1
2191,Baissama Sankoh,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,7.2,0,4,0,0,0.55,0,0,,16.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2192,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,3,45,17,37.8,3.26,1.23,0.04,0.12,11.6,0,1,1,7.9,7.1,0.16,-4.9,-5.1
2193,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,5,36,11,30.6,1.35,0.41,0.14,0.45,22.9,0,0,0,2.3,2.3,0.06,+2.7,+2.7
2194,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,2,30,12,40,2.37,0.95,0.07,0.17,19.3,1,0,0,1.7,1.7,0.06,+0.3,+0.3
2195,Nicola Sansone,it ITA,FWMF,Villarreal,es La Liga,26,1991,0.4,1,1,1,100,2.43,2.43,1,1,25.3,0,0,0,0,0,0.03,+1.0,+1.0
2196,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1,24,5,20.8,0.67,0.14,0.04,0.2,24.5,1,0,0,1.4,1.4,0.06,-0.4,-0.4
2197,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2198,Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,8,76,27,35.5,3.31,1.18,0.11,0.3,14.8,4,0,0,8.6,8.6,0.11,-0.6,-0.6
2199,Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,0,3,1,33.3,0.27,0.09,0,0,20,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2200,Michael Santos,uy URU,FWMF,Leganés,es La Liga,25,1993,6.2,1,18,5,27.8,2.91,0.81,0.06,0.2,12.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1
2201,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20,2,9,3,33.3,0.45,0.15,0.22,0.67,13.1,0,0,0,0.9,0.9,0.1,+1.1,+1.1
2202,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,1991,10.1,2,24,6,25,2.39,0.6,0.08,0.33,19.9,0,0,0,1.5,1.5,0.06,+0.5,+0.5
2203,Pablo Sarabia,es ESP,MFFW,Sevilla,es La Liga,26,1992,30.3,12,74,30,40.5,2.44,0.99,0.15,0.37,17.1,2,1,1,12,11.3,0.15,0,-0.3
2204,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,0,1,0,0,0.14,0,0,,19.2,0,0,0,0,0,0.03,0,0
2205,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,2,4,2,50,1.7,0.85,0.5,1,6.5,0,0,0,1.5,1.5,0.37,+0.5,+0.5
2206,Bouna Sarr,sn SEN,DFMF,Marseille,fr Ligue 1,26,1992,24.9,1,19,2,10.5,0.76,0.08,0.05,0.5,20.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2207,Ismaila Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31,8,53,19,35.8,1.71,0.61,0.13,0.37,17.1,0,1,1,6,5.2,0.1,+2.0,+1.8
2208,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,1,9,1,11.1,0.27,0.03,0.11,1,21.1,3,0,0,1,1,0.11,0,0
2209,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2210,Marco Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2211,Marco Sau,it ITA,FWMF,Cagliari,it Serie A,30,1987,6.2,1,9,2,22.2,1.45,0.32,0.11,0.5,13.1,0,0,0,1.1,1.1,0.13,-0.1,-0.1
2212,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,6,63,17,27,1.98,0.53,0.03,0.12,29.4,17,4,4,5.6,2.4,0.04,+0.4,-0.4
2213,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,0,7,0,0,0.45,0,0,,9,0,0,0,0.7,0.7,0.1,-0.7,-0.7
2214,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,4,25,7,28,1.13,0.32,0.16,0.57,18.7,1,0,0,1.9,1.9,0.07,+2.1,+2.1
2215,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,1.6,0,2,1,50,1.26,0.63,0,0,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2216,Nicolás Schiappacasse,uy URU,FWMF,Parma,it Serie A,19,1999,0.9,0,1,0,0,1.11,0,0,,25,0,0,0,0,0,0.05,0,0
2217,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,0,14,4,28.6,0.68,0.2,0,0,22.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6
2218,Patrik Schick,cz CZE,FWMF,Roma,it Serie A,22,1996,14.6,3,34,14,41.2,2.33,0.96,0.09,0.21,11.5,0,0,0,5.4,5.4,0.16,-2.4,-2.4
2219,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,1,4,1,25,1.4,0.35,0.25,1,14.9,1,0,0,0.7,0.7,0.17,+0.3,+0.3
2220,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1,13,3,23.1,0.36,0.08,0.08,0.33,11.5,0,0,0,1.1,1.1,0.09,-0.1,-0.1
2221,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,0,2,1,50,0.23,0.12,0,0,8.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
2222,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,0,1,0,0,0.4,0,0,,31.6,0,0,0,0,0,0.03,0,0
2223,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,25,1992,18.6,4,28,8,28.6,1.51,0.43,0.14,0.5,14.8,0,0,0,3.2,3.2,0.12,+0.8,+0.8
2224,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,0,1,0,0,0.03,0,0,,9.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2225,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,0,4,0,0,0.64,0,0,,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2226,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28,3,17,9,52.9,0.61,0.32,0.18,0.33,27.6,8,0,0,0.8,0.8,0.05,+2.2,+2.2
2227,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,0,3,0,0,0.32,0,0,,17,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2228,Alessandro Schöpf,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,11.2,1,18,3,16.7,1.61,0.27,0.06,0.33,20.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
2229,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,28.2,1,30,8,26.7,1.06,0.28,0.03,0.13,18.4,0,0,0,2.3,2.3,0.08,-1.3,-1.3
2230,André Schürrle,de GER,FWMF,Fulham,eng Premier League,27,1990,18.2,6,55,17,30.9,3.02,0.93,0.11,0.35,22.4,4,0,0,3.6,3.6,0.07,+2.4,+2.4
2231,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,0,12,1,8.3,0.52,0.04,0,0,27.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2232,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2233,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,0,8,1,12.5,0.49,0.06,0,0,29.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2234,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2235,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2236,Stanley Segarel,fr FRA,FW,Amiens,fr Ligue 1,24,1994,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2237,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,19.3,3,44,19,43.2,2.28,0.98,0.07,0.16,13.7,0,0,0,5.2,5.2,0.12,-2.2,-2.2
2238,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,0,12,3,25,0.65,0.16,0,0,26.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2239,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2240,Ken Sema,se SWE,MFFW,Watford,eng Premier League,24,1993,8.4,1,12,3,25,1.43,0.36,0.08,0.33,17.3,0,0,0,0.8,0.8,0.07,+0.2,+0.2
2241,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,0,2,0,0,4,0,0,,26.5,0,0,0,0,0,0.02,0,0
2242,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1,6,2,33.3,0.34,0.11,0.17,0.5,17.1,0,0,0,0.3,0.3,0.05,+0.7,+0.7
2243,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,0,6,0,0,0.64,0,0,,10.1,0,0,0,0.6,0.6,0.1,-0.6,-0.6
2244,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2245,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,2,36,7,19.4,1.64,0.32,0.06,0.29,23.1,5,0,0,1.9,1.9,0.05,+0.1,+0.1
2246,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2247,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,2,30,9,30,1.56,0.47,0.07,0.22,18.8,0,0,0,3,3,0.1,-1,-1
2248,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1,19,6,31.6,0.76,0.24,0.05,0.17,25.7,3,0,0,0.9,0.9,0.05,+0.1,+0.1
2249,Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2250,Julien Serrano,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,1.3,0,1,0,0,0.76,0,0,,7.7,0,0,0,0.3,0.3,0.31,-0.3,-0.3
2251,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,0,1,0,0,0.83,0,0,,13.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2252,Ryan Sessegnon,eng ENG,FWDF,Fulham,eng Premier League,18,2000,25.6,2,28,11,39.3,1.1,0.43,0.07,0.18,14.9,0,0,0,4,4,0.14,-2,-2
2253,Paik Seung-ho,kr KOR,FWMF,Girona,es La Liga,21,1997,0.7,0,1,0,0,1.5,0,0,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2254,Stephan El Shaarawy,it ITA,FWMF,Roma,it Serie A,25,1992,23.4,11,70,30,42.9,2.99,1.28,0.16,0.37,17.5,0,0,0,7.6,7.6,0.11,+3.4,+3.4
2255,Meritan Shabani,al ALB,MF,Bayern Munich,de Bundesliga,19,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2256,Xherdan Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,11.8,6,26,10,38.5,2.2,0.85,0.23,0.6,19.8,5,0,0,3.9,3.9,0.15,+2.1,+2.1
2257,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,1,21,7,33.3,0.73,0.24,0.05,0.14,19.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2258,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,1,23,8,34.8,2.18,0.76,0.04,0.13,28.9,4,0,0,0.9,0.9,0.04,+0.1,+0.1
2259,Gaku Shibasaki,jp JPN,MFFW,Getafe,es La Liga,26,1992,4.3,0,6,1,16.7,1.39,0.23,0,0,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2260,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18,0,2,0,0,0.11,0,0,,33,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2261,Djibril Sidibé,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,23.1,0,18,3,16.7,0.78,0.13,0,0,19,1,0,0,1.3,1.3,0.07,-1.3,-1.3
2262,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14,1,4,2,50,0.29,0.14,0.25,0.5,19.7,0,0,0,0.3,0.3,0.06,+0.7,+0.7
2263,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1,9,2,22.2,0.46,0.1,0.11,0.5,13.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1
2264,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3,0,2,0,0,0.67,0,0,,21.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2265,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,13,81,29,35.8,2.34,0.84,0.14,0.38,20.3,7,2,5,10.7,6.7,0.08,+2.3,+4.3
2266,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,1,37,7,18.9,2.03,0.38,0.03,0.14,23.9,1,0,0,2.2,2.2,0.06,-1.2,-1.2
2267,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2268,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,0,9,3,33.3,0.68,0.23,0,0,26.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2269,André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24,9,63,26,41.3,2.63,1.08,0.14,0.35,13.2,0,0,0,10.3,10.3,0.16,-1.3,-1.3
2270,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,7,62,22,35.5,1.96,0.69,0.11,0.32,15.7,0,0,0,7.4,7.4,0.12,-0.4,-0.4
2271,David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,6,51,18,35.3,1.91,0.67,0.12,0.33,14.1,4,0,0,7.8,7.8,0.15,-1.8,-1.8
2272,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,0,5,1,20,0.31,0.06,0,0,20.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2273,Jonathan Silva,ar ARG,DFFW,Leganés,es La Liga,24,1994,30,3,23,8,34.8,0.77,0.27,0.13,0.38,18.2,0,0,0,1.6,1.6,0.07,+1.4,+1.4
2274,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,1,0,2,0,0,1.96,0,0,,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2275,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,0,12,0,0,0.52,0,0,,11.9,0,0,0,1,1,0.08,-1,-1
2276,Xande Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,0,2,0,0,10,0,0,,15,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2277,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34,2,11,5,45.5,0.32,0.15,0.18,0.4,9,0,0,0,1.5,1.5,0.14,+0.5,+0.5
2278,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,6,66,26,39.4,2.42,0.95,0.09,0.23,13.3,0,0,0,11.2,11.2,0.17,-5.2,-5.2
2279,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,0,5,0,0,1.89,0,0,,9.8,0,0,0,0.8,0.8,0.17,-0.8,-0.8
2280,Moses Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,1,15,5,33.3,1.72,0.57,0.07,0.2,18.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
2281,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2282,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2283,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,0,2,1,50,0.45,0.22,0,0,9.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2284,Josh Sims,eng ENG,MF,Southampton,eng Premier League,21,1997,2.4,0,5,1,20,2.12,0.42,0,0,17.8,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2285,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2286,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1,21,3,14.3,0.64,0.09,0.05,0.33,14.5,0,0,0,1.9,1.9,0.09,-0.9,-0.9
2287,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2288,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,3,28,8,28.6,0.95,0.27,0.11,0.38,22.5,0,0,0,1.5,1.5,0.05,+1.5,+1.5
2289,Moussa Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,28,1989,25.9,0,15,3,20,0.58,0.12,0,0,24.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9
2290,Pione Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,2,18,8,44.4,1.92,0.85,0.11,0.25,22.7,2,0,0,0.9,0.9,0.05,+1.1,+1.1
2291,Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2292,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,3,25,5,20,0.73,0.15,0.12,0.6,24.5,0,0,0,1.2,1.2,0.05,+1.8,+1.8
2293,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,17,2000,2.4,0,2,0,0,0.82,0,0,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2294,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2295,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35,0,14,3,21.4,0.4,0.09,0,0,10.6,0,0,0,1.5,1.5,0.11,-1.5,-1.5
2296,Steven Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,3,17,7,41.2,2.3,0.95,0.18,0.43,14.1,0,0,0,2.6,2.6,0.15,+0.4,+0.4
2297,Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,28,1990,6.7,1,33,13,39.4,4.93,1.94,0.03,0.08,16,0,0,0,3.8,3.8,0.12,-2.8,-2.8
2298,Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,0,1,0,0,0.8,0,0,,15.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2299,Naïm Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,3,62,19,30.6,2.44,0.75,0.03,0.11,24.5,19,1,1,5.2,4.4,0.07,-2.2,-2.4
2300,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1,11,2,18.2,0.47,0.08,0.09,0.5,9.2,0,0,0,1.2,1.2,0.11,-0.2,-0.2
2301,Adam Smith,eng ENG,DFMF,Bournemouth,eng Premier League,27,1991,23,1,7,1,14.3,0.3,0.04,0.14,1,21.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5
2302,Emile Smith Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2303,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,0,3,0,0,0.24,0,0,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2304,Robert Snodgrass,sct SCO,MF,West Ham,eng Premier League,30,1987,24.7,2,30,7,23.3,1.22,0.28,0.07,0.29,19.9,4,0,0,2.3,2.3,0.08,-0.3,-0.3
2305,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,1,10,3,30,0.6,0.18,0.1,0.33,27.6,1,0,0,0.3,0.3,0.03,+0.7,+0.7
2306,Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,0,4,0,0,1.39,0,0,,21.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2307,Ramadan Sobhi,eg EGY,FWMF,Huddersfield,eng Premier League,21,1997,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2308,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,0,6,2,33.3,0.57,0.19,0,0,14.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2309,Rubén Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,3,20,6,30,1.87,0.56,0.15,0.5,16,0,0,0,1.9,1.9,0.09,+1.1,+1.1
2310,Rubén Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,0,3,0,0,1.4,0,0,,11.7,0,0,0,0.5,0.5,0.18,-0.5,-0.5
2311,Danilo Soddimo,it ITA,MFFW,Frosinone,it Serie A,30,1987,2.8,0,6,2,33.3,2.14,0.71,0,0,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2312,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1,0,2,1,50,2,1,0,0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2313,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,20,1997,3.9,0,11,3,27.3,2.85,0.78,0,0,13.9,0,0,0,1,1,0.09,-1,-1
2314,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2315,Carlos Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,2,41,14,34.1,1.5,0.51,0.05,0.14,19.2,0,0,0,4.1,4.1,0.1,-2.1,-2.1
2316,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2317,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2318,Kévin Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,0,5,1,20,5.49,1.1,0,0,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2319,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1,6,1,16.7,0.2,0.03,0.17,1,8.5,0,0,0,0.9,0.9,0.16,+0.1,+0.1
2320,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,0,4,2,50,0.23,0.11,0,0,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2321,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2322,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
