Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
664,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,3.7,0,4,2,50,1.08,0.54,0,0,13.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
665,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,29,1991,27.2,16,95,37,38.9,3.49,1.36,0.14,0.35,16.9,7,3,3,15.2,13.5,0.14,+0.8,-0.5
666,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,29,1991,3,2,14,5,35.7,4.68,1.67,0.14,0.4,15.9,0,0,0,1.5,1.5,0.1,+0.5,+0.5
667,Fabian Delph,eng ENG,MF,Everton,eng Premier League,31,1989,7.4,0,2,0,0,0.27,0,0,,27.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
668,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,25,1996,24.5,21,83,37,44.6,3.38,1.51,0.19,0.43,12.7,0,5,5,20.3,16.3,0.2,+0.7,-0.3
669,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,24,1997,15.7,1,46,7,15.2,2.94,0.45,0.02,0.14,19.5,1,0,0,3.1,3.1,0.07,-2.1,-2.1
670,Yusuf Demir,at AUT,FW,Barcelona,es La Liga,18,2003,2.1,0,1,0,0,0.47,0,0,,12.4,0,0,0,0.1,0.1,0.1,-0.1,-0.1
671,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,21.3,1,25,6,24,1.17,0.28,0.04,0.17,10.2,0,0,0,3,3,0.12,-2,-2
672,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,28,1993,22.8,1,36,11,30.6,1.58,0.48,0,0,25.4,6,1,2,3.8,2.2,0.06,-2.8,-2.2
673,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,23,1998,9.7,2,25,9,36,2.58,0.93,0.08,0.22,12.7,0,0,0,3.3,3.3,0.13,-1.3,-1.3
674,Diego Demme,de GER,MF,Napoli,it Serie A,29,1991,7.7,1,2,1,50,0.26,0.13,0.5,1,13.3,0,0,0,0.5,0.5,0.25,+0.5,+0.5
675,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,1995,11.1,3,6,4,66.7,0.54,0.36,0.5,0.75,7.7,0,0,0,1.6,1.6,0.26,+1.4,+1.4
676,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,1995,21.7,2,23,10,43.5,1.06,0.46,0.09,0.2,16.1,0,0,0,2.9,2.9,0.12,-0.9,-0.9
677,Emmanuel Dennis,ng NGA,FWMF,Watford,eng Premier League,23,1997,28.7,10,60,26,43.3,2.09,0.91,0.17,0.38,15.5,7,0,0,7.7,7.6,0.13,+2.3,+2.4
678,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,1997,7.8,1,10,4,40,1.28,0.51,0.1,0.25,15.5,0,0,0,1,1,0.1,0,0
679,Fabio Depaoli,it ITA,MFDF,Sampdoria,it Serie A,24,1997,1.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
680,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,1992,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
681,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,1994,14.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
682,Sergiño Dest,us USA,DFFW,Barcelona,es La Liga,20,2000,16.8,0,12,3,25,0.71,0.18,0,0,16.6,0,0,0,1.4,1.4,0.12,-1.4,-1.4
683,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,1991,19.4,9,54,20,37,2.79,1.03,0.17,0.45,13.7,0,0,0,7.9,7.9,0.15,+1.1,+1.1
684,Gerard Deulofeu,es ESP,FWMF,Udinese,it Serie A,27,1994,29.1,13,77,33,42.9,2.65,1.14,0.16,0.36,17.8,13,1,1,8.6,7.8,0.1,+4.4,+4.2
685,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,1998,23.4,1,21,3,14.3,0.9,0.13,0.05,0.33,21.6,1,0,0,1.6,1.6,0.08,-0.6,-0.6
686,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,1992,0.2,0,1,0,0,5.63,0,0,,24.3,0,0,0,0,0,0.04,0,0
687,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,32,1988,0.4,0,1,0,0,2.5,0,0,,16.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
688,Federico Di Francesco,it ITA,FWMF,Empoli,it Serie A,27,1994,15.2,5,26,8,30.8,1.71,0.53,0.19,0.63,18.9,0,0,0,2.4,2.4,0.09,+2.6,+2.6
689,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,1993,31.9,1,19,4,21.1,0.6,0.13,0.05,0.25,11.9,0,0,0,1.5,1.5,0.08,-0.5,-0.5
690,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,33,1988,18.3,5,51,22,43.1,2.79,1.2,0.1,0.23,19.7,1,0,0,6,6,0.12,-1,-1
691,Francesco Di Mariano,it ITA,FW,Venezia,it Serie A,25,1996,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
692,Francesco Di Tacchio,it ITA,MF,Salernitana,it Serie A,31,1990,13.9,0,14,1,7.1,1,0.07,0,0,25.1,1,0,0,0.6,0.6,0.04,-0.6,-0.6
693,Boulaye Dia,sn SEN,FW,Villarreal,es La Liga,24,1996,14.1,5,37,11,29.7,2.62,0.78,0.14,0.45,14.3,0,0,0,5.9,5.9,0.16,-0.9,-0.9
694,Moussa Diaby,fr FRA,FWMF,Leverkusen,de Bundesliga,22,1999,30.7,13,53,26,49.1,1.73,0.85,0.25,0.5,16.2,0,0,1,8.4,7.7,0.15,+4.6,+5.3
695,Yadaly Diaby,fr FRA,FWMF,Clermont Foot,fr Ligue 1,20,2000,0.7,0,2,0,0,2.69,0,0,,14.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2
696,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,1996,21.6,0,8,2,25,0.37,0.09,0,0,9.9,0,0,0,0.9,0.9,0.12,-0.9,-0.9
697,Ibrahim Diakité,gn GUI,MF,Reims,fr Ligue 1,17,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
698,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,1996,9.7,0,2,1,50,0.21,0.1,0,0,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
699,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,1995,17.1,11,49,21,42.9,2.86,1.23,0.18,0.43,13.2,0,2,2,9.3,8.3,0.17,+1.7,+0.7
700,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,1999,11.4,0,8,4,50,0.7,0.35,0,0,21.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6
701,Mouhamadou Diarra,sn SEN,MF,Strasbourg,fr Ligue 1,17,2004,1.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
702,Stéphane Diarra,fr FRA,MFFW,Lorient,fr Ligue 1,22,1998,5.8,0,13,4,30.8,2.23,0.69,0,0,18.8,0,0,0,1.3,1.3,0.1,-1.3,-1.3
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,1997,26.7,2,18,3,16.7,0.67,0.11,0.11,0.67,11.8,0,0,0,2.7,2.7,0.15,-0.7,-0.7
704,Krépin Diatta,sn SEN,MFDF,Monaco,fr Ligue 1,22,1999,3.2,1,3,3,100,0.95,0.95,0.33,0.33,17.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8
705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1997,1.9,0,1,0,0,0.53,0,0,,25.5,0,0,0,0,0,0.03,0,0
706,Brahim Díaz,es ESP,MF,Milan,it Serie A,21,1999,20.6,3,30,6,20,1.46,0.29,0.1,0.5,17,0,0,0,4.4,4.4,0.15,-1.4,-1.4
707,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
708,Luis Díaz,co COL,FW,Liverpool,eng Premier League,24,1997,10.6,4,38,13,34.2,3.57,1.22,0.11,0.31,16.7,0,0,0,4.4,4.4,0.12,-0.4,-0.4
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,1988,16.7,1,13,2,15.4,0.78,0.12,0.08,0.5,22.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2
710,Daniel Didavi,de GER,MFFW,Stuttgart,de Bundesliga,31,1990,3.1,0,7,3,42.9,2.27,0.97,0,0,17.2,1,0,0,0.9,0.9,0.14,-0.9,-0.9
711,Bamba Dieng,sn SEN,FW,Marseille,fr Ligue 1,21,2000,10.8,7,36,18,50,3.32,1.66,0.17,0.33,11.9,0,1,1,8.4,7.6,0.21,-1.4,-1.6
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,1994,34.1,0,13,4,30.8,0.38,0.12,0,0,14.4,4,0,0,1.3,1.3,0.1,-1.3,-1.3
713,Elhadji Dieye,sn SEN,FWMF,Saint-Étienne,fr Ligue 1,19,2002,0.4,0,2,0,0,5.29,0,0,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
714,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,1993,14.1,0,9,2,22.2,0.64,0.14,0,0,18,1,0,0,0.6,0.6,0.06,-0.6,-0.6
715,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,1993,13,0,9,1,11.1,0.69,0.08,0,0,22.9,3,0,0,0.4,0.4,0.04,-0.4,-0.4
716,Mitchell Dijks,nl NED,DFFW,Bologna,it Serie A,28,1993,7.7,0,4,0,0,0.52,0,0,,13.7,0,0,0,0.5,0.5,0.13,-0.5,-0.5
717,Javairô Dilrosun,nl NED,MFFW,Bordeaux,fr Ligue 1,23,1998,19.2,2,40,10,25,2.08,0.52,0.05,0.2,22.4,5,0,0,3.2,3.2,0.08,-1.2,-1.2
718,Javairô Dilrosun,nl NED,FW,Hertha BSC,de Bundesliga,23,1998,1.5,0,1,0,0,0.65,0,0,,22.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
719,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,1997,15.9,2,38,18,47.4,2.39,1.13,0.05,0.11,20.1,3,0,1,4.1,3.3,0.09,-2.1,-1.3
720,Landry Dimata,be BEL,FWMF,Espanyol,es La Liga,23,1997,6,0,8,0,0,1.33,0,0,,11.7,0,0,0,1.5,1.5,0.19,-1.5,-1.5
721,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,1993,30.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
722,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,fr Ligue 1,20,2000,3.5,0,4,1,25,1.14,0.28,0,0,25.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
723,Tristan Dingomé,cm CMR,MFFW,Troyes,fr Ligue 1,30,1991,12,2,20,4,20,1.67,0.33,0.1,0.5,22.8,1,0,0,1.1,1.1,0.06,+0.9,+0.9
724,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,2001,6.4,0,3,0,0,0.47,0,0,,10.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3
725,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,1997,10.7,0,2,2,100,0.19,0.19,0,0,9.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
726,Sofiane Diop,fr FRA,MFFW,Monaco,fr Ligue 1,21,2000,21.6,6,37,13,35.1,1.71,0.6,0.16,0.46,17.2,2,0,0,5.6,5.6,0.15,+0.4,+0.4
727,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
728,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,23,1997,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,1998,30.2,1,20,2,10,0.66,0.07,0.05,0.5,10.9,0,0,0,2.5,2.5,0.13,-1.5,-1.5
730,Filippo Distefano,it ITA,FW,Fiorentina,it Serie A,17,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
731,Matías Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,1987,38,0,1,0,0,0.03,0,0,,20.2,0,0,0,0,0,0.03,0,0
732,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,2000,25.9,1,12,5,41.7,0.46,0.19,0.08,0.2,12.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5
733,Djené,tg TOG,DF,Getafe,es La Liga,29,1991,34.6,0,4,1,25,0.12,0.03,0,0,19,0,0,0,0.2,0.2,0.05,-0.2,-0.2
734,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,23,1998,5.1,0,11,1,9.1,2.17,0.2,0,0,16.3,0,0,0,1.4,1.4,0.12,-1.4,-1.4
735,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,1992,19.3,0,10,3,30,0.52,0.16,0,0,17.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
736,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,1994,29.9,1,15,7,46.7,0.5,0.23,0.07,0.14,11.3,0,0,0,2.1,2.1,0.14,-1.1,-1.1
737,Bryan Djile Nokoué,cm CMR,DFMF,Saint-Étienne,fr Ligue 1,19,2002,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
738,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,1993,25.1,1,18,3,16.7,0.72,0.12,0.06,0.33,13.6,0,0,0,2.4,2.4,0.13,-1.4,-1.4
739,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,23,1998,23.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
740,Naïs Djouahra,fr FRA,FWMF,Real Sociedad,es La Liga,21,1999,2.4,0,5,2,40,2.05,0.82,0,0,18,0,0,0,0.3,0.3,0.06,-0.3,-0.3
741,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,29,1992,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
742,Lewis Dobbin,eng ENG,FWMF,Everton,eng Premier League,18,2003,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
743,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,29,1992,9.7,2,16,6,37.5,1.65,0.62,0.13,0.33,14.1,0,0,0,2.7,2.7,0.17,-0.7,-0.7
744,Jeremy Doku,be BEL,FWMF,Rennes,fr Ligue 1,19,2002,5.2,1,5,2,40,0.96,0.38,0.2,0.5,15.1,0,0,0,0.8,0.8,0.17,+0.2,+0.2
745,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,23,1997,16.6,6,38,13,34.2,2.29,0.78,0.11,0.31,16.2,0,2,2,7,5.4,0.14,-1,-1.4
746,Jaume Doménech,es ESP,GK,Valencia,es La Liga,30,1990,3.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
747,Brandon Domingues,fr FRA,MFFW,Troyes,fr Ligue 1,21,2000,2.6,1,4,2,50,1.56,0.78,0.25,0.5,19.6,0,0,0,0.8,0.8,0.2,+0.2,+0.2
748,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,20,2001,3.8,0,1,0,0,0.26,0,0,,7.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1
749,Mario Dominguez,es ESP,FW,Valencia,es La Liga,17,2004,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
750,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,23,1998,22.4,0,21,3,14.3,0.94,0.13,0,0,16.3,0,0,0,1.3,1.3,0.06,-1.3,-1.3
751,John Donald,es ESP,DF,Elche,es La Liga,20,2000,2,0,2,1,50,1,0.5,0,0,12.1,0,0,0,0.4,0.4,0.18,-0.4,-0.4
752,Lee Dongjun,kr KOR,MFFW,Hertha BSC,de Bundesliga,24,1997,1.3,0,3,1,33.3,2.29,0.76,0,0,12.9,0,0,0,0.3,0.3,0.1,-0.3,-0.3
753,Anastasios Donis,gr GRE,FWMF,Reims,fr Ligue 1,24,1996,4.1,0,10,0,0,2.43,0,0,,19.4,0,0,0,1.2,1.2,0.12,-1.2,-1.2
754,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,1999,17,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
755,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,23,1998,25.8,1,12,1,8.3,0.46,0.04,0.08,1,29.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7
756,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,23,1997,34,5,29,12,41.4,0.85,0.35,0.17,0.42,11.2,0,0,0,3.3,3.3,0.11,+1.7,+1.7
757,Jodel Dossou,bj BEN,FW,Clermont Foot,fr Ligue 1,29,1992,22.3,3,52,17,32.7,2.33,0.76,0.06,0.18,17.1,0,0,0,6.2,6.2,0.12,-3.2,-3.2
758,Lohann Doucet,fr FRA,MFDF,Nantes,fr Ligue 1,18,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
759,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,28,1993,28.2,2,34,11,32.4,1.21,0.39,0.06,0.18,17.9,0,0,0,3,3,0.09,-1,-1
760,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,21,2000,32.7,1,31,11,35.5,0.95,0.34,0.03,0.09,22.9,0,0,0,2.1,2.1,0.07,-1.1,-1.1
761,Fodé Doucouré,ml MLI,DFFW,Reims,fr Ligue 1,20,2001,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
762,Ismaël Doukouré,fr FRA,DF,Strasbourg,fr Ligue 1,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
763,Kamory Doumbia,ml MLI,MFFW,Reims,fr Ligue 1,18,2003,3.9,2,4,2,50,1.02,0.51,0.5,1,17,0,0,0,0.8,0.8,0.21,+1.2,+1.2
764,Moussa Doumbia,ml MLI,FW,Reims,fr Ligue 1,26,1994,1,0,3,2,66.7,3.14,2.09,0,0,26.7,0,0,1,1,0.3,0.09,-1,-0.3
765,Souleyman Doumbia,ci CIV,DFFW,Angers,fr Ligue 1,24,1996,24.7,0,14,3,21.4,0.57,0.12,0,0,20.6,0,0,0,0.9,0.9,0.07,-0.9,-0.9
766,Kieran Dowell,eng ENG,FWMF,Norwich City,eng Premier League,23,1997,10.1,1,8,2,25,0.79,0.2,0.13,0.5,20.8,3,0,0,1.2,1.2,0.15,-0.2,-0.2
767,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,23,1997,6.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
768,Radu Drăgușin,ro ROU,DF,Sampdoria,it Serie A,19,2002,6.9,0,3,0,0,0.44,0,0,,16.1,0,0,0,0.3,0.3,0.11,-0.3,-0.3
769,Radu Drăgușin,ro ROU,DF,Salernitana,it Serie A,19,2002,5.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
770,Cody Drameh,eng ENG,DFMF,Leeds United,eng Premier League,19,2001,1.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
771,Julian Draxler,de GER,FWMF,Paris S-G,fr Ligue 1,27,1993,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,15.4,0,0,0,1.5,1.5,0.17,+0.5,+0.5
772,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,1989,16,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
773,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,1995,18.7,1,6,1,16.7,0.32,0.05,0.17,1,9.2,0,0,0,0.9,0.9,0.15,+0.1,+0.1
774,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,1989,19.7,2,19,5,26.3,0.96,0.25,0.11,0.4,12.6,0,0,0,1.4,1.4,0.07,+0.6,+0.6
775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,1995,29.1,0,9,3,33.3,0.31,0.1,0,0,23.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
776,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,26,1994,19.4,0,10,1,10,0.52,0.05,0,0,20.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
777,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,1989,26,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
778,Ondrej Duda,sk SVK,MFFW,Köln,de Bundesliga,26,1994,17.9,2,42,14,33.3,2.35,0.78,0.05,0.14,19.8,0,0,0,4.7,4.7,0.12,-2.7,-2.7
779,Jeremy Dudziak,tn TUN,MFFW,Greuther Fürth,de Bundesliga,25,1995,12.6,2,16,4,25,1.27,0.32,0.13,0.5,14.3,0,0,0,2.5,2.5,0.17,-0.5,-0.5
780,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,1992,16,1,22,5,22.7,1.38,0.31,0.05,0.2,11.3,0,0,0,1.8,1.8,0.08,-0.8,-0.8
781,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1999,1,0,1,0,0,1,0,0,,9,0,0,0,0,0,0.04,0,0
782,Denzel Dumfries,nl NED,DF,Inter,it Serie A,25,1996,22.5,5,38,17,44.7,1.69,0.75,0.13,0.29,11.3,0,0,0,6.1,6.1,0.16,-1.1,-1.1
783,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,29,1991,2.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
784,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,1993,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,18.5,0,0,0,1.1,1.1,0.1,+0.9,+0.9
785,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,1991,28.6,1,19,7,36.8,0.66,0.24,0.05,0.14,10.8,0,0,0,1.6,1.6,0.09,-0.6,-0.6
786,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,29,1992,5.3,0,1,0,0,0.19,0,0,,32.2,0,0,0,0,0,0.02,0,0
787,Hugo Duro,es ESP,DFMF,Getafe,es La Liga,21,1999,0.1,0,2,1,50,15,7.5,0,0,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
788,Hugo Duro,es ESP,FWMF,Valencia,es La Liga,21,1999,20.4,7,31,15,48.4,1.52,0.74,0.23,0.47,11.7,0,0,0,4.2,4.2,0.14,+2.8,+2.8
789,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,1997,33.4,1,12,3,25,0.36,0.09,0.08,0.33,17.1,0,0,0,1.5,1.5,0.12,-0.5,-0.5
790,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,27,1993,22.9,10,97,36,37.1,4.24,1.57,0.09,0.25,23,10,1,2,8,6.5,0.07,+2.0,+2.5
791,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,1986,27.4,13,87,37,42.5,3.17,1.35,0.15,0.35,11.2,0,0,0,14.9,14.9,0.17,-1.9,-1.9
792,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,22,1999,21,0,3,0,0,0.14,0,0,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
793,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,1995,12.6,0,7,1,14.3,0.55,0.08,0,0,14.1,0,0,0,0.8,0.8,0.11,-0.8,-0.8
794,Ederson,br BRA,GK,Manchester City,eng Premier League,27,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
795,Éderson,br BRA,MF,Salernitana,it Serie A,22,1999,12.7,2,21,9,42.9,1.65,0.71,0.1,0.22,18.9,0,0,0,2.3,2.3,0.11,-0.3,-0.3
796,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,23,1998,17.4,6,39,17,43.6,2.24,0.98,0.13,0.29,13.3,0,1,1,7.1,6.3,0.16,-1.1,-1.3
797,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,1996,24.4,1,23,6,26.1,0.94,0.25,0.04,0.17,21.8,0,0,0,1.4,1.4,0.06,-0.4,-0.4
799,Lilian Egloff,de GER,MFDF,Stuttgart,de Bundesliga,18,2002,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
800,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,1995,7.6,0,6,0,0,0.79,0,0,,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
801,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,2004,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
802,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,1989,18.2,1,14,2,14.3,0.77,0.11,0.07,0.5,15.2,0,0,0,1.3,1.3,0.09,-0.3,-0.3
803,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,19,2002,14.1,10,29,16,55.2,2.05,1.13,0.31,0.56,14.4,0,1,2,7,5.3,0.19,+3.0,+3.7
804,Jurgen Ekkelenkamp,nl NED,MFFW,Hertha BSC,de Bundesliga,21,2000,8,3,14,4,28.6,1.75,0.5,0.21,0.75,14.6,0,0,0,1.7,1.7,0.12,+1.3,+1.3
805,Caleb Ekuban,gh GHA,FWMF,Genoa,it Serie A,27,1994,19.1,1,38,7,18.4,1.99,0.37,0.03,0.14,14.7,0,0,0,4.1,4.1,0.11,-3.1,-3.1
806,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,19,2002,13.5,2,21,7,33.3,1.56,0.52,0.1,0.29,15.7,0,0,0,2.7,2.7,0.13,-0.7,-0.7
807,Alberth Elis,hn HON,FWMF,Bordeaux,fr Ligue 1,25,1996,15.7,9,30,11,36.7,1.92,0.7,0.3,0.82,13.9,0,0,1,7,6.2,0.21,+2.0,+2.8
808,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,2003,3.8,0,10,1,10,2.6,0.26,0,0,18.5,0,0,0,1.1,1.1,0.12,-1.1,-1.1
809,Elif Elmas,mk MKD,FWMF,Napoli,it Serie A,21,1999,18,3,33,11,33.3,1.83,0.61,0.09,0.27,18.3,0,0,0,2.9,2.9,0.09,+0.1,+0.1
810,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,1992,9,0,8,2,25,0.89,0.22,0,0,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
811,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,1994,23.4,4,14,7,50,0.6,0.3,0.29,0.57,13.7,0,0,0,1.8,1.8,0.13,+2.2,+2.2
812,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,24,1996,27,1,13,1,7.7,0.48,0.04,0.08,1,10,0,0,0,1.4,1.4,0.11,-0.4,-0.4
813,Sepe Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,18,2003,19.8,10,43,20,46.5,2.17,1.01,0.23,0.5,12.9,0,0,0,7.3,7.3,0.17,+2.7,+2.7
814,Mohamed Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,26,1994,22.7,4,43,17,39.5,1.9,0.75,0.09,0.24,14.7,0,0,0,6.1,6.1,0.15,-2.1,-2.1
