Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1414,Jefferson Lerma,co COL,MF,Levante,es La Liga,22,1994,23.7,1103,1075,20,19,4,15,2,1,0,0,0,0,894,8,14
1415,Maxime Lestienne,be BEL,MF,Málaga,es La Liga,25,1992,7.4,236,217,17,7,0,3,32,2,8,3,3,0,160,2,8
1416,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,334,189,145,43,0,0,0,0,0,0,0,0,218,0,0
1417,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,27,1990,23.8,1298,1083,207,33,2,28,104,172,2,1,0,0,999,8,32
1418,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,24,1993,4.6,220,188,32,6,0,2,0,26,0,0,0,0,179,0,1
1419,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,24.1,613,591,18,4,1,2,15,0,0,0,0,0,472,4,26
1420,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,4.9,191,163,28,5,0,1,11,23,0,0,0,0,152,0,1
1421,Stephan Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33,1984,18.9,1250,1069,180,24,2,8,45,156,0,0,0,0,1009,1,35
1422,Dimitri Liénard,fr FRA,MFFW,Strasbourg,fr Ligue 1,29,1988,28.9,1678,1404,260,107,5,45,266,23,129,63,59,1,1196,14,36
1423,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,21,1996,9.6,405,392,12,9,0,6,0,3,0,0,0,0,325,1,5
1424,Lucas Lima,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,29.5,1580,1156,409,70,0,10,248,258,81,25,49,0,1006,15,61
1425,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,23,1994,14.3,780,738,41,14,0,3,1,27,0,0,0,0,707,1,4
1426,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,22,1995,23.8,1055,1028,22,12,1,5,14,10,0,0,0,0,843,5,23
1427,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,20.2,996,928,66,7,8,1,46,16,24,4,13,0,841,2,21
1428,Pol Lirola,es ESP,DFFW,Sassuolo,it Serie A,19,1997,22.5,947,766,176,8,2,4,84,168,0,0,0,0,648,5,41
1429,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,27,1989,29.7,1133,1106,21,5,8,16,16,8,1,1,0,0,878,6,22
1430,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,383,254,128,34,0,1,0,0,0,0,0,0,296,1,0
1431,Adem Ljajić,rs SRB,MFFW,Torino,it Serie A,25,1991,24.1,1280,1111,161,63,8,5,85,26,57,25,20,0,1010,8,32
1432,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,1532,1481,46,42,0,27,3,4,0,0,0,0,1360,5,10
1433,Fernando Llorente,es ESP,FWMF,Tottenham,eng Premier League,32,1985,2.6,88,87,1,1,0,0,0,0,0,0,0,0,60,0,1
1434,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,22,1995,6.1,430,418,12,12,0,5,1,0,0,0,0,0,401,0,5
1435,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,30,1986,36,1167,883,282,55,0,6,0,0,0,0,0,0,916,2,1
1436,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,19.7,1602,1549,48,31,18,11,15,8,9,2,4,0,1434,5,30
1437,Simone Lo Faso,it ITA,FW,Fiorentina,it Serie A,19,1998,0.4,34,34,0,0,0,0,0,0,0,0,0,0,30,0,2
1438,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,22,1994,34,2087,2029,54,49,2,18,10,4,0,0,0,0,1888,4,14
1439,Jürgen Locadia,nl NED,FWMF,Brighton,eng Premier League,23,1993,2.5,55,51,4,0,1,0,3,1,0,0,0,0,38,0,4
1440,Manuel Locatelli,it ITA,MF,Milan,it Serie A,19,1998,7.6,548,533,12,7,0,3,7,3,2,0,1,0,465,3,5
1441,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,745,725,14,2,1,3,12,4,0,0,0,0,603,6,24
1442,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,106,106,0,0,0,2,1,0,0,0,0,0,86,0,1
1443,Joe Lolley,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,2.5,73,73,0,0,0,0,8,0,0,0,0,0,52,0,1
1444,David Lombán,es ESP,DF,Eibar,es La Liga,30,1987,11,450,428,21,21,0,15,0,0,0,0,0,0,363,1,0
1445,Cristiano Lombardi,it ITA,MFDF,Benevento,it Serie A,21,1995,12.4,364,320,43,4,0,4,37,39,0,0,0,0,258,1,30
1446,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26,1990,16,546,535,9,8,0,7,2,1,0,0,0,0,389,2,5
1447,Shane Long,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,419,404,15,0,1,1,21,3,0,0,0,0,271,0,13
1448,Ademola Lookman,ng NGA,FWMF,Everton,eng Premier League,19,1997,1.8,47,47,0,0,0,0,2,0,0,0,0,0,38,0,2
1449,Ademola Lookman,ng NGA,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,232,217,14,4,1,1,10,3,5,3,2,0,173,1,13
1450,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,1052,721,328,88,0,3,0,1,0,0,0,0,834,3,0
1451,Rony Lopes,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,842,811,28,6,2,4,94,17,5,3,2,0,588,3,41
1452,Adrián López,es ESP,FWMF,La Coruña,es La Liga,29,1988,26.1,904,884,7,0,6,3,29,2,1,1,0,0,610,13,28
1453,Alberto López,es ESP,DF,Málaga,es La Liga,22,1995,0.5,22,15,7,1,0,0,1,6,0,0,0,0,17,0,0
1454,Andoni López,es ESP,DF,Athletic Club,es La Liga,21,1996,1,45,34,11,0,0,1,1,11,0,0,0,0,36,0,1
1455,David López,es ESP,DFMF,Espanyol,es La Liga,27,1989,37,1933,1817,109,99,1,28,3,10,0,0,0,0,1565,7,21
1456,Diego López,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,270,153,117,25,0,0,0,0,0,0,0,0,147,0,1
1457,Iván López,es ESP,DF,Levante,es La Liga,23,1993,1.9,104,77,27,1,0,4,8,26,0,0,0,0,77,0,3
1458,Javi López,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,613,460,151,8,0,2,28,143,0,0,0,0,455,2,15
1459,Lisandro López,ar ARG,DF,Inter,it Serie A,27,1989,0.5,28,28,0,0,0,0,0,0,0,0,0,0,26,0,0
1460,Maxi López,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,374,327,44,0,6,0,8,0,0,0,0,0,243,3,13
1461,Maxime Lopez,fr FRA,MFFW,Marseille,fr Ligue 1,19,1997,15.3,1439,1375,59,27,5,7,46,9,21,9,7,0,1292,5,7
1462,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33,1983,17.7,830,614,215,15,0,3,53,200,0,0,0,0,612,1,21
1463,Pau López,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,817,485,330,93,0,0,0,0,0,0,0,0,465,2,1
1464,Pedro López,es ESP,GK,Betis,es La Liga,22,1995,4.6,182,130,52,13,0,0,0,0,0,0,0,0,144,0,0
1465,Víctor López,es ESP,MF,Alavés,es La Liga,20,1997,0.7,18,16,2,0,0,0,5,0,1,0,1,0,10,0,2
1466,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38,1390,912,475,171,0,2,0,0,0,0,0,0,825,3,1
1467,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,1814,1769,43,38,0,9,4,5,0,0,0,0,1602,2,5
1468,Chris Löwe,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,868,661,202,16,0,4,73,171,15,14,1,0,601,5,30
1469,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,1165,883,274,11,1,12,71,263,0,0,0,0,779,8,27
1470,Anthony Lozano,hn HON,FWMF,Girona,es La Liga,24,1993,5.2,129,120,8,0,0,0,8,1,0,0,0,0,81,1,6
1471,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29,1987,8,283,265,16,16,0,3,0,0,0,0,0,0,222,2,4
1472,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,1178,964,208,26,0,8,43,181,1,0,0,0,956,6,27
1473,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22,1995,32.4,1676,1418,250,29,2,6,94,221,0,0,0,0,1325,8,38
1474,José Luis Morales,es ESP,MFFW,Levante,es La Liga,30,1987,34,973,902,67,16,8,10,148,30,18,1,13,1,609,4,75
1475,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27,1990,22,1150,1071,77,38,0,4,7,39,0,0,0,0,955,2,14
1476,Luisinho,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,1580,1254,319,16,1,11,88,303,0,0,0,0,1206,7,36
1477,David Luiz,br BRA,DFMF,Chelsea,eng Premier League,30,1987,9.3,495,472,21,21,0,5,1,0,0,0,0,0,420,2,2
1478,Douglas Luiz,br BRA,MFFW,Girona,es La Liga,19,1998,3.4,144,133,8,4,0,4,8,1,3,3,0,0,107,3,3
1479,Everton Luiz,br BRA,MF,SPAL,it Serie A,29,1988,7.1,244,233,8,7,0,1,1,1,0,0,0,0,200,3,5
1480,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,23,1994,15.1,783,659,122,2,0,3,73,120,0,0,0,0,603,2,44
1481,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,763,732,26,0,11,6,36,1,0,0,0,0,502,5,26
1482,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2,113,112,1,0,0,1,0,1,0,0,0,0,102,0,0
1483,Dodi Lukebakio,be BEL,MFFW,Watford,eng Premier League,19,1997,0.2,8,7,1,0,0,0,2,0,1,1,0,0,7,0,0
1484,Saša Lukić,rs SRB,MF,Levante,es La Liga,20,1996,11,345,333,10,10,2,1,5,0,0,0,0,0,289,2,5
1485,Senad Lulić,ba BIH,DFMF,Lazio,it Serie A,31,1986,27,1487,1279,197,19,4,20,90,174,2,1,0,0,1108,11,45
1486,Levi Lumeka,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,11,11,0,0,0,0,4,0,0,0,0,0,5,0,2
1487,Antonio Luna,es ESP,DF,Levante,es La Liga,26,1991,22.5,997,772,221,16,1,8,58,205,0,0,0,0,681,4,22
1488,Arnaud Lusamba,cd COD,MF,Nice,fr Ligue 1,20,1997,1.8,92,91,1,1,0,0,0,0,0,0,0,0,75,0,2
1489,Fabian Lustenberger,ch SUI,MFDF,Hertha BSC,de Bundesliga,29,1988,17.6,862,828,34,32,0,14,3,2,0,0,0,0,711,0,7
1490,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,79,62,17,3,0,0,0,0,0,0,0,0,63,0,0
1491,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,3.5,160,149,8,8,0,3,0,0,0,0,0,0,137,3,1
1492,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,296,203,93,6,0,2,28,82,5,2,2,0,170,0,16
1493,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,228,165,60,5,1,0,4,55,0,0,0,0,170,3,3
1494,Raïs M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,24,16,8,4,0,0,0,0,0,0,0,0,9,0,0
1495,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,1302,1262,33,28,2,23,6,5,0,0,0,0,1140,7,10
1496,Zinédine Machach,fr FRA,FWMF,Toulouse,fr Ligue 1,21,1996,2.1,47,44,1,0,0,1,7,1,0,0,0,0,30,2,3
1497,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20,1997,29.4,1240,953,282,8,1,5,112,272,2,0,0,0,879,5,23
1498,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,471,362,109,13,0,1,16,96,0,0,0,0,394,0,10
1499,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,1691,1502,180,142,11,32,36,1,19,10,8,0,1377,9,13
1500,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38,1781,1711,59,44,2,29,15,15,0,0,0,0,1379,11,14
1501,Hicham Mahou,fr FRA,MFFW,Nice,fr Ligue 1,18,1999,0.6,27,26,1,0,0,0,1,1,0,0,0,0,21,0,1
1502,Riyad Mahrez,dz ALG,MFFW,Leicester City,eng Premier League,26,1991,32.8,1485,1249,224,86,18,28,158,39,93,62,11,0,1088,12,34
1503,Thiago Maia,br BRA,MFDF,Lille,fr Ligue 1,20,1997,27.4,1759,1684,69,36,3,8,8,33,0,0,0,0,1482,6,23
1504,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,642,631,9,9,0,2,10,0,0,0,0,0,530,2,15
1505,Sebastian Maier,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,136,119,16,5,0,1,13,3,8,3,5,0,88,1,5
1506,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,254,235,17,17,0,2,1,0,0,0,0,0,212,2,1
1507,Habib Maïga,ci CIV,MFDF,Saint-Étienne,fr Ligue 1,21,1996,7.9,364,335,24,1,1,1,16,22,0,0,0,0,272,5,10
1508,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,1155,789,365,79,0,7,0,0,0,0,0,0,909,1,1
1509,Linton Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
1510,Ainsley Maitland-Niles,eng ENG,DFMF,Arsenal,eng Premier League,19,1997,10.2,640,550,87,6,0,3,20,81,0,0,0,0,530,3,18
1511,Jean-Victor Makengo,fr FRA,FWMF,Nice,fr Ligue 1,19,1998,2.7,110,110,0,0,0,1,5,0,0,0,0,0,96,0,1
1512,Nemanja Maksimović,rs SRB,MF,Valencia,es La Liga,22,1995,6.2,258,255,2,2,0,2,5,0,0,0,0,0,216,1,1
1513,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,59,57,2,2,0,2,0,0,0,0,0,0,57,0,1
1514,Malcom,br BRA,FW,Bordeaux,fr Ligue 1,20,1997,31.7,1576,1348,212,83,8,22,189,19,110,53,38,0,1182,16,49
1515,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,1200,1021,177,24,1,6,67,153,0,0,0,0,944,2,37
1516,Yunus Mallı,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,854,798,53,17,3,3,47,8,23,9,10,0,641,3,26
1517,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,2187,1804,371,53,1,19,113,316,2,0,0,0,1608,12,55
1518,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,708,530,171,9,0,5,46,162,0,0,0,0,492,7,34
1519,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33,1737,1275,457,34,4,6,62,423,0,0,0,0,1329,5,43
1520,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,348,326,21,10,0,7,3,11,0,0,0,0,281,1,0
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,30,892,627,261,75,0,3,0,0,0,0,0,0,630,4,3
1522,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,2146,2042,99,86,1,25,1,13,0,0,0,0,1965,5,7
1523,Georges Mandjeck,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.8,437,431,5,4,1,4,0,1,0,0,0,0,342,1,7
1524,Rolando Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36,1377,1287,82,60,3,9,42,2,20,15,1,0,1084,8,22
1525,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,995,959,31,4,3,17,19,22,1,0,0,0,739,5,33
1526,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,25,1992,24.3,1005,991,11,2,10,3,32,8,1,0,0,0,787,3,29
1527,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,346,335,10,9,1,0,0,1,0,0,0,0,316,1,4
1528,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,72,68,3,1,0,1,0,2,0,0,0,0,60,1,1
1529,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,353,345,7,7,0,1,2,0,0,0,0,0,274,1,11
1530,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,672,647,23,23,2,13,1,0,0,0,0,0,507,2,4
1531,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,2151,1877,265,142,10,31,181,13,89,47,27,0,1541,9,57
1532,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26,1373,1331,41,38,0,17,0,3,0,0,0,0,1198,1,9
1533,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,766,568,196,2,0,2,30,194,0,0,0,0,561,2,18
1534,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,384,361,23,17,0,2,0,6,0,0,0,0,297,0,2
1535,José Manuel Jurado,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,642,612,27,12,2,5,23,9,1,0,0,0,512,3,14
1536,Harrison Manzala,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,678,659,16,1,2,2,53,14,1,0,0,0,486,3,31
1537,Myziane Maolida,fr FRA,FWMF,Lyon,fr Ligue 1,18,1999,3.7,141,136,5,0,3,0,5,3,0,0,0,0,109,0,3
1538,Faitout Maouassa,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,9.9,264,248,14,3,0,0,33,4,7,5,1,0,185,2,10
1539,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,1003,838,158,26,0,1,27,132,0,0,0,0,828,7,19
1540,Vincent Marcel,fr FRA,MFFW,Nice,fr Ligue 1,20,1997,0.5,19,19,0,0,0,0,0,0,0,0,0,0,15,0,1
1541,Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,1969,1721,239,31,4,36,155,197,11,0,1,0,1569,9,44
1542,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,2252,2145,97,87,4,26,2,10,0,0,0,0,1964,10,17
1543,Solly March,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,756,710,35,4,1,11,102,6,18,6,9,1,516,11,36
1544,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,681,660,16,13,5,10,4,1,2,0,1,0,602,5,7
1546,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,1705,1646,56,54,2,14,1,2,0,0,0,0,1502,3,10
1547,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,28,1989,18.4,921,758,160,10,2,8,58,150,0,0,0,0,706,3,25
1548,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,765,696,68,35,0,6,2,26,0,0,0,0,595,1,7
1549,Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,484,442,39,0,5,2,6,5,0,0,0,0,345,3,19
1550,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,1028,955,70,10,0,8,4,60,0,0,0,0,774,3,13
1551,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,934,911,20,15,3,14,11,3,0,0,0,0,769,3,17
1552,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,101,89,10,2,0,1,2,8,0,0,0,0,84,2,0
1553,João Mário,pt POR,MF,West Ham,eng Premier League,24,1993,11.4,497,440,52,16,5,2,50,0,30,21,5,0,373,5,17
1554,João Mário,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,382,351,28,12,2,2,30,1,15,7,3,1,323,3,7
1555,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23,1994,17,460,431,27,26,2,7,0,1,0,0,0,0,352,2,0
1556,Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,1403,1358,44,41,0,19,2,3,0,0,0,0,1323,1,5
1557,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,485,463,22,22,0,2,0,0,0,0,0,0,427,0,3
1558,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1673,1617,53,47,1,19,1,6,0,0,0,0,1567,3,6
1559,Bruno Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,1378,1042,324,11,0,7,117,312,1,1,0,0,946,12,53
1560,Roger Martí,es ESP,FW,Levante,es La Liga,26,1991,10.7,197,185,11,0,2,0,6,0,0,0,0,0,138,1,9
1561,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,21,1995,17.6,789,767,20,6,4,0,48,8,6,5,0,0,613,2,35
1562,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,1412,1066,339,40,2,4,148,282,17,8,9,0,1053,7,45
1563,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,27,1990,33.6,1771,1650,116,53,10,19,50,30,20,8,11,0,1480,5,34
1564,Cuco Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,1040,813,226,12,1,2,45,214,0,0,0,0,792,1,16
1565,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0,5,4,1,0,0,0,0,1,0,0,0,0,3,0,0
1566,Emiliano Martínez,ar ARG,GK,Getafe,es La Liga,24,1992,5,153,81,70,22,0,0,0,0,0,0,0,0,70,2,1
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26,1991,16,780,708,58,40,2,24,6,18,0,0,0,0,595,14,11
1568,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,780,688,85,52,2,18,13,33,0,0,0,0,611,7,13
1569,Javi Martínez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1191,1172,18,18,2,7,7,0,0,0,0,0,1048,1,7
1570,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,1004,916,86,30,1,11,13,56,0,0,0,0,815,2,6
1571,Roger Martínez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,62,61,1,0,0,1,2,0,0,0,0,0,45,0,1
1572,Christopher Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,41,41,0,0,0,0,0,0,0,0,0,0,33,0,3
1573,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,366,343,22,12,0,6,4,10,0,0,0,0,290,1,3
1574,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,721,564,156,24,1,1,35,132,0,0,0,0,574,1,10
1575,Adam Marušić,me MNE,DF,Lazio,it Serie A,24,1992,28,1206,981,224,4,0,3,98,220,0,0,0,0,926,1,58
1576,Omar Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,486,472,13,13,1,7,4,0,0,0,0,0,402,1,8
1577,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6,444,426,13,12,4,11,0,1,0,0,0,0,402,5,3
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,1941,1820,115,42,0,73,5,71,2,0,0,0,1644,6,14
1579,Adam Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,1662,1350,306,22,0,12,46,284,0,0,0,0,1276,6,38
1580,Eden Massouema,cg CGO,MFFW,Dijon,fr Ligue 1,20,1997,2.1,71,69,1,1,1,0,0,0,0,0,0,0,51,1,1
1581,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,23,1993,20.8,930,776,149,7,1,7,100,142,0,0,0,0,668,5,45
1582,Juan Mata,es ESP,FW,Manchester Utd,eng Premier League,29,1988,21.4,1345,1228,113,37,4,11,111,15,54,38,9,1,1098,4,24
1583,Christian Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,711,436,269,70,0,0,0,0,0,0,0,0,414,6,1
1584,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,2647,2526,107,92,4,47,18,14,1,0,0,0,2299,14,41
1585,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1660,1625,32,30,1,7,0,2,0,0,0,0,1470,3,4
1586,Ryder Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,50,50,0,0,0,0,3,0,0,0,0,0,37,0,1
1587,Ryder Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,272,255,17,3,1,0,19,6,1,0,0,0,210,0,18
1588,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,211,183,26,1,2,0,6,0,0,0,0,0,148,2,7
1589,Ville Matti Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,427,411,16,14,1,4,0,0,2,0,0,0,350,0,11
1590,Federico Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,872,691,176,6,0,3,54,170,0,0,0,0,654,5,31
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,1387,1357,24,18,1,6,23,6,0,0,0,0,1247,6,20
1592,Blaise Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0
1593,José Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
1594,Maurício,br BRA,DF,Lazio,it Serie A,28,1988,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,Mërgim Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,736,692,43,39,0,8,4,4,0,0,0,0,564,1,15
1596,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,19,1997,2.2,103,101,2,2,0,2,0,0,0,0,0,0,91,0,2
1597,Alfie Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38,1755,1699,51,47,1,43,2,4,0,0,0,0,1420,5,10
1598,Philipp Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,1698,1183,505,68,0,18,318,320,117,52,60,0,1116,10,49
1599,Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,27,1990,10.6,478,382,93,34,0,7,76,8,50,29,19,0,351,3,18
1600,Eric Maxim Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,688,670,11,3,1,5,35,5,0,0,0,0,477,7,29
1601,Florian Mayer,de GER,DF,M'Gladbach,de Bundesliga,19,1998,0.2,8,7,1,1,0,0,0,0,0,0,0,0,8,0,0
1602,Borja Mayoral,es ESP,FWMF,Real Madrid,es La Liga,20,1997,3.8,121,113,7,0,1,0,0,0,0,0,0,0,101,1,2
1603,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,84,75,9,2,0,1,3,7,0,0,0,0,74,0,1
