Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2230,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,7,39,14,35.9,1.87,0.67,0.18,0.5,15.5,0,0,0,5.5,5.5,0.14,+1.5,+1.5
2231,Baissama Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,0,3,1,33.3,0.18,0.06,0,0,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2232,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,1,0,0,2.31,0,0,,21.6,0,0,0,0,0,0.04,0,0
2233,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,6,49,22,44.9,2.91,1.31,0.12,0.27,11.6,0,0,0,7.7,7.7,0.16,-1.7,-1.7
2234,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,9,53,24,45.3,2.2,1,0.17,0.38,18.8,0,0,0,5.7,5.7,0.11,+3.3,+3.3
2235,Nicola Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.1,5,14,6,42.9,1.98,0.85,0.29,0.67,24.1,2,1,1,2.9,2.1,0.15,+2.1,+1.9
2236,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,0,18,1,5.6,0.63,0.03,0,0,27.2,0,0,0,0.6,0.6,0.03,-0.6,-0.6
2237,Ivan Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.9,11,82,30,36.6,2.66,0.97,0.07,0.2,16.8,0,5,6,15,10.3,0.13,-4,-4.3
2238,Davide Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,0,7,2,28.6,0.75,0.22,0,0,26.9,0,0,0,0.2,0.2,0.02,-0.2,-0.2
2239,Christian Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.8,2,7,5,71.4,1.44,1.03,0.29,0.4,13.7,0,0,0,0.9,0.9,0.13,+1.1,+1.1
2240,Douglas Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1,22,7,31.8,0.83,0.26,0.05,0.14,27.5,1,0,0,1,1,0.05,0,0
2241,Samir Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,2,7,2,28.6,0.25,0.07,0.29,1,17.6,0,0,0,0.6,0.6,0.09,+1.4,+1.4
2242,Antonio Santurro,do DOM,GK,Bologna,it Serie A,25,1992,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2243,Riccardo Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10,0,21,6,28.6,2.1,0.6,0,0,20.9,0,0,0,1,1,0.05,-1,-1
2244,Pablo Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,6,56,25,44.6,2.1,0.94,0.09,0.2,19.3,2,1,1,7.3,6.5,0.12,-1.3,-1.5
2245,Yusuf Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2246,Bouna Sarr,sn SEN,DFFW,Marseille,fr Ligue 1,25,1992,19.9,0,18,2,11.1,0.91,0.1,0,0,21.1,1,0,0,1.1,1.1,0.06,-1.1,-1.1
2247,Ismaila Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,5,41,14,34.1,1.99,0.68,0.12,0.36,16.5,0,0,0,4.8,4.8,0.12,+0.2,+0.2
2248,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,0,8,1,12.5,0.54,0.07,0,0,17.4,1,0,0,0.8,0.8,0.1,-0.8,-0.8
2249,Imanol Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2250,Marco Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,2,24,9,37.5,1.65,0.62,0.08,0.22,15.8,1,0,1,3.5,2.7,0.11,-1.5,-0.7
2251,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,0,3,1,33.3,0.12,0.04,0,0,11.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2252,Gianluca Scamacca,it ITA,FWMF,Sassuolo,it Serie A,18,1999,0.3,0,3,0,0,11.74,0,0,,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2253,Fabian Schär,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,2,18,6,33.3,0.73,0.24,0.11,0.33,20.2,3,0,0,3,3,0.17,-1,-1
2254,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,0,6,2,33.3,0.41,0.14,0,0,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2255,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,1,20,3,15,0.9,0.14,0.05,0.33,26,0,0,0,0.7,0.7,0.03,+0.3,+0.3
2256,Eros Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,0,1,0,0,0.23,0,0,,31.2,0,0,0,0,0,0.02,0,0
2257,Patrik Schick,cz CZE,FWMF,Roma,it Serie A,21,1996,11,2,27,11,40.7,2.45,1,0.07,0.18,12.2,0,0,0,3.1,3.1,0.12,-1.1,-1.1
2258,Julian Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,0,1,0,0,1.61,0,0,,12.3,0,0,0,0.3,0.3,0.32,-0.3,-0.3
2259,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,0,10,0,0,0.28,0,0,,8.7,0,0,0,1.1,1.1,0.11,-1.1,-1.1
2260,Sven Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,0,5,2,40,1.33,0.53,0,0,13.3,0,0,0,0.8,0.8,0.17,-0.8,-0.8
2261,Jeffrey Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,0,15,2,13.3,0.77,0.1,0,0,18.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2
2262,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2263,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,0,5,1,20,0.3,0.06,0,0,21.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2264,Jonathan Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,0,23,6,26.1,1.41,0.37,0,0,20.3,3,0,0,1.7,1.7,0.08,-1.7,-1.7
2265,Manuel Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2266,Benno Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2267,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,0,5,0,0,0.21,0,0,,14.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4
2268,Alessandro Schöpf,at AUT,DFFW,Schalke 04,de Bundesliga,23,1994,9,0,9,3,33.3,1,0.33,0,0,24.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2269,Nico Schulz,de GER,FWMF,Hoffenheim,de Bundesliga,24,1993,19.8,1,17,7,41.2,0.86,0.35,0.06,0.14,19.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4
2270,André Schürrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,1,35,11,31.4,2.55,0.8,0.03,0.09,17.4,0,0,1,4.1,3.4,0.1,-3.1,-2.4
2271,Julian Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,0,12,1,8.3,0.83,0.07,0,0,31.2,8,0,0,0.6,0.6,0.05,-0.6,-0.6
2272,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,0,12,1,8.3,0.47,0.04,0,0,23.9,3,0,0,0.8,0.8,0.06,-0.8,-0.8
2273,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,0,1,0,0,0.03,0,0,,14.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2274,Simone Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2275,Sergio Segura García,es ESP,DF,Leganés,es La Liga,21,1995,0.3,0,0,0,,0,0,,,,,0,0,,,,,
2276,Ernest Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,1,15,3,20,0.62,0.12,0.07,0.33,18.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2
2277,Vahid Selimović,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,0,2,0,0,0.17,0,0,,25.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2278,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21,10,46,21,45.7,2.2,1,0.2,0.43,13.9,0,1,1,7.7,6.9,0.16,+2.3,+2.1
2279,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,0,14,4,28.6,0.61,0.17,0,0,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2280,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.6,0,3,2,66.7,0.18,0.12,0,0,22,0,0,0,0.3,0.3,0.1,-0.3,-0.3
2281,Rúben Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.6,0,1,0,0,0.39,0,0,,14.8,0,0,0,0,0,0.04,0,0
2282,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,2,21,5,23.8,1.82,0.43,0.1,0.4,24.8,3,0,0,1.6,1.6,0.08,+0.4,+0.4
2283,Luigi Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2284,Suat Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,2,39,13,33.3,2.06,0.69,0.05,0.15,23.4,0,0,0,1.7,1.7,0.04,+0.3,+0.3
2285,Jean Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2,35,11,31.4,1.2,0.38,0.06,0.18,26.1,4,0,0,1.9,1.9,0.05,+0.1,+0.1
2286,Julien Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,0,1,0,0,0.32,0,0,,29.9,0,0,0,0,0,0.02,0,0
2287,Grégory Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,0,6,1,16.7,1.54,0.26,0,0,11.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6
2288,Stéphane Sessègnon,bj BEN,MFFW,Montpellier,fr Ligue 1,33,1984,10.9,1,20,4,20,1.83,0.37,0.05,0.25,22.5,2,0,0,1.1,1.1,0.06,-0.1,-0.1
2289,Lee Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4,1,11,3,27.3,2.77,0.75,0.09,0.33,20.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6
2290,Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,7,73,23,31.5,3.05,0.96,0.1,0.3,16.3,0,0,0,8.9,8.9,0.12,-1.9,-1.9
2291,Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2292,Xherdan Shaqiri,ch SUI,MFFW,Stoke City,eng Premier League,25,1991,33.8,8,68,30,44.1,2.01,0.89,0.12,0.27,22.3,8,0,1,5,4.2,0.06,+3.0,+3.8
2293,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,0,12,5,41.7,1.37,0.57,0,0,21.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
2294,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,1,24,8,33.3,0.91,0.3,0.04,0.13,10,0,0,0,2.5,2.5,0.1,-1.5,-1.5
2295,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,1,42,9,21.4,1.67,0.36,0.02,0.11,26.7,6,0,0,2.4,2.4,0.06,-1.4,-1.4
2296,Gaku Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11.1,1,10,3,30,0.9,0.27,0.1,0.33,20.1,0,0,0,0.9,0.9,0.09,+0.1,+0.1
2297,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,2,20,8,40,0.84,0.33,0.1,0.25,19.2,0,0,0,0.9,0.9,0.05,+1.1,+1.1
2298,Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,1,8,2,25,0.4,0.1,0.13,0.5,10,0,0,0,1,1,0.13,0,0
2299,Jaime Sierra Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2300,Vincent Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,0,4,0,0,1.69,0,0,,21.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2301,Gylfi Sigurðsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,4,39,12,30.8,1.55,0.48,0.1,0.33,20.3,3,0,0,3,3,0.08,+1.0,+1.0
2302,Kolbeinn Sigþórsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,1,0,0,3.6,0,0,,12.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2303,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,0,11,2,18.2,1.3,0.24,0,0,26.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2304,André Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,2,35,10,28.6,3.35,0.96,0.06,0.2,12.8,0,0,0,3.8,3.8,0.11,-1.8,-1.8
2305,Bernardo Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17,6,25,14,56,1.47,0.82,0.24,0.43,14,0,0,0,3.8,3.5,0.14,+2.2,+2.5
2306,David Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27,9,54,20,37,2,0.74,0.17,0.45,15.9,2,0,0,7.2,7.2,0.13,+1.8,+1.8
2307,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,1,11,3,27.3,0.48,0.13,0.09,0.33,21.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
2308,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,0,1,1,100,0.8,0.8,0,0,23.3,1,0,0,0.1,0.1,0.07,-0.1,-0.1
2309,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,1,11,3,27.3,0.47,0.13,0.09,0.33,12.8,0,0,0,0.9,0.9,0.08,+0.1,+0.1
2310,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34,1,17,5,29.4,0.5,0.15,0.06,0.2,11.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1
2311,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2312,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,14,107,37,34.6,3.21,1.11,0.13,0.38,15.1,0,0,0,14.3,14.3,0.13,-0.3,-0.3
2313,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,1,2,1,50,0.57,0.28,0.5,1,12,0,0,0,0.1,0.1,0.07,+0.9,+0.9
2314,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,0,2,1,50,0.32,0.16,0,0,10.2,0,0,0,0.2,0.2,0.1,-0.2,-0.2
2315,David Simón,es ESP,DF,Las Palmas,es La Liga,28,1988,8,0,3,1,33.3,0.37,0.12,0,0,12.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2316,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,0,3,1,33.3,0.12,0.04,0,0,10.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2317,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2318,Josh Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,0,11,5,45.5,6.07,2.76,0,0,17.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2319,Jerome Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2320,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,10,82,39,47.6,3.37,1.6,0.12,0.26,15.9,2,0,1,12.4,11.6,0.14,-2.4,-1.6
2321,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,1,18,2,11.1,0.79,0.09,0.06,0.5,13.9,1,0,0,1.7,1.7,0.1,-0.7,-0.7
2322,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2323,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2324,Moussa Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,1,19,7,36.8,1.23,0.45,0.05,0.14,15.8,0,0,0,2.2,2.2,0.12,-1.2,-1.2
2325,Pione Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,28,5,52,19,36.5,1.86,0.68,0.1,0.26,20.9,3,0,0,4.7,4.7,0.09,+0.3,+0.3
2326,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2327,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,4,39,10,25.6,1.15,0.3,0.1,0.4,24.7,0,0,0,2.3,2.3,0.06,+1.7,+1.7
2328,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2329,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22,1995,38,4,21,10,47.6,0.55,0.26,0.19,0.4,12.3,0,0,0,3.2,3.2,0.15,+0.8,+0.8
2330,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,1,7,4,57.1,2.53,1.45,0.14,0.25,13.7,0,0,0,1.5,1.5,0.22,-0.5,-0.5
2331,Islam Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2332,Naïm Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.4,7,56,23,41.1,2.2,0.9,0.09,0.22,22.4,8,2,2,5.8,4.2,0.08,+1.2,+0.8
2333,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,4,13,6,46.2,0.46,0.21,0.31,0.67,8.5,0,0,0,1.7,1.7,0.13,+2.3,+2.3
2334,Adam Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23,1,13,3,23.1,0.56,0.13,0.08,0.33,21.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5
2335,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,0,8,2,25,0.38,0.09,0,0,26.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
2336,Wesley Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,0,16,5,31.3,3.61,1.13,0,0,26.7,1,0,0,0.7,0.7,0.04,-0.7,-0.7
2337,Cédric Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31,0,23,4,17.4,0.74,0.13,0,0,24.9,0,0,0,0.7,0.7,0.03,-0.7,-0.7
2338,Ramadan Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,13.8,2,13,6,46.2,0.95,0.44,0.15,0.33,18.3,0,0,0,1.2,1.2,0.1,+0.8,+0.8
2339,Rubén Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,16.3,3,25,13,52,1.53,0.8,0.12,0.23,14.7,0,0,0,4.3,4.3,0.17,-1.3,-1.3
2340,Dominic Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,1,22,7,31.8,3.32,1.06,0.05,0.14,14.7,0,0,0,3.5,3.5,0.16,-2.5,-2.5
2341,Carlos Soler,es ESP,MF,Valencia,es La Liga,20,1997,26.3,1,45,17,37.8,1.71,0.65,0.02,0.06,21,0,0,0,4.2,4.2,0.09,-3.2,-3.2
2342,Somália,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,1,26,7,26.9,1.17,0.31,0.04,0.14,21.4,0,0,0,1.6,1.6,0.06,-0.6,-0.6
2343,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2344,Kévin Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2345,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29,0,4,1,25,0.14,0.03,0,0,8.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5
2346,Oliver Sorg,de GER,DFMF,Hannover 96,de Bundesliga,27,1990,18.7,0,7,0,0,0.37,0,0,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2347,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2348,Roberto Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,0,21,6,28.6,1.66,0.47,0,0,21.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6
2349,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2350,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2351,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2352,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,0,1,0,0,0.08,0,0,,9.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2353,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2354,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,0,5,0,0,0.28,0,0,,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2355,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,0,7,1,14.3,0.26,0.04,0,0,17.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2356,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,1,9,3,33.3,0.38,0.13,0.11,0.33,21.3,1,0,0,0.8,0.8,0.09,+0.2,+0.2
2357,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2358,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2359,Leonardo Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,0,9,1,11.1,0.54,0.06,0,0,17.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6
2360,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20,0,7,0,0,0.35,0,0,,9.2,0,0,0,0.7,0.7,0.1,-0.7,-0.7
2361,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2362,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,3,24,7,29.2,2.48,0.72,0.13,0.43,17.8,0,0,0,2.3,2.3,0.1,+0.7,+0.7
2363,Kostas Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,0,4,0,0,1.07,0,0,,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2364,Kostas Stafylidis,gr GRE,FWDF,Augsburg,de Bundesliga,23,1993,0.4,0,1,0,0,2.73,0,0,,27.4,0,0,0,0,0,0.03,0,0
2365,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2366,Junior Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,5,44,19,43.2,3.08,1.33,0.09,0.21,21.7,8,1,1,3.9,3.1,0.07,+1.1,+0.9
2367,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24,1993,2.1,0,1,0,0,0.47,0,0,,24.6,0,0,0,0,0,0.02,0,0
2368,Niklas Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,1,11,5,45.5,0.45,0.2,0.09,0.2,12.5,0,0,0,1.1,1.1,0.1,-0.1,-0.1
2369,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2370,Timo Stavitski,fi FIN,MFFW,Caen,fr Ligue 1,18,1999,4.5,0,1,0,0,0.22,0,0,,9.6,0,0,0,0,0,0.04,0,0
2371,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,0,5,1,20,0.68,0.14,0,0,15.4,0,0,0,0.7,0.7,0.14,-0.7,-0.7
2372,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,0,8,1,12.5,1.94,0.24,0,0,23.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5
2373,Pascal Stenzel,de GER,MFDF,Freiburg,de Bundesliga,21,1996,21.6,1,15,4,26.7,0.7,0.19,0.07,0.25,23.3,0,0,0,0.5,0.5,0.03,+0.5,+0.5
2374,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,0,19,2,10.5,0.53,0.06,0,0,23,0,0,0,1.2,1.2,0.06,-1.2,-1.2
2375,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,2,11,4,36.4,0.5,0.18,0.18,0.5,11.5,0,0,0,1.3,1.3,0.12,+0.7,+0.7
2376,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,22,1995,7.9,5,19,8,42.1,2.4,1.01,0.26,0.63,15.6,0,0,0,2.2,2.2,0.12,+2.8,+2.8
2377,Mariusz Stępiński,pl POL,FW,Nantes,fr Ligue 1,22,1995,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2378,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,18,86,33,38.4,2.99,1.15,0.2,0.52,14.9,0,1,1,16.2,15.3,0.18,+1.8,+1.7
2379,Ognjen Stijepović,me MNE,FWMF,Sampdoria,it Serie A,17,1999,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2380,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,30.3,6,71,25,35.2,2.34,0.83,0.08,0.24,18.9,0,0,0,6.3,6.3,0.09,-0.3,-0.3
