Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
2257,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,26,13,19,5,2,26,5,21,31,57,53,0
2258,Luis Rojas,cl CHI,MFFW,Crotone,it Serie A,18,2002,1.2,1,0,0,1,0,2,0,2,1,2,0,0
2259,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,17,7,8,7,2,29,22,7,24,41,80,0
2260,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,63,32,41,19,3,31,13,18,96,159,71,2
2261,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,19.6,69,35,25,39,5,28,7,21,30,99,18,0
2262,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,31.1,6,3,1,3,2,11,3,8,5,11,15,1
2263,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,25,14,14,11,0,11,6,5,25,50,26,0
2264,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,21,93,59,31,55,7,32,2,30,28,121,21,1
2265,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,33.6,80,48,30,36,14,44,9,35,69,149,40,0
2266,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,24,12,14,8,2,10,1,9,19,43,28,0
2267,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,7.2,7,3,1,4,2,6,0,6,5,12,4,0
2268,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,13.2,29,16,15,11,3,11,0,11,20,49,19,1
2269,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,13,8,7,6,0,17,14,3,8,21,39,1
2270,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,2.1,0,0,0,0,0,0,0,0,0,0,1,0
2271,Waldo Rubio,es ESP,FWMF,Valladolid,es La Liga,24,1995,4.2,6,4,2,2,2,6,0,6,3,9,3,0
2272,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,1,0,0,0,0,0,0,0,0,0,0,0,0
2273,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19,31,23,16,14,1,17,10,7,18,49,51,0
2274,Sebastian Rudy,de GER,MFFW,Hoffenheim,de Bundesliga,30,1990,18.6,35,26,15,15,5,24,4,20,13,48,21,1
2275,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2,4,2,2,0,2,6,4,2,1,5,4,0
2276,Kevin Rüegg,ch SUI,DFMF,Hellas Verona,it Serie A,21,1998,2.3,1,0,1,0,0,6,1,5,2,3,4,0
2277,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,11.1,24,11,10,12,2,15,10,5,15,39,46,0
2278,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1,0,0,0,0,0,1,1,0,1,1,1,0
2279,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,3,0,1,2,0,2,0,2,4,7,2,0
2280,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,24,13,17,6,1,17,4,13,28,52,29,1
2281,Aitor Ruibal,es ESP,FWMF,Betis,es La Liga,24,1996,17.7,32,18,14,14,4,26,0,26,11,43,8,0
2282,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,0.7,1,0,0,1,0,0,0,0,0,1,3,0
2283,Kays Ruiz,ma MAR,FWMF,Paris S-G,fr Ligue 1,17,2002,2.1,1,1,0,1,0,1,0,1,3,4,2,0
2284,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,28.5,58,31,26,21,11,33,3,30,36,94,32,1
2285,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24,11,7,7,4,0,17,13,4,44,55,85,0
2286,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2,0,0,0,0,0,0,0,0,0,0,0,1
2287,Georginio Rutter,fr FRA,FWMF,Rennes,fr Ligue 1,18,2002,0.5,2,2,0,1,1,2,0,2,0,2,0,0
2288,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,2.7,4,4,2,2,0,2,0,2,0,4,2,0
2289,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3,0,0,0,0,0,0,0,0,0,0,1,0
2290,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11,1,0,1,0,0,0,0,0,0,1,4,0
2291,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,22,1997,11.9,22,15,4,14,4,13,0,13,11,33,17,0
2292,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,0,0,0,0,0,0,0,0,1,1,9,1
2293,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,9,6,2,6,1,11,0,11,8,17,2,0
2294,Roli Pereira de Sa,fr FRA,FWMF,Nantes,fr Ligue 1,23,1996,0.6,4,3,1,3,0,2,0,2,0,4,0,0
2295,Idriss Saadi,dz ALG,MFFW,Strasbourg,fr Ligue 1,28,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0
2296,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,47,33,24,17,6,31,8,23,49,96,57,2
2297,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2298,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,29,21,12,16,1,7,2,5,35,64,27,0
2299,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,43,26,20,18,5,29,1,28,25,68,6,0
2300,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,1999,6.9,12,7,6,6,0,7,2,5,6,18,25,1
2301,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,23,1997,17.3,16,9,6,9,1,10,0,10,4,20,2,0
2302,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,19,2001,5,7,3,3,2,2,4,0,4,6,13,1,0
2303,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,35,24,23,12,0,28,13,15,52,87,115,1
2304,Bukayo Saka,eng ENG,FWMF,Arsenal,eng Premier League,18,2001,28.4,25,16,10,13,2,21,2,19,25,50,24,0
2305,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,81,48,34,35,12,21,5,16,54,135,65,0
2306,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2307,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,3,2,1,2,0,3,2,1,3,6,11,0
2308,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,17,9,14,1,2,5,2,3,5,22,6,0
2309,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,18,9,4,4,10,10,0,10,1,19,10,1
2310,Eddie Salcedo,it ITA,MFFW,Hellas Verona,it Serie A,18,2001,8.4,6,2,3,2,1,6,0,6,6,12,6,0
2311,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20,15,9,8,5,2,17,16,1,26,41,80,2
2312,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15,0,0,0,0,0,0,0,0,1,1,6,3
2313,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,38,21,20,16,2,22,5,17,17,55,30,0
2314,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,23,1997,18.5,18,14,7,9,2,11,1,10,11,29,8,0
2315,Salvi,es ESP,MFFW,Cádiz,es La Liga,29,1991,21.5,18,10,14,3,1,14,1,13,20,38,24,0
2316,Lazar Samardzic,de GER,MF,RB Leipzig,de Bundesliga,18,2002,2.2,10,7,4,6,0,6,0,6,2,12,1,0
2317,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,71,41,22,42,7,41,12,29,78,149,50,0
2318,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24,23,9,4,13,6,16,1,15,4,27,26,0
2319,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1996,27.2,41,29,20,14,7,27,14,13,39,80,46,0
2320,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,34,1986,12.6,15,10,9,5,1,6,0,6,9,24,3,0
2321,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,25,14,15,7,3,23,8,15,28,53,33,0
2322,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,8,3,0,4,4,5,0,5,5,13,8,0
2323,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,5,5,0,4,1,8,1,7,3,8,9,0
2324,Oihan Sancet,es ESP,FWMF,Athletic Club,es La Liga,20,2000,11.5,8,2,3,4,1,4,0,4,5,13,7,0
2325,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,13,7,4,8,1,13,2,11,13,26,8,0
2326,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,14,8,4,4,6,11,0,11,7,21,1,1
2327,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,40,20,31,9,0,18,13,5,14,54,85,2
2328,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,24,11,13,9,2,28,26,2,38,62,130,1
2329,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,15,10,10,4,1,15,7,8,15,30,37,0
2330,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,27,15,10,10,7,8,0,8,8,35,14,0
2331,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,0,0,0,0,0,1,0,1,0,0,1,0
2332,Juan Sánchez Miño,ar ARG,DFMF,Elche,es La Liga,30,1990,5.5,8,5,5,3,0,4,0,4,4,12,7,0
2333,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27,1,0,1,0,0,1,0,1,1,2,11,2
2334,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,22.9,18,11,4,10,4,20,1,19,16,34,9,0
2335,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,37,23,19,13,5,20,4,16,31,68,57,0
2336,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,20.1,18,10,2,10,6,23,1,22,9,27,8,1
2337,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,17,9,9,7,1,25,13,12,25,42,66,0
2338,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,39,16,8,27,4,24,6,18,29,68,41,0
2339,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,0,0,0,0,0,1,0,1,0,0,0,0
2340,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2341,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,7,4,4,2,1,5,0,5,4,11,1,0
2342,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,21,12,6,12,3,12,0,12,9,30,5,0
2343,Nicola Sansone,it ITA,FWMF,Bologna,it Serie A,28,1991,13,22,11,7,12,3,15,0,15,9,31,7,0
2344,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3,9,6,3,5,1,4,0,4,7,16,8,0
2345,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,51,38,19,24,8,36,7,29,52,103,34,1
2346,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2347,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,4,3,2,2,0,10,1,9,4,8,12,0
2348,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,40,23,26,12,2,33,17,16,58,98,60,1
2349,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,0.6,2,1,0,2,0,0,0,0,1,3,0,0
2350,Riccardo Saponara,it ITA,FWMF,Spezia,it Serie A,28,1991,4.3,4,1,1,0,3,1,0,1,1,5,4,0
2351,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,1,0,0,1,0,2,0,2,1,2,4,0
2352,Pablo Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,28,1992,14.7,15,11,6,6,3,9,1,8,5,20,8,0
2353,Josh Sargent,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,27.8,32,19,13,13,6,39,4,35,17,49,36,0
2354,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,1,1,0,0,1,1,1,0,1,2,1,0
2355,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5,9,8,4,3,2,7,0,7,10,19,7,1
2356,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,10,6,4,6,0,1,1,0,7,17,4,0
2357,Marco Sau,it ITA,MFFW,Benevento,it Serie A,32,1987,8.7,6,2,0,6,0,7,0,7,5,11,3,0
2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,49,33,16,25,8,28,6,22,38,87,15,0
2359,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,40,25,32,7,1,33,19,14,42,82,110,0
2360,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,30,18,16,12,2,20,4,16,18,48,12,3
2361,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,15,19,10,6,7,6,21,4,17,9,28,12,0
2362,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,13,4,8,5,0,19,12,7,27,40,52,1
2364,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,2,0,0,2,0,0,0,0,1,3,5,0
2365,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2366,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,25,37,22,25,12,0,19,5,14,32,69,29,2
2367,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,7,2,0,5,2,5,2,3,3,10,20,0
2368,Sven Schipplock,de GER,FWMF,Arminia,de Bundesliga,31,1988,8.3,15,8,7,6,2,13,2,11,6,21,8,0
2369,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,66,40,20,38,8,50,6,44,54,120,38,0
2370,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,31,10,16,15,0,26,18,8,36,67,89,2
2371,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,34,19,14,19,1,13,6,7,31,65,29,1
2372,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,29,16,14,12,3,24,8,16,22,51,16,0
2373,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38,0,0,0,0,0,0,0,0,0,0,10,0
2374,Jonathan Schmid,fr FRA,MFDF,Freiburg,de Bundesliga,30,1990,26.6,37,19,17,13,7,26,10,16,28,65,38,0
2375,Romano Schmid,at AUT,MFFW,Werder Bremen,de Bundesliga,20,2000,13.1,22,16,8,10,4,21,0,21,8,30,6,0
2376,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,4.6,14,7,6,7,1,8,2,6,6,20,7,0
2377,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,51,31,21,24,6,21,11,10,53,104,46,0
2378,Alessandro Schöpf,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,10.5,11,9,3,7,1,15,1,14,6,17,6,0
2379,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,50,25,23,25,2,36,13,23,79,129,37,6
2380,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,9,6,4,3,2,12,4,8,6,15,10,0
2381,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26,0,0,0,0,0,1,0,1,0,0,6,0
2382,Christopher Scott,de GER,MFFW,Bayern Munich,de Bundesliga,18,2002,0.4,2,1,0,1,1,0,0,0,0,2,1,0
2383,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,4,0,3,1,0,3,1,2,6,10,0,0
2384,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1,0,0,0,0,0,0,0,0,0,0,0,0
2385,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,5,2,2,1,2,0,0,0,0,5,1,0
2386,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9,3,2,1,1,1,3,2,1,1,4,7,0
2387,Malik Sellouki,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,0.7,0,0,0,0,0,2,0,2,2,2,0,0
2388,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6,0,0,0,0,0,0,0,0,0,0,4,0
2389,Nélson Semedo,pt POR,DFMF,Wolves,eng Premier League,26,1993,33.1,85,48,53,23,9,30,10,20,41,126,78,2
2390,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,22,12,7,10,5,19,4,15,11,33,5,0
2391,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,9,6,3,5,1,6,1,5,7,16,1,0
2392,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,50,30,20,23,7,27,6,21,17,67,14,0
2393,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,1991,36,0,0,0,0,0,0,0,0,2,2,13,2
2394,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,55,35,18,33,4,29,4,25,23,78,21,0
2395,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,17,9,3,12,2,8,2,6,12,29,7,0
2396,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Ryan Sessegnon,eng ENG,DFFW,Hoffenheim,de Bundesliga,20,2000,17.5,47,25,26,13,8,26,3,23,30,77,46,0
2398,Nils Seufert,de GER,MFFW,Arminia,de Bundesliga,23,1997,3.8,12,9,2,5,5,3,1,2,5,17,6,0
2399,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2400,Stephan El Shaarawy,it ITA,MFFW,Roma,it Serie A,27,1992,6.4,4,3,0,3,1,3,1,2,3,7,2,0
2401,Jamie Shackleton,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,5.1,10,6,6,4,0,3,1,2,9,19,3,0
2402,Xherdan Shaqiri,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,6.2,7,4,3,1,3,4,0,4,2,9,0,0
2403,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,5,1,0,3,2,2,0,2,0,5,2,0
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,44,28,21,16,7,34,9,25,20,64,44,2
2405,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,39,14,18,19,2,26,14,12,36,75,42,0
2406,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,28,14,7,13,8,17,2,15,6,34,11,0
2407,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2408,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,1,0
2409,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,1,1,1,0,0,0,0,0,0,1,0,0
2410,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22,58,34,26,29,3,20,5,15,50,108,37,2
2411,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,9,3,6,3,0,6,4,2,16,25,28,0
2412,Kaj Sierhuis,nl NED,FWMF,Reims,fr Ligue 1,22,1998,7.2,7,2,1,2,4,2,1,1,2,9,5,0
2413,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,2,2,2,0,0,1,0,1,0,2,0,0
2414,Gylfi Sigurðsson,is ISL,MFFW,Everton,eng Premier League,30,1989,25,30,20,9,14,7,31,2,29,34,64,21,1
2415,Luca Siligardi,it ITA,MFFW,Crotone,it Serie A,32,1988,0.5,4,2,0,3,1,0,0,0,0,4,0,0
2416,Luca Siligardi,it ITA,FWMF,Parma,it Serie A,32,1988,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2417,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,49,22,21,22,6,34,1,33,30,79,10,1
2418,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,11,2,0,7,4,11,1,10,3,14,15,0
2419,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,26,14,7,12,7,17,1,16,17,43,8,0
2420,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,50,34,25,20,5,20,3,17,16,66,37,0
2421,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,19,12,2,14,3,14,1,13,13,32,8,2
2422,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,6,4,1,4,1,12,1,11,4,10,5,1
2423,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,7,6,7,0,0,4,1,3,6,13,8,0
2425,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,16,12,11,5,0,10,4,6,11,27,16,0
2426,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32,1,0,1,0,0,0,0,0,2,3,14,0
2427,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,20,12,11,8,1,21,13,8,33,53,86,1
2428,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34,0,0,0,0,0,0,0,0,0,0,15,1
2429,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,32,22,21,6,5,17,11,6,31,63,41,0
2430,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,24,11,2,15,7,23,1,22,10,34,18,0
2431,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,27,14,11,9,7,24,1,23,15,42,15,1
2432,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37,1,0,1,0,0,0,0,0,0,1,7,7
2433,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,Jóan Símun Edmundsson,fo FRO,FWMF,Arminia,de Bundesliga,29,1991,0.6,0,0,0,0,0,1,0,1,1,1,0,0
2435,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,29,14,16,6,7,13,3,10,29,58,40,0
2436,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,32,17,13,16,3,22,5,17,23,55,23,0
2437,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,46,24,34,10,2,38,17,21,62,108,125,2
2438,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,0,1,1,4,0
2439,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32,1,0,1,0,0,0,0,0,0,1,6,2
2440,Issouf Sissokho,ml MLI,MFDF,Bordeaux,fr Ligue 1,18,2002,0.9,6,4,4,2,0,2,0,2,1,7,0,0
2441,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,68,48,25,35,8,22,5,17,48,116,44,0
2442,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,22,16,19,3,0,11,4,7,23,45,25,0
2443,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,12,6,6,3,3,2,1,1,12,24,16,1
2444,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,0,0,0,0,0,0,0,0,0
2445,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,4,1,1,1,2,1,0,1,1,5,1,0
2446,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,83,48,44,31,8,49,13,36,82,165,38,2
2447,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28,1,1,1,0,0,0,0,0,0,1,23,5
2448,Andreas Skov Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,19,10,11,4,4,15,0,15,3,22,25,0
2449,Robert Skov,dk DEN,FWMF,Hoffenheim,de Bundesliga,24,1996,12.9,19,10,9,7,3,9,2,7,15,34,10,1
2450,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,48,32,29,16,3,30,19,11,30,78,89,1
2451,Steven Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,5,4,0,5,0,13,1,12,5,10,1,1
2452,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,3,2,1,2,0,4,2,2,0,3,4,0
2453,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2454,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,7,5,3,1,3,4,1,3,1,8,6,0
2455,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,6,3,2,4,0,5,0,5,2,8,1,0
2456,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,14,8,5,7,2,17,11,6,28,42,46,1
2457,Emile Smith Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16,14,7,5,5,4,15,1,14,10,24,12,0
2458,Robert Snodgrass,sct SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,17,12,12,4,1,11,2,9,1,18,12,0
2459,Robert Snodgrass,sct SCO,FWMF,West Ham,eng Premier League,32,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2460,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,12,8,6,4,2,6,1,5,8,20,16,1
2461,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,28,17,16,8,4,14,4,10,20,48,32,0
2462,Rubén Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,1,1,1,0,0,0,0,0,0,1,1,0
2463,Rubén Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,29,13,8,16,5,19,0,19,15,44,11,0
