Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
1368,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25,56,36,45,11,0,30,16,14,54,110,129,2
1369,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,21,1996,3.2,5,2,2,3,0,3,0,3,4,9,13,1
1370,Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,95,58,42,43,10,35,8,27,59,154,50,0
1371,James Lea Siliki,cm CMR,MFFW,Rennes,fr Ligue 1,22,1996,13.6,26,17,13,10,3,14,1,13,10,36,7,1
1372,Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,5,2,0,4,1,13,4,9,4,9,12,0
1373,Mathew Leckie,au AUS,FWMF,Hertha BSC,de Bundesliga,27,1991,10.5,20,13,5,10,5,10,1,9,13,33,16,0
1374,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37,1,0,1,0,0,0,0,0,5,6,24,3
1375,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,74,46,31,36,7,44,8,36,36,110,37,0
1376,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,20,33,18,23,6,4,11,8,3,46,79,107,0
1377,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,26,1991,11.8,13,6,5,6,2,9,0,9,7,20,7,0
1378,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,62,42,45,16,1,23,3,20,38,100,57,0
1379,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,91,54,40,46,5,27,11,16,52,143,43,3
1380,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,25,15,17,7,1,16,5,11,21,46,49,0
1381,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,5,2,3,2,0,4,0,4,4,9,11,0
1382,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,1995,20.2,38,21,23,11,4,26,1,25,22,60,7,1
1383,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,49,32,23,23,3,27,3,24,43,92,31,1
1384,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2,2,1,2,0,0,2,1,1,3,5,10,1
1385,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,47,29,26,19,2,30,20,10,21,68,70,0
1386,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,31,1987,13.5,26,16,11,12,3,24,0,24,10,36,18,0
1387,Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0,0,0,0,0,0,0,0,4,4,16,6
1388,Pedro León,es ESP,MFFW,Eibar,es La Liga,31,1986,4.7,7,4,2,2,3,10,0,10,4,11,2,0
1389,Sergio León,es ESP,FWMF,Betis,es La Liga,29,1989,7.1,4,2,2,1,1,4,0,4,2,6,6,0
1390,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,34,18,12,20,2,11,1,10,18,52,12,0
1391,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,38,21,14,23,1,22,10,12,32,70,26,1
1392,Mehdi Léris,dz ALG,MFDF,Chievo,it Serie A,20,1998,17.9,53,33,19,24,10,34,1,33,28,81,24,1
1393,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,45,31,20,20,5,35,19,16,54,99,88,1
1394,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,12,9,0,8,4,11,1,10,7,19,15,0
1395,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5,12,7,8,2,2,2,2,0,4,16,27,0
1396,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16,6,4,1,4,1,5,3,2,1,7,10,0
1397,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,15,9,5,4,6,11,4,7,9,24,25,1
1398,Dimitri Liénard,fr FRA,MFDF,Strasbourg,fr Ligue 1,30,1988,14.3,33,18,20,9,4,11,2,9,18,51,22,0
1399,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,6,6,4,2,0,9,7,2,11,17,42,0
1400,Lucas Lima,br BRA,DFFW,Nantes,fr Ligue 1,26,1991,27.7,49,28,26,15,8,39,3,36,29,78,62,1
1401,Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,12,10,4,6,2,5,0,5,8,20,10,0
1402,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,40,27,28,12,0,21,12,9,24,64,121,3
1403,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,72,48,26,32,14,39,4,35,25,97,17,0
1404,Jesse Lingard,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1992,18.5,29,18,8,11,10,18,2,16,10,39,9,1
1405,Pol Lirola,es ESP,DFMF,Sassuolo,it Serie A,20,1997,33.1,35,22,19,11,5,25,5,20,32,67,89,0
1406,Adem Ljajić,rs SRB,MF,Torino,it Serie A,26,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0
1407,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,26,15,16,8,2,27,15,12,26,52,83,2
1408,Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,4,2,3,0,1,7,2,5,1,5,10,0
1409,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6,16,12,7,7,2,8,0,8,7,23,12,0
1410,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33,1,0,1,0,0,0,0,0,0,1,13,5
1411,Giovani Lo Celso,ar ARG,MFFW,Betis,es La Liga,22,1996,26.6,52,31,16,28,8,24,1,23,17,69,8,0
1412,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,1,1,0,0,1,0,0,0,0,1,0,0
1413,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,30,19,10,17,3,15,1,14,26,56,18,1
1414,Jürgen Locadia,nl NED,FWMF,Brighton,eng Premier League,24,1993,13.7,15,10,5,8,2,8,0,8,9,24,13,0
1415,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,44,28,19,15,10,21,3,18,27,71,33,1
1416,Ruben Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,22,1996,11.1,18,12,7,7,4,10,4,6,11,29,5,0
1417,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,25,14,8,15,2,7,0,7,11,36,7,0
1418,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,18,10,13,5,0,7,5,2,7,25,35,1
1419,Shane Long,ie IRL,FWMF,Southampton,eng Premier League,31,1987,14.1,15,8,4,5,6,10,1,9,7,22,18,0
1420,Samuele Longo,it ITA,FW,Huesca,es La Liga,26,1992,6.2,4,3,2,2,0,4,0,4,1,5,7,0
1421,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,17,13,6,11,0,19,4,15,10,27,7,0
1422,Ademola Lookman,ng NGA,FWMF,Everton,eng Premier League,20,1997,6.9,15,7,7,5,3,10,0,10,7,22,2,0
1423,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34,1,0,1,0,0,3,0,3,2,3,16,3
1424,Rony Lopes,pt POR,FWMF,Monaco,fr Ligue 1,22,1995,20.5,33,22,10,17,6,17,1,16,8,41,10,0
1425,Alejandro López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,3,1,1,2,0,0,0,0,3,6,1,0
1426,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,6,3,1,2,3,4,0,4,1,7,2,0
1427,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,27,18,15,10,2,18,12,6,28,55,65,2
1428,Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38,0,0,0,0,0,0,0,0,2,2,9,3
1429,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,63,40,37,22,4,27,5,22,40,103,90,0
1430,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,5,3,4,1,0,6,2,4,7,12,21,0
1431,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,46,24,17,23,6,10,2,8,20,66,8,0
1432,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,5,3,5,0,0,8,3,5,8,13,7,0
1433,Pau López,es ESP,GK,Betis,es La Liga,23,1994,33,0,0,0,0,0,1,0,1,2,2,17,2
1434,Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0,0,0,0,0,1,0,1,1,1,2,0
1435,Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,7,5,3,2,2,10,3,7,1,8,2,0
1436,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,0,0,0,0,0,1,0,1,2,2,12,2
1437,Albert Lottin,fr FRA,MFFW,Bordeaux,fr Ligue 1,16,2001,0.2,1,1,0,1,0,1,0,1,0,1,0,0
1438,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1,2,0,1,1,0,1,0,1,0,2,1,0
1439,Davor Lovren,hr CRO,MF,Düsseldorf,de Bundesliga,19,1998,0.5,1,1,0,0,1,1,0,1,0,1,0,0
1440,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11,15,9,10,5,0,11,7,4,11,26,51,2
1441,Chris Löwe,de GER,DFMF,Huddersfield,eng Premier League,29,1989,22.9,34,18,17,15,2,21,3,18,23,57,56,0
1442,Eduard Löwen,de GER,MFFW,Nürnberg,de Bundesliga,21,1997,18,30,22,14,13,3,15,2,13,8,38,23,0
1443,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,56,35,21,31,4,29,7,22,30,86,80,1
1444,Anthony Lozano,hn HON,FWMF,Girona,es La Liga,25,1993,8.1,6,5,3,3,0,7,1,6,0,6,6,0
1445,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,4,2,4,0,0,1,0,1,0,4,13,0
1446,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,66,36,33,25,8,18,3,15,44,110,47,0
1447,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,83,59,56,20,7,48,6,42,43,126,105,1
1448,José Luis Morales,es ESP,FWMF,Levante,es La Liga,31,1987,35.5,21,15,6,10,5,22,1,21,12,33,17,0
1449,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,49,31,31,15,3,34,17,17,68,117,79,0
1450,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,14,10,9,5,0,6,1,5,16,30,17,0
1451,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36,41,31,27,13,1,33,18,15,35,76,149,1
1452,Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,34,19,13,20,1,19,7,12,21,55,26,0
1453,Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,11,6,5,5,1,9,1,8,3,14,7,2
1454,Jordan Lukaku,be BEL,DFMF,Lazio,it Serie A,24,1994,1.9,4,3,2,1,1,3,0,3,5,9,2,0
1455,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,8,4,0,6,2,12,1,11,2,10,19,0
1456,Dodi Lukebakio,be BEL,FWMF,Düsseldorf,de Bundesliga,20,1997,21.9,25,17,11,6,8,13,0,13,9,34,19,0
1457,Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11,21,11,5,11,5,13,4,9,12,33,11,0
1458,Senad Lulić,ba BIH,DFFW,Lazio,it Serie A,32,1986,32.5,71,43,37,27,7,27,3,24,49,120,58,1
1459,Antonio Luna,es ESP,DFFW,Levante,es La Liga,27,1991,14,14,10,6,7,1,22,7,15,15,29,48,1
1460,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,0,0,0,0,0,0,0,0,0
1461,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,8,6,5,2,1,7,3,4,13,21,30,0
1462,Fabian Lustenberger,ch SUI,DFMF,Hertha BSC,de Bundesliga,30,1988,24.1,45,30,23,21,1,39,18,21,39,84,108,2
1463,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,0,0,0,0,0,0,0,0,0,0,4,0
1464,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1,1,1,1,0,0,1,1,0,4,5,5,0
1465,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,29,18,19,10,0,24,16,8,22,51,64,0
1466,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,22,13,13,9,0,17,11,6,14,36,70,0
1467,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,14,8,8,3,3,18,3,15,19,33,33,0
1468,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,72,40,22,48,2,42,12,30,74,146,86,5
1469,Darwin Machís,ve VEN,FWMF,Udinese,it Serie A,25,1993,5.1,7,6,4,3,0,6,0,6,2,9,8,0
1470,James Maddison,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,31.5,48,32,20,25,3,20,4,16,12,60,10,1
1471,Gary Madine,eng ENG,FWMF,Cardiff City,eng Premier League,27,1990,0.4,1,1,0,1,0,0,0,0,0,1,0,0
1472,Pablo Maffeo,es ESP,DFMF,Stuttgart,de Bundesliga,21,1997,6.6,15,13,10,5,0,8,4,4,13,28,17,0
1473,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,52,33,29,22,1,18,5,13,24,76,38,2
1474,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,11,9,9,2,0,17,13,4,16,27,99,1
1475,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,31,17,21,9,1,32,18,14,36,67,155,4
1476,Riyad Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,27,1991,14.9,14,7,3,7,4,18,1,17,9,23,3,1
1477,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,32,19,17,13,2,14,5,9,23,55,23,0
1478,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,42,27,30,8,4,23,10,13,30,72,41,0
1479,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,31,16,12,19,0,32,9,23,28,59,35,0
1480,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19,33,15,22,10,1,19,14,5,24,57,78,2
1481,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38,0,0,0,0,0,1,0,1,0,0,12,1
1482,Linton Maina,de GER,FWMF,Hannover 96,de Bundesliga,19,1999,15.7,28,14,13,10,5,20,0,20,14,42,4,0
1483,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11,33,22,19,12,2,22,4,18,19,52,15,2
1484,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,2,1,1,1,0,1,0,1,0,2,0,0
1485,Abdul Majeed Waris,gh GHA,FWMF,Nantes,fr Ligue 1,26,1991,25,22,13,6,13,3,9,0,9,7,29,7,0
1486,Jean-Victor Makengo,fr FRA,MFFW,Nice,fr Ligue 1,20,1998,11.4,10,8,3,6,1,5,1,4,9,19,5,0
1487,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,77,45,21,51,5,60,15,45,71,148,33,0
1488,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,20,13,14,6,0,16,10,6,28,48,56,1
1489,Malcom,br BRA,FWMF,Barcelona,es La Liga,21,1997,6.8,3,2,0,1,2,7,0,7,1,4,1,0
1490,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,43,31,23,14,6,18,4,14,44,87,67,0
1491,Yunus Mallı,tr TUR,MFFW,Wolfsburg,de Bundesliga,26,1992,7.8,15,7,8,6,1,2,0,2,4,19,1,0
1492,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,73,41,41,27,5,44,13,31,50,123,135,1
1493,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,1,1,0,0,1,0,0,0,0,1,0,0
1494,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31,98,65,64,23,11,41,10,31,44,142,87,0
1495,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25,40,30,22,17,1,19,4,15,48,88,77,1
1496,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,0,0,0,0,0,0,0,0,1,1,7,4
1497,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,3,2,1,2,0,1,0,1,1,4,0,0
1498,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34,52,34,27,20,5,39,23,16,41,93,71,2
1499,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,66,35,25,34,7,49,9,40,43,109,59,0
1500,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,34,25,13,15,6,17,5,12,13,47,22,0
1501,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,35,29,12,17,6,28,4,24,15,50,10,1
1502,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,42,27,13,26,3,13,2,11,23,65,24,0
1503,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,32,24,23,8,1,34,25,9,50,82,117,2
1504,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,27,19,14,11,2,9,1,8,17,44,58,0
1505,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,15,9,12,3,0,4,3,1,22,37,48,0
1506,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0,0,0,0,0,0,0,0,1,1,0,0
1507,Harrison Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,2,2,1,0,1,0,0,0,0,2,1,0
1508,Fran Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,7,5,3,3,1,3,2,1,1,8,7,0
1509,Myziane Maolida,fr FRA,FW,Nice,fr Ligue 1,19,1999,10.6,12,8,5,5,2,5,0,5,1,13,5,0
1510,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,55,30,35,15,5,24,5,19,23,78,81,1
1511,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,25,16,17,7,1,9,3,6,30,55,42,0
1512,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,8,4,4,4,0,13,6,7,24,32,45,0
1513,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,34,19,17,12,5,19,2,17,17,51,21,0
1514,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,48,33,29,17,2,30,22,8,62,110,152,2
1515,Solly March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,56,24,27,16,13,34,4,30,27,83,44,0
1516,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,0,0,0,0,0,0,0,0,0,0,1,0
1517,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,41,23,27,12,2,36,20,16,36,77,97,1
1518,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,60,32,34,17,9,29,4,25,27,87,62,0
1519,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,39,24,28,8,3,29,26,3,26,65,141,0
1520,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0,0,0,0,0,0,0,1,1,2,0
1521,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,26,15,20,6,0,27,14,13,44,70,128,2
1522,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5,2,1,1,1,0,2,0,2,0,2,2,0
1523,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,0,0,0,0,0,0,0,1,1,0,0
1524,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,35,22,29,6,0,23,15,8,26,61,120,2
1525,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20,52,28,15,31,6,28,5,23,40,92,32,0
1526,Adrián Marín,es ESP,DFMF,Alavés,es La Liga,21,1997,3.2,13,8,8,5,0,1,0,1,7,20,13,0
1527,João Mário,pt POR,MFFW,Inter,it Serie A,25,1993,12,28,16,9,15,4,14,0,14,6,34,4,1
1528,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,46,26,34,12,0,35,19,16,40,86,133,2
1529,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,1994,0.5,0,0,0,0,0,0,0,0,0,0,2,0
1530,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,29,18,25,3,1,22,12,10,24,53,39,0
1531,Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,29.9,65,41,34,28,3,30,13,17,44,109,84,1
1532,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21,8,6,1,4,3,14,1,13,4,12,9,0
1533,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18,9,7,2,5,2,12,0,12,3,12,8,0
1534,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32,55,30,29,21,5,38,11,27,38,93,75,1
1535,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,46,28,23,18,5,30,12,18,30,76,42,0
1536,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,6.9,2,1,0,2,0,2,1,1,2,4,1,0
1537,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,53,26,36,16,1,24,14,10,69,122,144,0
1538,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,26,15,7,17,2,17,5,12,31,57,13,0
1539,Lautaro Martínez,ar ARG,FWMF,Inter,it Serie A,20,1997,14.9,6,5,0,2,4,16,0,16,3,9,7,0
1540,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,51,34,34,17,0,37,23,14,52,103,132,1
1541,Gelson Martins,pt POR,FWMF,Atlético Madrid,es La Liga,23,1995,2.5,5,3,3,1,1,1,0,1,1,6,1,0
1542,Gelson Martins,pt POR,FWMF,Monaco,fr Ligue 1,23,1995,15.4,20,12,8,7,5,9,1,8,8,28,7,0
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,32,15,14,14,4,25,4,21,24,56,36,0
1544,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11,20,10,9,9,2,21,7,14,23,43,8,0
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,28,14,13,15,0,21,6,15,44,72,49,0
1546,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,30,17,16,13,1,19,4,15,17,47,40,0
1547,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,1,1,1,0,0,1,0,1,1,2,3,3
1548,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,2,2,2,0,0,0,0,0,2,4,1,0
1549,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,57,25,38,13,6,27,6,21,36,93,72,0
1550,Jaime Mata,es ESP,FWMF,Getafe,es La Liga,29,1988,27,30,21,8,14,8,14,0,14,17,47,27,0
1551,Juan Mata,es ESP,FWMF,Manchester Utd,eng Premier League,30,1988,14.3,9,4,7,1,1,8,1,7,6,15,6,0
1552,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1553,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,13,9,4,4,5,15,2,13,3,16,22,0
1554,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,0,0,0,0,0,1,0,1,1,1,18,2
1555,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,50,30,27,19,4,39,18,21,31,81,53,4
1556,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,39,26,23,12,4,12,7,5,32,71,78,0
1557,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,17,2000,2.1,4,1,4,0,0,2,0,2,0,4,1,0
1558,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,2,1,0,0,2,4,2,2,4,6,7,0
1559,Federico Mattiello,it ITA,DFFW,Bologna,it Serie A,23,1995,14.8,33,20,19,9,5,9,3,6,20,53,43,0
1560,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,59,33,25,21,13,33,8,25,26,85,21,1
1561,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,8,4,2,6,0,0,0,0,5,13,0,0
1562,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,0,0,0,0,0,1,0,1,0,0,0,0
1563,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,1,0,0,1,0,1,1,0,7,8,5,0
1564,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,11,7,7,4,0,20,17,3,19,30,64,1
1565,Philipp Max,de GER,DFMF,Augsburg,de Bundesliga,24,1993,28.5,35,24,17,15,3,16,3,13,22,57,46,1
1566,Alexandru Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,28,1990,6.4,16,10,6,9,1,12,0,12,5,21,7,0
1567,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,1989,8.9,9,4,3,2,4,7,0,7,3,12,4,0
1568,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18,9,4,1,6,2,10,1,9,5,14,5,0
1569,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1,3,3,3,0,0,2,0,2,3,6,0,0
1570,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,5,2,3,1,1,4,1,3,6,11,7,0
1571,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26,8,4,2,1,5,2,0,2,5,13,2,0
1572,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,48,32,30,16,2,21,12,9,19,67,66,1
1573,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2,0,0,0,0,0,2,2,0,3,3,5,0
1574,Nolan Mbemba,cg CGO,MFDF,Reims,fr Ligue 1,23,1995,4,14,8,10,4,0,4,1,3,10,24,4,2
1575,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,48,32,34,12,2,15,4,11,7,55,22,0
1576,Isaac Mbenza,be BEL,FWMF,Huddersfield,eng Premier League,22,1996,11,10,9,5,5,0,4,0,4,5,15,4,0
