Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
1468,Sam Lammers,nl NED,FWMF,Eint Frankfurt,de Bundesliga,24,1997,5.7,1,12,4,33.3,2.09,0.7,0.08,0.25,12.9,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Matches,c283ddef
1469,Tariq Lamptey,gh GHA,DFFW,Brighton,eng Premier League,20,2000,17.3,0,19,4,21.1,1.1,0.23,0,0,20,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches,f4e433d4
1470,Manuel Lanzini,ar ARG,MFFW,West Ham,eng Premier League,28,1993,19.8,5,13,4,30.8,0.66,0.2,0.15,0.5,23.1,1,3,3,3.8,1.4,0.11,+1.2,+0.6,Matches,26f6dca8
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,27,1994,31.4,4,35,7,20,1.11,0.22,0.11,0.57,11.6,0,0,0,4.7,4.7,0.14,-0.7,-0.7,Matches,119b9a8e
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,1993,32.1,2,17,3,17.6,0.53,0.09,0.12,0.67,13.5,0,0,0,2,2,0.12,0,0,Matches,f066022d
1473,Yasser Larouci,dz ALG,DF,Troyes,fr Ligue 1,20,2001,3.8,0,3,1,33.3,0.79,0.26,0,0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,0ed063d6
1474,Kevin Lasagna,it ITA,MFFW,Hellas Verona,it Serie A,28,1992,13.2,2,41,16,39,3.12,1.22,0.05,0.13,16.7,0,0,0,4.2,4.2,0.1,-2.2,-2.2,Matches,09538fdb
1475,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,27,1993,22.9,1,17,4,23.5,0.74,0.17,0.06,0.25,10.2,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches,450ab6fc
1476,Bryan Lasme,fr FRA,FW,Arminia,de Bundesliga,22,1998,9.7,2,13,8,61.5,1.33,0.82,0.15,0.25,14.7,0,0,0,1,1,0.07,+1.0,+1.0,Matches,ebac0ace
1477,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,32,1989,9.4,0,8,1,12.5,0.85,0.11,0,0,21.9,1,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,542cc80f
1478,Latasa,es ESP,FW,Real Madrid,es La Liga,20,2001,0.1,0,1,0,0,10,0,0,,9.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,2bea832e
1479,Toni Lato,es ESP,DF,Valencia,es La Liga,23,1997,6.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,8e088e04
1480,Armand Lauriente,fr FRA,FWMF,Lorient,fr Ligue 1,22,1998,27.5,6,84,36,42.9,3.05,1.31,0.06,0.14,21,22,1,1,9.5,8.7,0.1,-3.5,-3.7,Matches,2d22cea7
1481,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,1990,30.7,1,46,10,21.7,1.5,0.33,0.02,0.1,17.9,1,0,0,4.2,4.2,0.09,-3.2,-3.2,Matches,5128bde4
1482,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,1993,18.5,3,12,6,50,0.65,0.32,0.25,0.5,21.2,0,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches,02caf6e0
1483,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,2002,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,afe39ca8
1484,Jérémy Le Douaron,fr FRA,FWMF,Brest,fr Ligue 1,23,1998,16.1,5,35,16,45.7,2.18,1,0.14,0.31,14.6,0,0,0,4.5,4.5,0.13,+0.5,+0.5,Matches,88c4d190
1485,Enzo Le Fée,fr FRA,MFFW,Lorient,fr Ligue 1,21,2000,24.4,2,33,9,27.3,1.35,0.37,0.06,0.22,23.9,5,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches,6f806d99
1486,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,1989,34,1,27,4,14.8,0.79,0.12,0.04,0.25,16.8,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches,2321ea6e
1487,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,1989,9.6,1,3,2,66.7,0.31,0.21,0.33,0.5,12.6,0,0,0,0.4,0.4,0.13,+0.6,+0.6,Matches,321a71a7
1488,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,24,1996,37,1,18,5,27.8,0.49,0.14,0.06,0.2,10.2,0,0,0,1.8,1.8,0.1,-0.8,-0.8,Matches,9a64e67e
1489,Patrick Leal,us USA,FW,Venezia,it Serie A,18,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,d97ec0d1
1490,Rafael Leão,pt POR,FW,Milan,it Serie A,22,1999,28.9,11,97,38,39.2,3.35,1.31,0.11,0.29,19,0,0,0,10.6,10.6,0.11,+0.4,+0.4,Matches,20730eae
1491,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,1985,25.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,edbe46dc
1492,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,1993,38,0,1,1,100,0.03,0.03,0,0,14.3,0,0,0,0,0,0.03,0,0,Matches,6c4776b1
1493,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,1993,25.2,1,33,9,27.3,1.31,0.36,0.03,0.11,24.5,0,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches,f5044e54
1494,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,29,1991,5.3,1,7,5,71.4,1.33,0.95,0.14,0.2,14.5,0,0,0,0.9,0.9,0.12,+0.1,+0.1,Matches,e3fabb0a
1495,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,1998,17.1,1,5,1,20,0.29,0.06,0.2,1,13.1,0,0,0,1.1,1.1,0.21,-0.1,-0.1,Matches,7e12a98d
1496,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,1987,18.9,0,3,0,0,0.16,0,0,,23.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,4c78b5ed
1497,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,1991,30,0,22,2,9.1,0.73,0.07,0,0,20.9,6,0,0,1.7,1.7,0.08,-1.7,-1.7,Matches,6eaed4eb
1498,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,1993,21.4,0,7,1,14.3,0.33,0.05,0,0,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,59b7d823
1499,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,1995,16,4,29,8,27.6,1.81,0.5,0.14,0.5,18.6,1,0,0,3.8,3.8,0.13,+0.2,+0.2,Matches,4dbd0916
1500,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,2003,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,8ca9415f
1501,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,1993,21.9,2,16,4,25,0.73,0.18,0.13,0.5,15.5,0,0,0,1.9,1.9,0.12,+0.1,+0.1,Matches,2b471f99
1502,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,1987,12.4,0,4,0,0,0.32,0,0,,19.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,54d51e22
1503,Tim Lemperle,de GER,FWMF,Köln,de Bundesliga,19,2002,1.7,2,7,3,42.9,4.23,1.81,0.29,0.67,10.3,0,0,0,1.5,1.5,0.23,+0.5,+0.5,Matches,792ffa71
1504,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,2003,1.5,0,1,0,0,0.66,0,0,,14.2,0,0,0,0,0,0.02,0,0,Matches,755da865
1505,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,1995,9.2,0,2,1,50,0.22,0.11,0,0,10.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,4f28a6ff
1506,Aaron Lennon,eng ENG,MFFW,Burnley,eng Premier League,34,1987,17.2,2,12,4,33.3,0.7,0.23,0.17,0.5,20.1,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches,2ff964a0
1507,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,1992,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,2628fd2b
1508,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,1994,7.4,0,6,0,0,0.81,0,0,,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,bbd86530
1509,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,2000,7,0,8,3,37.5,1.15,0.43,0,0,26.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,fcc84a07
1510,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,1990,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,96fcd380
1511,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,1988,32.7,35,156,75,48.1,4.77,2.29,0.19,0.4,13.6,3,5,5,34.8,30.9,0.2,+0.2,-0.9,Matches,8d78e732
1512,Jamie Leweling,de GER,FWMF,Greuther Fürth,de Bundesliga,20,2001,21.8,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.6,4.6,0.11,+0.4,+0.4,Matches,13fe7b69
1513,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,1998,2.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,efb9215a
1514,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,1995,5.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,c9c32262
1515,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,2000,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,7452c7a8
1516,Yanis Lhery,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,18,2003,0.8,0,2,1,50,2.5,1.25,0,0,16.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,cc972842
1517,Dimitri Liénard,fr FRA,DFMF,Strasbourg,fr Ligue 1,33,1988,22.7,2,23,3,13,1.01,0.13,0.09,0.67,21.2,4,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches,f7691f63
1518,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,5,19,7,36.8,0.6,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.18,+1.7,+1.7,Matches,302527b2
1519,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,3,20,10,50,0.67,0.34,0.15,0.3,13.4,0,0,0,1.9,1.9,0.09,+1.1,+1.1,Matches,d6e53a3a
1520,Isaac Lihadji,fr FRA,MFFW,Lille,fr Ligue 1,19,2002,2.6,1,3,2,66.7,1.13,0.76,0.33,0.5,19,0,0,0,0.8,0.8,0.26,+0.2,+0.2,Matches,57a46f3f
1521,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,0,1,0,0,1.38,0,0,,8.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,59be3a74
1522,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,1993,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,4d6a842d
1523,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,0,3,2,66.7,0.11,0.08,0,0,8.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,f5deef4c
1524,Jesper Lindstrøm,dk DEN,MFFW,Eint Frankfurt,de Bundesliga,21,2000,22,5,54,18,33.3,2.46,0.82,0.09,0.28,17.1,3,0,0,8.2,8.2,0.15,-3.2,-3.2,Matches,37dc1a48
1525,Karol Linetty,pl POL,MFFW,Torino,it Serie A,26,1995,10,0,13,2,15.4,1.31,0.2,0,0,19.6,0,0,0,1,1,0.08,-1,-1,Matches,d023d70f
1526,Jesse Lingard,eng ENG,FWMF,Manchester Utd,eng Premier League,28,1992,4.1,2,8,6,75,1.96,1.47,0.25,0.33,18.6,0,0,0,0.7,0.7,0.09,+1.3,+1.3,Matches,810e3c74
1527,Pol Lirola,es ESP,DFFW,Marseille,fr Ligue 1,23,1997,19.7,1,13,2,15.4,0.66,0.1,0.08,0.5,20.9,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches,ff800ed8
1528,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,1,12,3,25,0.49,0.12,0.08,0.33,15.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches,afed6722
1529,Dejan Ljubicic,at AUT,MFFW,Köln,de Bundesliga,23,1997,21.9,3,29,7,24.1,1.33,0.32,0.1,0.43,20.1,0,0,0,2.7,2.7,0.09,+0.3,+0.3,Matches,c455a2b2
1530,Javier Llabrés,es ESP,FWMF,Mallorca,es La Liga,18,2002,1.5,0,5,2,40,3.41,1.36,0,0,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,38b0cf42
1531,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26,3,10,3,30,0.38,0.12,0.3,1,10.6,0,0,0,1.3,1.3,0.13,+1.7,+1.7,Matches,bba30585
1532,Marcos Llorente,es ESP,MFDF,Atlético Madrid,es La Liga,26,1995,27.2,0,16,2,12.5,0.59,0.07,0,0,20.9,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches,02c15616
1533,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,8f62b6ee
1534,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,25,1996,2.6,0,9,0,0,3.4,0,0,,19.4,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches,d7553721
1535,Giovani Lo Celso,ar ARG,FWMF,Villarreal,es La Liga,25,1996,11,1,18,6,33.3,1.63,0.54,0.06,0.17,18.2,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches,d7553721
1536,Julen Lobete,es ESP,FWMF,Real Sociedad,es La Liga,20,2000,3.2,2,10,2,20,3.17,0.63,0.2,1,13.7,0,0,0,1.1,1.1,0.11,+0.9,+0.9,Matches,a952a529
1537,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,1,2,1,50,0.11,0.05,0.5,1,25.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches,e1cbb531
1538,Jürgen Locadia,nl NED,MFFW,Brighton,eng Premier League,27,1993,0.3,0,1,0,0,3.91,0,0,,20.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches,6cc47ae1
1539,Jürgen Locadia,nl NED,FWMF,Bochum,de Bundesliga,27,1993,4.9,2,17,7,41.2,3.45,1.42,0.06,0.14,19.8,0,1,1,2.1,1.4,0.08,-0.1,-0.4,Matches,6cc47ae1
1540,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,24,3,21,3,14.3,0.87,0.12,0.14,1,19,0,0,0,2.5,2.5,0.12,+0.5,+0.5,Matches,a8a874f1
1541,Banzouzi Locko,fr FRA,MFDF,Reims,fr Ligue 1,19,2002,11.2,1,7,2,28.6,0.62,0.18,0.14,0.5,24.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches,40221fa7
1542,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,2,10,4,40,0.76,0.3,0.2,0.5,17.1,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches,ed9f7cfe
1543,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,eng Premier League,25,1996,15.5,0,19,6,31.6,1.23,0.39,0,0,18.6,0,0,0,1.8,1.8,0.1,-1.8,-1.8,Matches,e97fd090
1544,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,0,4,0,0,0.88,0,0,,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,5a4280b1
1545,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,3.4,1,9,5,55.6,2.63,1.46,0.11,0.2,11.3,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches,9f472354
1546,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,16.3,1,15,2,13.3,0.92,0.12,0.07,0.5,26,1,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches,a2b105e0
1547,Ademola Lookman,ng NGA,FWMF,Leicester City,eng Premier League,23,1997,16.1,6,26,12,46.2,1.61,0.74,0.23,0.5,15,0,0,0,4.9,4.9,0.19,+1.1,+1.1,Matches,7c104bb7
1548,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,33.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,f00de885
1549,David López,es ESP,MFDF,Espanyol,es La Liga,31,1989,8.3,0,5,4,80,0.61,0.48,0,0,13.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,f03f284b
1550,Diego López,es ESP,GK,Espanyol,es La Liga,39,1981,35.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,73683fa9
1551,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,e9ada8cf
1552,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,32.6,2,16,6,37.5,0.49,0.18,0.13,0.33,22.6,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches,20094685
1553,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,1994,29,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,20b9f052
1554,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,12.9,0,19,7,36.8,1.47,0.54,0,0,24.6,4,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches,88050721
1555,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,18.2,0,16,2,12.5,0.88,0.11,0,0,23.8,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches,64c14d49
1556,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3,0,1,0,0,0.33,0,0,,16.7,0,0,0,0,0,0.05,0,0,Matches,9004f318
1557,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,32.6,2,34,9,26.5,1.04,0.28,0.06,0.22,19.3,0,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches,07c7eb0c
1558,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,1989,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,939bc634
1559,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,2001,9.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,5584552e
1560,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,0,9,2,22.2,0.45,0.1,0,0,17.1,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches,fc4cf6a7
1561,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,9af3613f
1562,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,1996,25.7,2,33,8,24.2,1.28,0.31,0.06,0.25,21.3,0,0,0,3.1,3.1,0.09,-1.1,-1.1,Matches,bcfc4473
1563,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,15.7,0,17,4,23.5,1.08,0.25,0,0,27.5,6,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches,e1df6989
1564,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,3.4,0,1,0,0,0.3,0,0,,6.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,5fa57166
1565,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,13.8,0,6,1,16.7,0.44,0.07,0,0,14.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,5fa57166
1566,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,15.7,2,37,13,35.1,2.35,0.83,0.03,0.08,24.7,9,1,1,4,3.2,0.09,-2,-2.2,Matches,70678132
1567,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,1,10,2,20,0.51,0.1,0.1,0.5,21.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches,9a9c05db
1568,Anthony Lozano,hn HON,FWMF,Cádiz,es La Liga,28,1993,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,14.5,0,0,0,5.4,5.4,0.11,+1.6,+1.6,Matches,38699c72
1569,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,17.9,5,50,19,38,2.79,1.06,0.1,0.26,16.9,0,0,0,7,6.8,0.14,-2,-1.8,Matches,a69e4806
1570,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,21,1,0,0,3,3,0.11,-2,-2,Matches,a99138af
1571,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,1,8,4,50,0.97,0.48,0.13,0.25,18.7,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches,5569bf9a
1572,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11,0,3,1,33.3,0.27,0.09,0,0,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,881cd6be
1573,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,2,18,9,50,0.87,0.43,0.11,0.22,20.3,1,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches,b05e2dbd
1574,José Luis Morales,es ESP,FWMF,Levante,es La Liga,34,1987,30.2,13,76,31,40.8,2.52,1.03,0.13,0.32,18.9,2,3,5,15.1,11.8,0.15,-2.1,-1.8,Matches,4a478107
1575,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,1,14,3,21.4,0.47,0.1,0.07,0.33,8.5,0,0,0,2.3,2.3,0.16,-1.3,-1.3,Matches,921f6058
1576,Luismi,es ESP,FWMF,Sevilla,es La Liga,20,2001,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,acf5410c
1577,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,25.3,8,0,0,2,2,0.09,0,0,Matches,6f7d826d
1578,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,8,42,14,33.3,2.38,0.79,0.17,0.5,13.8,1,1,1,7,6.2,0.15,+1.0,+0.8,Matches,5eae500a
1579,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,2,6,3,50,0.26,0.13,0.33,0.67,8.3,0,0,0,1.8,1.8,0.3,+0.2,+0.2,Matches,5b9512c5
1580,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,1997,2,1,3,1,33.3,1.53,0.51,0,0,25.6,0,1,1,1.2,0.4,0.14,-0.2,-0.4,Matches,0c61c77c
1581,Dodi Lukebakio,be BEL,FWMF,Wolfsburg,de Bundesliga,23,1997,9.8,1,17,7,41.2,1.73,0.71,0.06,0.14,15.4,0,0,0,2.6,2.6,0.15,-1.6,-1.6,Matches,0c61c77c
1582,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,5,29,7,24.1,0.88,0.21,0.07,0.29,24.7,4,3,3,5.2,2.8,0.1,-0.2,-0.8,Matches,c6e8cf1f
1583,Levi Lumeka,eng ENG,MFFW,Troyes,fr Ligue 1,22,1998,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,199ff86e
1584,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,3061e1ec
1585,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,8a6ab963
1586,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,0,9,3,33.3,0.41,0.14,0,0,14.8,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches,997fff07
1587,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,7fe12375
1588,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,0,6,1,16.7,0.59,0.1,0,0,16.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,b5bf1770
1589,Charalambos Lykogiannis,gr GRE,DFFW,Cagliari,it Serie A,27,1993,20.2,1,22,7,31.8,1.09,0.35,0.05,0.14,22.9,6,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches,5efc5389
1590,Yannis M'Bemba,fr FRA,DFFW,Nantes,fr Ligue 1,20,2001,0.1,0,2,1,50,36,18,0,0,10,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,080de72a
1591,Alexis Mac Allister,ar ARG,MFFW,Brighton,eng Premier League,22,1998,23.6,5,57,9,15.8,2.42,0.38,0.05,0.33,22,4,2,3,6.9,4.5,0.08,-1.9,-1.5,Matches,83d074ff
1592,Deiver Machado,co COL,DFMF,Lens,fr Ligue 1,27,1993,5.8,0,2,0,0,0.34,0,0,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,b3f8bdef
1593,Darwin Machís,ve VEN,MFFW,Granada,es La Liga,28,1993,15.3,4,37,17,45.9,2.42,1.11,0.11,0.24,21.9,1,0,0,2.1,2.1,0.06,+1.9,+1.9,Matches,ed6ea4d9
1594,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17,0,15,4,26.7,0.88,0.24,0,0,26.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,0bb6e193
1595,James Maddison,eng ENG,MFFW,Leicester City,eng Premier League,24,1996,27.3,12,72,33,45.8,2.64,1.21,0.17,0.36,20.7,13,0,0,8.8,8.8,0.12,+3.2,+3.2,Matches,ee38d9c5
1596,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,16.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,14a96e1c
1597,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,20,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches,5db04597
1598,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,2,9,7,77.8,1.54,1.2,0.22,0.29,15.7,0,0,0,1.6,1.6,0.18,+0.4,+0.4,Matches,bec3d251
1599,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,2,42,8,19,1.34,0.26,0.05,0.25,20.9,0,0,0,4.4,4.3,0.1,-2.4,-2.3,Matches,957e4c87
1600,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,Matches,36cf2caf
1601,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,3,0,2,0,0,0.66,0,0,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,07767f42
