Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1519,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,1704,1643,58,34,1,12,4,9,0,0,0,0,1510,3,6
1520,Isaac Lihadji,fr FRA,MFFW,Lille,fr Ligue 1,19,2002,2.6,96,89,6,0,1,0,9,3,2,2,0,0,66,1,7
1521,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,31,30,0,0,0,0,1,0,0,0,0,0,24,1,0
1522,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,1993,12,501,383,112,25,0,0,0,0,0,0,0,0,324,6,1
1523,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,1385,1351,32,26,4,10,0,6,0,0,0,0,1215,2,8
1524,Jesper Lindstrøm,dk DEN,MFFW,Eint Frankfurt,de Bundesliga,21,2000,22,587,542,45,10,1,4,54,8,24,6,11,0,413,0,18
1525,Karol Linetty,pl POL,MFFW,Torino,it Serie A,26,1995,10,279,264,14,3,0,1,8,1,8,0,4,0,218,1,11
1526,Jesse Lingard,eng ENG,FWMF,Manchester Utd,eng Premier League,28,1992,4.1,153,152,1,0,2,0,8,0,0,0,0,0,128,0,2
1527,Pol Lirola,es ESP,DFFW,Marseille,fr Ligue 1,23,1997,19.7,1112,962,147,12,3,5,71,133,2,1,0,0,894,3,35
1528,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,1166,952,213,16,2,3,62,197,0,0,0,0,864,1,26
1529,Dejan Ljubicic,at AUT,MFFW,Köln,de Bundesliga,23,1997,21.9,717,705,8,5,1,6,59,2,0,0,0,0,495,4,33
1530,Javier Llabrés,es ESP,FWMF,Mallorca,es La Liga,18,2002,1.5,63,61,2,0,0,1,4,1,1,0,0,0,49,0,0
1531,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26,1373,1329,41,30,1,16,2,11,0,0,0,0,1115,3,20
1532,Marcos Llorente,es ESP,MFDF,Atlético Madrid,es La Liga,26,1995,27.2,1327,1158,163,0,1,6,71,161,0,0,0,0,1055,6,34
1533,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38,957,629,325,47,1,0,0,0,0,0,0,0,767,3,1
1534,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,25,1996,2.6,161,143,18,4,0,2,10,1,10,2,4,0,128,0,4
1535,Giovani Lo Celso,ar ARG,FWMF,Villarreal,es La Liga,25,1996,11,534,503,26,10,4,3,15,1,9,4,0,0,434,5,17
1536,Julen Lobete,es ESP,FWMF,Real Sociedad,es La Liga,20,2000,3.2,55,49,6,1,0,0,0,0,0,0,0,0,44,0,0
1537,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,1419,1401,18,17,2,2,3,1,0,0,0,0,1327,0,9
1538,Jürgen Locadia,nl NED,MFFW,Brighton,eng Premier League,27,1993,0.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1539,Jürgen Locadia,nl NED,FWMF,Bochum,de Bundesliga,27,1993,4.9,123,109,13,0,1,3,0,2,0,0,0,0,93,1,4
1540,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,24,1435,1371,58,54,6,22,8,2,0,0,0,0,1221,6,16
1541,Banzouzi Locko,fr FRA,MFDF,Reims,fr Ligue 1,19,2002,11.2,458,380,75,3,0,7,10,72,0,0,0,0,350,3,9
1542,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,625,524,101,11,0,6,48,88,2,0,0,0,485,0,17
1543,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,eng Premier League,25,1996,15.5,981,956,24,10,5,1,7,14,0,0,0,0,876,1,7
1544,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,102,101,1,1,0,0,0,0,0,0,0,0,79,0,1
1545,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,3.4,72,72,0,0,0,0,1,0,0,0,0,0,43,0,2
1546,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,16.3,604,571,31,14,1,12,11,1,1,1,0,0,481,2,10
1547,Ademola Lookman,ng NGA,FWMF,Leicester City,eng Premier League,23,1997,16.1,536,510,21,5,3,1,18,6,4,2,1,0,405,5,26
1548,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,33.1,1129,840,289,69,0,1,0,1,0,0,0,0,945,0,0
1549,David López,es ESP,MFDF,Espanyol,es La Liga,31,1989,8.3,427,414,13,12,1,1,0,1,0,0,0,0,354,0,6
1550,Diego López,es ESP,GK,Espanyol,es La Liga,39,1981,35.3,1160,732,425,127,0,4,0,0,0,0,0,0,857,3,0
1551,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,218,165,52,8,0,2,14,44,0,0,0,0,155,1,3
1552,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,32.6,2599,2522,75,69,1,5,17,4,2,0,1,0,2357,2,23
1553,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,1994,29,1334,1108,225,58,0,1,0,0,0,0,0,0,1136,1,1
1554,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,12.9,841,741,94,33,2,17,62,3,48,20,16,3,690,6,7
1555,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,18.2,622,612,9,9,0,19,4,0,0,0,0,0,537,1,14
1556,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3,122,96,26,0,0,0,13,26,0,0,0,0,84,0,4
1557,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,32.6,1291,1255,31,29,0,19,10,2,0,0,0,0,984,5,11
1558,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,1989,2,61,46,15,2,0,0,0,0,0,0,0,0,42,0,0
1559,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,2001,9.8,336,220,115,42,0,0,0,0,0,0,0,0,201,1,0
1560,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,1011,815,192,19,0,3,44,173,0,0,0,0,818,4,32
1561,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
1562,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,1996,25.7,835,825,9,9,4,11,4,0,0,0,0,0,606,1,16
1563,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,15.7,711,627,84,40,2,7,54,7,31,23,6,0,521,0,9
1564,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,3.4,194,189,5,5,0,1,3,0,0,0,0,0,165,0,2
1565,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,13.8,592,535,55,52,0,4,0,3,0,0,0,0,488,2,4
1566,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,15.7,684,544,132,67,1,10,109,6,56,24,24,0,440,8,21
1567,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,887,682,200,18,4,11,51,182,0,0,0,0,599,5,25
1568,Anthony Lozano,hn HON,FWMF,Cádiz,es La Liga,28,1993,18.6,282,266,16,1,3,2,26,1,0,0,0,0,175,0,9
1569,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,17.9,585,571,12,1,1,2,49,10,1,0,0,0,454,2,30
1570,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,820,763,53,20,3,6,64,1,32,16,14,0,638,4,17
1571,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,246,210,36,0,0,0,10,36,0,0,0,0,147,0,6
1572,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11,436,427,7,7,2,7,2,0,0,0,0,0,341,2,12
1573,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,903,683,219,31,2,16,94,186,2,1,0,1,650,1,22
1574,José Luis Morales,es ESP,FWMF,Levante,es La Liga,34,1987,30.2,774,699,65,12,6,6,121,15,30,10,15,1,497,10,33
1575,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,1663,1595,66,60,0,5,9,6,0,0,0,0,1349,2,15
1576,Luismi,es ESP,FWMF,Sevilla,es La Liga,20,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,3,0,1
1577,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,1550,1346,200,130,7,3,83,11,57,33,12,1,1290,4,10
1578,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,327,296,28,0,2,0,7,0,0,0,0,0,231,3,14
1579,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,1673,1628,45,34,0,4,0,11,0,0,0,0,1506,0,17
1580,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,1997,2,37,34,3,0,0,0,1,1,1,1,0,0,24,0,3
1581,Dodi Lukebakio,be BEL,FWMF,Wolfsburg,de Bundesliga,23,1997,9.8,301,289,10,2,1,2,18,5,0,0,0,0,227,2,5
1582,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,1741,1666,71,62,6,10,25,4,5,2,1,0,1512,4,29
1583,Levi Lumeka,eng ENG,MFFW,Troyes,fr Ligue 1,22,1998,0.7,16,15,1,0,0,0,2,1,0,0,0,0,10,0,1
1584,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2,80,54,26,3,0,0,0,0,0,0,0,0,70,0,0
1585,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0
1586,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4
1587,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3
1588,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,397,382,13,10,0,1,4,2,0,0,0,0,282,2,5
1589,Charalambos Lykogiannis,gr GRE,DFFW,Cagliari,it Serie A,27,1993,20.2,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32
1590,Yannis M'Bemba,fr FRA,DFFW,Nantes,fr Ligue 1,20,2001,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
1591,Alexis Mac Allister,ar ARG,MFFW,Brighton,eng Premier League,22,1998,23.6,1066,986,78,22,4,9,66,3,46,26,15,0,858,2,23
1592,Deiver Machado,co COL,DFMF,Lens,fr Ligue 1,27,1993,5.8,256,207,49,1,0,2,18,48,0,0,0,0,211,0,8
1593,Darwin Machís,ve VEN,MFFW,Granada,es La Liga,28,1993,15.3,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21
1594,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17,1002,785,216,12,2,16,58,203,1,0,0,0,748,1,40
1595,James Maddison,eng ENG,MFFW,Leicester City,eng Premier League,24,1996,27.3,1089,941,143,48,14,8,124,5,79,43,23,1,796,5,28
1596,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,16.5,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1
1597,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31
1598,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,141,130,11,0,0,0,1,0,0,0,0,0,110,0,3
1599,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25
1600,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,3,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1
1602,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2
1603,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,155,152,3,3,0,1,0,0,0,0,0,0,130,0,0
1604,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,1998,16.3,685,656,26,25,1,10,9,0,1,0,0,0,574,3,15
1605,Yohann Magnin,fr FRA,MFDF,Clermont Foot,fr Ligue 1,24,1997,19.1,903,888,10,10,0,8,12,0,0,0,0,0,726,5,17
1606,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,1578,1521,47,44,0,25,2,3,0,0,0,0,1353,10,8
1607,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,1991,16.6,947,842,99,11,7,6,97,18,70,42,0,1,777,6,14
1608,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,20.7,849,735,111,28,3,15,97,2,64,28,35,0,609,3,20
1609,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,14.1,577,550,25,4,0,9,22,21,0,0,0,0,458,2,9
1610,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32,1155,940,214,65,0,3,0,0,0,0,0,0,914,1,0
1611,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,3,138,135,3,2,1,0,2,1,0,0,0,0,106,0,0
1612,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,326,256,69,2,1,5,25,67,0,0,0,0,249,1,8
1613,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,0.1,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1614,Abdul Majeed Waris,gh GHA,FWMF,Strasbourg,fr Ligue 1,29,1991,3.6,132,127,4,1,1,0,7,3,0,0,0,0,97,1,6
1615,Lovro Majer,hr CRO,MFFW,Rennes,fr Ligue 1,23,1998,20.4,1052,974,70,21,6,9,85,1,48,12,27,0,801,8,26
1616,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,26.1,843,829,8,1,2,3,8,4,1,0,0,0,702,6,22
1617,Béni Makouana,cg CGO,FWMF,Montpellier,fr Ligue 1,18,2002,3.6,80,78,2,0,0,0,9,1,0,0,0,0,54,0,7
1618,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,32.6,865,836,22,7,1,5,13,11,1,0,0,0,661,7,12
1619,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,508,467,40,28,1,3,3,0,0,0,0,0,421,1,6
1620,Kévin Malcuit,ma MAR,DFMF,Napoli,it Serie A,30,1991,3.2,156,131,24,1,1,1,12,23,0,0,0,0,110,1,3
1621,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,1.6,48,45,2,1,0,0,1,0,0,0,0,0,33,1,1
1622,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,1998,11.3,417,408,6,3,0,4,18,3,0,0,0,0,332,3,10
1623,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,18.7,542,511,29,1,2,2,27,7,3,0,1,0,394,2,13
1624,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,28,1993,17.7,928,836,90,22,7,15,102,8,60,29,28,1,669,2,29
1625,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,1244,1013,225,13,0,2,73,212,0,0,0,0,934,6,27
1626,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0
1627,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,538,524,13,11,4,4,0,2,0,0,0,0,434,1,6
1628,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18,498,269,226,77,0,1,0,0,0,0,0,0,281,3,0
1629,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,19.6,448,387,59,4,1,1,6,0,1,0,1,0,329,2,12
1630,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,8.9,275,264,11,9,0,3,0,1,0,0,0,0,245,0,2
1631,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,1607,1539,64,38,0,22,10,26,0,0,0,0,1412,4,16
1632,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32,1817,1758,56,42,3,8,15,8,0,0,0,0,1533,3,13
1633,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,4.7,77,67,10,0,0,0,5,1,0,0,0,0,51,0,1
1634,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,9,402,317,82,15,0,0,0,0,0,0,0,0,327,3,0
1635,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,688,583,104,14,1,5,16,90,0,0,0,0,559,1,8
1636,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,961,781,171,21,0,2,20,150,0,0,0,0,801,9,13
1637,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,990,952,37,32,0,12,0,1,0,0,0,0,920,1,3
1638,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,14.7,769,654,113,58,0,2,47,2,38,24,8,0,647,2,7
1639,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,1996,10,273,149,123,35,0,0,0,0,0,0,0,0,161,1,0
1640,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,1992,31.3,1100,1082,12,3,16,3,50,8,0,0,0,0,818,6,41
1641,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,593,579,13,12,0,2,0,1,0,0,0,0,503,1,2
1642,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,1998,20.6,793,779,12,8,3,5,9,1,0,0,0,0,655,2,22
1643,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,1987,24.4,1491,1337,149,98,1,23,88,2,49,15,29,0,1165,5,21
1644,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,1057,837,218,17,3,10,39,201,0,0,0,0,808,2,22
1645,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,234,228,5,3,0,1,0,0,0,0,0,0,223,1,1
1646,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14,424,321,102,3,0,0,9,99,0,0,0,0,308,1,15
1647,Myziane Maolida,fr FRA,MF,Nice,fr Ligue 1,22,1999,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
1648,Myziane Maolida,fr FRA,FWMF,Hertha BSC,de Bundesliga,22,1999,8.6,229,227,2,0,1,1,7,0,0,0,0,0,155,0,11
1649,Sekou Mara,fr FRA,FWMF,Bordeaux,fr Ligue 1,19,2002,10.1,193,167,25,0,1,0,4,1,0,0,0,0,129,1,8
1650,Maranhão,br BRA,FWMF,Valencia,es La Liga,24,1996,10.8,184,173,8,0,2,2,3,2,0,0,0,0,122,3,2
1651,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,457,441,15,14,0,2,0,1,0,0,0,0,370,1,2
1652,Fernando Marçal,br BRA,MFDF,Wolves,eng Premier League,32,1989,16.1,887,743,137,4,0,1,60,130,3,1,1,0,669,7,22
1653,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,466,424,41,5,1,10,29,36,0,0,0,0,385,1,9
1654,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10,674,659,15,14,1,8,0,1,0,0,0,0,560,0,2
1655,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2,168,164,4,3,0,0,0,1,0,0,0,0,152,0,0
1656,Solly March,eng ENG,DFFW,Brighton,eng Premier League,27,1994,19.4,771,683,88,14,1,13,94,39,34,10,18,0,556,0,28
1657,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15,667,504,157,10,0,1,42,146,1,0,0,0,460,6,26
1658,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,2259,2070,184,120,2,24,1,6,0,0,0,0,2028,5,6
1659,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,1990,9,432,419,13,12,1,6,1,1,0,0,0,0,355,0,10
1660,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,1145,890,252,25,0,4,48,227,0,0,0,0,867,3,33
1661,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1662,José Mari,es ESP,MF,Cádiz,es La Liga,33,1987,4.3,193,178,13,10,0,7,1,3,0,0,0,0,160,2,1
1663,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,2,92,91,1,1,0,1,0,0,0,0,0,0,79,0,0
1664,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,1993,14.9,621,515,99,44,1,8,3,54,0,0,0,0,441,7,6
1665,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,929,880,46,44,0,16,1,2,0,0,0,0,820,3,3
1666,Mariano,do DOM,FW,Real Madrid,es La Liga,27,1993,3.8,61,54,7,0,2,1,1,0,0,0,0,0,42,0,2
1667,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,25,1996,31.3,1303,1113,183,83,6,12,127,9,78,27,43,0,997,7,27
1668,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,1350,1316,31,29,2,5,1,0,0,0,0,0,1195,3,11
1669,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,2002,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1670,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,22,1999,0.3,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0
1671,Omar Marmoush,eg EGY,FW,Stuttgart,de Bundesliga,22,1999,17.5,451,384,64,13,3,2,44,12,27,2,19,1,309,3,19
1672,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,1994,31.8,2408,2324,76,63,3,21,6,5,0,0,0,0,2241,8,3
1673,Roger Martí,es ESP,FW,Levante,es La Liga,30,1991,23.5,462,409,49,0,5,4,10,0,0,0,0,0,313,4,14
1674,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,25,1995,2.4,86,85,1,0,1,0,4,0,0,0,0,0,67,0,3
1675,Anthony Martial,fr FRA,FWMF,Sevilla,es La Liga,25,1995,5.4,158,151,7,0,0,1,6,1,0,0,0,0,129,0,1
1676,Martín,es ESP,MF,Cádiz,es La Liga,22,1999,1.3,48,46,2,1,0,0,3,0,1,1,0,0,34,0,0
1677,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,1997,25.5,1126,872,249,27,1,4,180,126,96,53,35,0,768,5,24
1678,Ander Martin,es ESP,FWMF,Real Sociedad,es La Liga,20,2000,1,49,44,5,2,2,0,5,1,2,1,0,0,36,0,2
1679,Andrés Martín,es ESP,FWMF,Rayo Vallecano,es La Liga,22,1999,2.1,35,30,5,1,0,0,2,0,1,1,0,0,21,0,2
1680,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1681,Iván Martín,es ESP,MFFW,Alavés,es La Liga,22,1999,1.8,65,64,1,0,0,0,3,1,0,0,0,0,51,0,2
1682,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,31,1990,23.4,1695,1632,61,56,4,18,3,5,0,0,0,0,1533,2,19
1683,Martinelli,br BRA,FWMF,Arsenal,eng Premier League,20,2001,20.7,611,567,41,3,5,1,74,8,30,29,0,0,439,3,24
1684,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28,1992,36,1103,722,377,102,0,2,0,0,0,0,0,0,816,4,0
1685,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26,1213,1123,85,81,0,42,11,4,0,0,0,0,952,5,12
1686,Javi Martínez,es ESP,MFFW,Osasuna,es La Liga,21,1999,9.8,398,378,18,5,0,3,31,4,5,2,2,0,291,2,15
1687,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,23,1998,1,21,13,8,1,0,0,0,0,0,0,0,0,18,0,0
1688,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23,1997,25.4,510,473,35,1,3,1,15,3,0,0,0,0,371,2,17
1689,Pablo Martínez,es ESP,MF,Levante,es La Liga,23,1998,7.3,258,242,14,7,3,7,14,3,1,1,0,0,177,2,7
1690,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,1123,1083,39,33,0,17,1,6,0,0,0,0,1007,1,8
1691,Gelson Martins,pt POR,MFFW,Monaco,fr Ligue 1,26,1995,21.2,664,656,3,0,1,3,35,3,0,0,0,0,504,5,30
1692,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,1887,1645,239,33,0,4,29,206,0,0,0,0,1650,3,17
1693,Omar Mascarell,es ESP,MF,Elche,es La Liga,28,1993,27.7,1234,1189,45,42,2,15,5,2,0,0,0,0,1051,0,16
1694,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,313,302,10,5,0,2,1,0,0,0,0,0,276,1,2
1695,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12,549,437,111,11,0,7,30,96,4,3,0,1,375,1,7
1696,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,676,658,16,14,0,1,0,2,0,0,0,0,522,2,5
1697,Roberto Massimo,de GER,DFFW,Stuttgart,de Bundesliga,20,2000,9.7,295,245,50,1,0,0,17,45,0,0,0,0,222,0,13
1698,Arthur Masuaku,cd COD,DFFW,West Ham,eng Premier League,27,1993,7.2,382,336,44,5,0,1,23,39,0,0,0,0,289,2,6
1699,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,1988,7.5,207,196,9,0,0,1,10,2,0,0,0,0,135,2,8
1700,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,1988,2.6,217,211,4,2,1,2,6,1,1,1,0,0,187,2,2
1701,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,2002,23.7,1013,978,31,19,5,15,4,4,7,1,2,0,838,4,12
1702,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,2002,8.8,394,386,7,7,1,4,1,0,0,0,0,0,341,1,4
1703,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,294,253,40,2,0,0,21,38,0,0,0,0,217,1,7
1704,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,12.7,238,225,11,0,0,0,6,0,0,0,0,0,158,2,4
1705,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,15.4,1053,1013,37,32,6,5,6,5,0,0,0,0,911,3,18
1706,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31,2344,2280,61,40,3,5,1,21,0,0,0,0,2074,3,10
1707,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,88,86,2,1,0,0,0,1,0,0,0,0,74,0,1
1708,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,1185,1164,15,15,2,11,3,0,0,0,0,0,985,6,19
